name,time,Alcohol
Al_cohol,1710008674581311623,1.00
Al_cohol,1710008679569577170,0.00
Al_cohol,1710008684597812356,1.00
Al_cohol,1710008689582726521,0.00
Al_cohol,1710008694597171459,0.00
Al_cohol,1710008699599994054,0.00
Al_cohol,1710008704588872542,1.00
Al_cohol,1710008709598948763,0.00
Al_cohol,1710008714592528493,0.00
Al_cohol,1710008719598238024,0.00
Al_cohol,1710008724598207686,0.00
Al_cohol,1710008729611679644,1.00
Al_cohol,1710008734601403160,1.00
Al_cohol,1710008739604985219,0.00
Al_cohol,1710008744598386125,1.00
Al_cohol,1710008749597508576,1.00
Al_cohol,1710008754613811172,1.00
Al_cohol,1710008759607551310,0.00
Al_cohol,1710008764601618378,1.00
Al_cohol,1710008769597324403,1.00
Al_cohol,1710008774605422780,0.00
Al_cohol,1710008779600448660,1.00
Al_cohol,1710008784639682600,0.00
Al_cohol,1710008789610291034,1.00
Al_cohol,1710008794620270671,1.00
Al_cohol,1710008799618600861,1.00
Al_cohol,1710008804660645772,1.00
Al_cohol,1710008809619864416,0.00
Al_cohol,1710008814625224921,0.00
Al_cohol,1710008819631097239,1.00
Al_cohol,1710008824658895197,1.00
Al_cohol,1710008829642991641,0.00
Al_cohol,1710008834635845984,0.00
Al_cohol,1710008839640954577,0.00
Al_cohol,1710008844667107720,1.00
Al_cohol,1710008849656271274,1.00
Al_cohol,1710008854658907777,1.00
Al_cohol,1710008859650817679,1.00
Al_cohol,1710008864748904824,1.00
Al_cohol,1710008869667208220,1.00
Al_cohol,1710008874677403515,0.00
Al_cohol,1710008879673416907,1.00
Al_cohol,1710008884753958872,0.00
Al_cohol,1710008889680247952,0.00
Al_cohol,1710008894679760781,1.00
Al_cohol,1710008899707289562,0.00
Al_cohol,1710008904769463502,0.00
Al_cohol,1710008909693644496,1.00
Al_cohol,1710008914700030784,0.00
Al_cohol,1710008919705002449,0.00
Al_cohol,1710008924737102882,1.00
Al_cohol,1710008929718398726,0.00
Al_cohol,1710008934726204173,0.00
Al_cohol,1710008939715410708,1.00
Al_cohol,1710008944748986451,1.00
Al_cohol,1710008949723733876,0.00
Al_cohol,1710008954724273825,1.00
Al_cohol,1710008959723306450,1.00
Al_cohol,1710008964808883572,0.00
Al_cohol,1710008969749528112,0.00
Al_cohol,1710008974769506589,1.00
Al_cohol,1710008979745962616,1.00
Al_cohol,1710008984761843279,0.00
Al_cohol,1710008989750679693,0.00
Al_cohol,1710008994809029225,0.00
Al_cohol,1710008999755668216,1.00
Al_cohol,1710009004796791006,1.00
Al_cohol,1710009009783718564,0.00
Al_cohol,1710009014793010583,0.00
Al_cohol,1710009019790853485,1.00
Al_cohol,1710009024819975258,0.00
Al_cohol,1710009029791855457,0.00
Al_cohol,1710009034796431244,0.00
Al_cohol,1710009039815232397,1.00
Al_cohol,1710009044837391906,0.00
Al_cohol,1710009049818728563,1.00
Al_cohol,1710009054804460764,1.00
Al_cohol,1710009059805088645,1.00
Al_cohol,1710009064856728325,1.00
Al_cohol,1710009069830811850,0.00
Al_cohol,1710009074854784627,0.00
Al_cohol,1710009079840039606,1.00
Al_cohol,1710009084847316865,1.00
Al_cohol,1710009089838106125,0.00
Al_cohol,1710009094846200749,1.00
Al_cohol,1710009099829410206,1.00
Al_cohol,1710009104892788586,0.00
Al_cohol,1710009109843355695,1.00
Al_cohol,1710009114857722076,1.00
Al_cohol,1710009119856121243,1.00
Al_cohol,1710009124925706121,1.00
Al_cohol,1710009129860525829,1.00
Al_cohol,1710009134887819482,1.00
Al_cohol,1710009139878230191,0.00
Al_cohol,1710009144864556318,1.00
Al_cohol,1710009149860963873,0.00
Al_cohol,1710009154853300596,1.00
Al_cohol,1710009159861318058,1.00
Al_cohol,1710009164890837025,0.00
Al_cohol,1710009169869281160,1.00
Al_cohol,1710009174882945155,0.00
Al_cohol,1710009179946543867,1.00
Al_cohol,1710009184969152102,1.00
Al_cohol,1710009189912491203,0.00
Al_cohol,1710009194917729214,0.00
Al_cohol,1710009199926798568,1.00
Al_cohol,1710009205096158617,0.00
Al_cohol,1710009209988172580,0.00
Al_cohol,1710009215003077956,0.00
Al_cohol,1710009219992256991,1.00
Al_cohol,1710009225132515230,0.00
Al_cohol,1710009230096243340,1.00
Al_cohol,1710009235116501204,1.00
Al_cohol,1710009240068235339,0.00
Al_cohol,1710009245198102720,1.00
Al_cohol,1710009250071500968,0.00
Al_cohol,1710009255083747145,1.00
Al_cohol,1710009260075211557,1.00
Al_cohol,1710009265168995239,1.00
Al_cohol,1710009270089684844,1.00
Al_cohol,1710009275112963459,0.00
Al_cohol,1710009280076091508,0.00
Al_cohol,1710009285117699461,1.00
Al_cohol,1710009290132442908,1.00
Al_cohol,1710009295126867613,1.00
Al_cohol,1710009300107306374,1.00
Al_cohol,1710009305132019036,0.00
Al_cohol,1710009310097312802,1.00
Al_cohol,1710009315120140329,0.00
Al_cohol,1710009320129916859,1.00
Al_cohol,1710009325162106358,1.00
Al_cohol,1710009330117980137,1.00
Al_cohol,1710009335132369184,1.00
Al_cohol,1710009340112822085,1.00
Al_cohol,1710009345166787401,1.00
Al_cohol,1710009350128716730,1.00
Al_cohol,1710009355145336806,0.00
Al_cohol,1710009360119188419,1.00
Al_cohol,1710009365153853575,0.00
Al_cohol,1710009370134684415,1.00
Al_cohol,1710009375144468937,0.00
Al_cohol,1710009380128323754,1.00
Al_cohol,1710009385160270431,0.00
Al_cohol,1710009390135595457,1.00
Al_cohol,1710009395168248776,0.00
Al_cohol,1710009400125842581,0.00
Al_cohol,1710009405169780170,0.00
Al_cohol,1710009410144915885,0.00
Al_cohol,1710009415168891375,1.00
Al_cohol,1710009420138843129,1.00
Al_cohol,1710009425183491406,1.00
Al_cohol,1710009430152577208,0.00
Al_cohol,1710009435169575234,0.00
Al_cohol,1710009440149613281,0.00
Al_cohol,1710009445225348571,1.00
Al_cohol,1710009450169779310,0.00
Al_cohol,1710009455189823496,0.00
Al_cohol,1710009460167650480,0.00
Al_cohol,1710009465221947835,0.00
Al_cohol,1710009470184974277,1.00
Al_cohol,1710009475195040290,1.00
Al_cohol,1710009480173633917,0.00
Al_cohol,1710009485207768964,0.00
Al_cohol,1710009490249396458,1.00
Al_cohol,1710009495221914750,0.00
Al_cohol,1710009500181880080,1.00
Al_cohol,1710009505270895416,1.00
Al_cohol,1710009510198405367,1.00
Al_cohol,1710009515209627593,0.00
Al_cohol,1710009520203507914,1.00
Al_cohol,1710009525285730079,0.00
Al_cohol,1710009530207886182,1.00
Al_cohol,1710009535251341843,1.00
Al_cohol,1710009540219469837,0.00
Al_cohol,1710009545280595442,1.00
Al_cohol,1710009550212206303,0.00
Al_cohol,1710009555218103009,1.00
Al_cohol,1710009560215776952,1.00
Al_cohol,1710009565276463855,0.00
Al_cohol,1710009570243543618,1.00
Al_cohol,1710009575251941669,1.00
Al_cohol,1710009580243081621,1.00
Al_cohol,1710009585338942270,1.00
Al_cohol,1710009590252934334,0.00
Al_cohol,1710009595290711828,1.00
Al_cohol,1710009600256601184,1.00
Al_cohol,1710009605309128688,0.00
Al_cohol,1710009610265631878,1.00
Al_cohol,1710009615280203096,0.00
Al_cohol,1710009620259595075,1.00
Al_cohol,1710009625350691374,1.00
Al_cohol,1710009630314799134,0.00
Al_cohol,1710009635313781712,1.00
Al_cohol,1710009640283679930,0.00
Al_cohol,1710009645314809029,0.00
Al_cohol,1710009650283928559,1.00
Al_cohol,1710009655339728526,0.00
Al_cohol,1710009660317527256,1.00
Al_cohol,1710009665337809425,1.00
Al_cohol,1710009670319193204,0.00
Al_cohol,1710009675338702416,0.00
Al_cohol,1710009680327518525,0.00
Al_cohol,1710009685400689089,1.00
Al_cohol,1710009690336713864,0.00
Al_cohol,1710009695336035243,1.00
Al_cohol,1710009700352648006,1.00
Al_cohol,1710009705447980448,1.00
Al_cohol,1710009710389354709,1.00
Al_cohol,1710009715371552104,0.00
Al_cohol,1710009720342785764,0.00
Al_cohol,1710009725446619401,1.00
Al_cohol,1710009730367317453,1.00
Al_cohol,1710009735391165889,1.00
Al_cohol,1710009740373196313,1.00
Al_cohol,1710009745451971932,1.00
Al_cohol,1710009750390210896,1.00
Al_cohol,1710009755402512107,0.00
Al_cohol,1710009760394820133,1.00
Al_cohol,1710009765446926857,1.00
Al_cohol,1710009770396152017,1.00
Al_cohol,1710009775418858904,1.00
Al_cohol,1710009780403682197,1.00
Al_cohol,1710009785470366408,1.00
Al_cohol,1710009790411221995,1.00
Al_cohol,1710009795433559127,0.00
Al_cohol,1710009800412539402,0.00
Al_cohol,1710009805492839490,0.00
Al_cohol,1710009810421751196,1.00
Al_cohol,1710009815444847842,0.00
Al_cohol,1710009820419894679,0.00
Al_cohol,1710009825449793771,1.00
Al_cohol,1710009830425054743,1.00
Al_cohol,1710009835443121134,1.00
Al_cohol,1710009840428953342,1.00
Al_cohol,1710009845475850962,1.00
Al_cohol,1710009850434752707,0.00
Al_cohol,1710009855456091526,0.00
Al_cohol,1710009860435168800,0.00
Al_cohol,1710009865531438960,1.00
Al_cohol,1710009870449752549,0.00
Al_cohol,1710009875477149362,1.00
Al_cohol,1710009880455005853,0.00
Al_cohol,1710009885576155560,0.00
Al_cohol,1710009890483857878,1.00
Al_cohol,1710009895499177955,1.00
Al_cohol,1710009900483246975,1.00
Al_cohol,1710009905545343120,1.00
Al_cohol,1710009910497875706,1.00
Al_cohol,1710009915584106173,0.00
Al_cohol,1710009920496198032,0.00
Al_cohol,1710009925580326603,0.00
Al_cohol,1710009930501409345,0.00
Al_cohol,1710009935523120075,1.00
Al_cohol,1710009940513028189,1.00
Al_cohol,1710009945579353747,1.00
Al_cohol,1710009950506667564,1.00
Al_cohol,1710009955527668819,1.00
Al_cohol,1710009960509080714,1.00
Al_cohol,1710009965670804864,0.00
Al_cohol,1710009970588632570,1.00
Al_cohol,1710009975581225226,0.00
Al_cohol,1710009980567784139,1.00
Al_cohol,1710009985654668332,0.00
Al_cohol,1710009990654529210,0.00
Al_cohol,1710009995616680930,0.00
Al_cohol,1710010000595393730,0.00
Al_cohol,1710010005649127259,1.00
Al_cohol,1710010010614861955,0.00
Al_cohol,1710010015625556802,1.00
Al_cohol,1710010020622452414,1.00
Al_cohol,1710010025704771741,0.00
Al_cohol,1710010030619979792,1.00
Al_cohol,1710010035649142243,0.00
Al_cohol,1710010040727276343,0.00
Al_cohol,1710010045698191416,0.00
Al_cohol,1710010050630431036,1.00
Al_cohol,1710010055659997142,1.00
Al_cohol,1710010060638834450,0.00
Al_cohol,1710010065725860864,1.00
Al_cohol,1710010070672125658,1.00
Al_cohol,1710010075680265025,0.00
Al_cohol,1710010080674944220,0.00
Al_cohol,1710010085764576315,1.00
Al_cohol,1710010090730334807,1.00
Al_cohol,1710010095747358794,1.00
Al_cohol,1710010100736400626,1.00
Al_cohol,1710010105810496537,1.00
Al_cohol,1710010110734073989,0.00
Al_cohol,1710010115755935475,0.00
Al_cohol,1710010120734972252,0.00
Al_cohol,1710010125784024931,0.00
Al_cohol,1710010130758019156,0.00
Al_cohol,1710010135791012027,1.00
Al_cohol,1710010140814720337,1.00
Al_cohol,1710010145859984660,0.00
Al_cohol,1710010150761002536,1.00
Al_cohol,1710010155796048751,1.00
Al_cohol,1710010160771418859,1.00
Al_cohol,1710010165773317931,1.00
Al_cohol,1710010170782049575,1.00
Al_cohol,1710010175771333101,0.00
Al_cohol,1710010180783042636,1.00
Al_cohol,1710010185792715035,0.00
Al_cohol,1710010190780307709,0.00
Al_cohol,1710010195786443334,1.00
Al_cohol,1710010200783962938,0.00
Al_cohol,1710010205786188613,1.00
Al_cohol,1710010210798704974,1.00
Al_cohol,1710010215780549037,0.00
Al_cohol,1710010220781406048,0.00
Al_cohol,1710010225788929800,0.00
Al_cohol,1710010230799387597,1.00
Al_cohol,1710010235809798773,1.00
Al_cohol,1710010240785650268,0.00
Al_cohol,1710010245783412827,0.00
Al_cohol,1710010250780830588,1.00
Al_cohol,1710010255789622211,0.00
Al_cohol,1710010260797240757,1.00
Al_cohol,1710010265793115066,0.00
Al_cohol,1710010270784235843,1.00
Al_cohol,1710010275790383332,0.00
Al_cohol,1710010280795183581,1.00
Al_cohol,1710010285796982322,1.00
Al_cohol,1710010290787879532,1.00
Al_cohol,1710010295795272721,0.00
Al_cohol,1710010300806575213,0.00
Al_cohol,1710010305800744112,0.00
Al_cohol,1710010310802411937,1.00
Al_cohol,1710010315811406450,0.00
Al_cohol,1710010320810203595,0.00
Al_cohol,1710010325811147446,1.00
Al_cohol,1710010330813123059,1.00
Al_cohol,1710010335815476633,0.00
Al_cohol,1710010340814209276,0.00
Al_cohol,1710010345822572558,1.00
Al_cohol,1710010350825311269,1.00
Al_cohol,1710010355819192298,0.00
Al_cohol,1710010360823221567,1.00
Al_cohol,1710010365841500937,1.00
Al_cohol,1710010370826295418,1.00
Al_cohol,1710010375828015980,1.00
Al_cohol,1710010380836580524,1.00
Al_cohol,1710010385852826859,1.00
Al_cohol,1710010390839781676,0.00
Al_cohol,1710010395846964646,0.00
Al_cohol,1710010400841161562,0.00
Al_cohol,1710010405856706733,0.00
Al_cohol,1710010410851285721,0.00
Al_cohol,1710010415879538702,1.00
Al_cohol,1710010420874599658,1.00
Al_cohol,1710010425861839959,1.00
Al_cohol,1710010430860028290,0.00
Al_cohol,1710010435861509260,1.00
Al_cohol,1710010440872884359,0.00
Al_cohol,1710010445890420161,1.00
Al_cohol,1710010450875447112,1.00
Al_cohol,1710010455884879703,1.00
Al_cohol,1710010460869901541,0.00
Al_cohol,1710010465899617073,1.00
Al_cohol,1710010470884063435,0.00
Al_cohol,1710010475885871816,0.00
Al_cohol,1710010480881547245,1.00
Al_cohol,1710010485937106315,0.00
Al_cohol,1710010490892904999,0.00
Al_cohol,1710010495896820594,1.00
Al_cohol,1710010500899560304,0.00
Al_cohol,1710010505913652158,1.00
Al_cohol,1710010510908862354,0.00
Al_cohol,1710010515904528639,0.00
Al_cohol,1710010520914659921,1.00
Al_cohol,1710010525924711408,0.00
Al_cohol,1710010530911195473,0.00
Al_cohol,1710010535922405072,1.00
Al_cohol,1710010540904200031,1.00
Al_cohol,1710010545921458873,0.00
Al_cohol,1710010550904725693,1.00
Al_cohol,1710010555918676622,0.00
Al_cohol,1710010560903339524,1.00
Al_cohol,1710010565935339810,0.00
Al_cohol,1710010570914986524,0.00
Al_cohol,1710010575942095777,1.00
Al_cohol,1710010580913404753,1.00
Al_cohol,1710010585931136323,0.00
Al_cohol,1710010590948440652,1.00
Al_cohol,1710010595935281178,0.00
Al_cohol,1710010600939335077,1.00
Al_cohol,1710010605936758787,1.00
Al_cohol,1710010610936063530,0.00
Al_cohol,1710010615938955391,1.00
Al_cohol,1710010620941901052,1.00
Al_cohol,1710010625933419509,1.00
Al_cohol,1710010630936280736,1.00
Al_cohol,1710010635951440615,1.00
Al_cohol,1710010640941366151,1.00
Al_cohol,1710010645946372309,1.00
Al_cohol,1710010650943681250,0.00
Al_cohol,1710010655951487548,1.00
Al_cohol,1710010660955991458,1.00
Al_cohol,1710010665956430119,1.00
Al_cohol,1710010670955125502,1.00
Al_cohol,1710010675954665723,1.00
Al_cohol,1710010680960313367,0.00
Al_cohol,1710010685962447114,1.00
Al_cohol,1710010690963786382,0.00
Al_cohol,1710010695993314299,1.00
Al_cohol,1710010700973978529,0.00
Al_cohol,1710010705971729676,1.00
Al_cohol,1710010710982776711,0.00
Al_cohol,1710010715975871306,1.00
Al_cohol,1710010720977925815,1.00
Al_cohol,1710010725985195511,1.00
Al_cohol,1710010730972256890,0.00
Al_cohol,1710010735985284113,0.00
Al_cohol,1710010740978116612,1.00
Al_cohol,1710010745980429179,1.00
Al_cohol,1710010750985341683,0.00
Al_cohol,1710010755984108841,1.00
Al_cohol,1710010760982734382,1.00
Al_cohol,1710010765986356049,0.00
Al_cohol,1710010770979973947,1.00
Al_cohol,1710010775980475933,0.00
Al_cohol,1710010780984422956,1.00
Al_cohol,1710010785988765548,1.00
Al_cohol,1710010790981078492,1.00
Al_cohol,1710010795981277396,1.00
Al_cohol,1710010800980286875,1.00
Al_cohol,1710010805988106998,1.00
Al_cohol,1710010810987001785,1.00
Al_cohol,1710010815984245794,0.00
Al_cohol,1710010820983052764,1.00
Al_cohol,1710010825984412171,0.00
Al_cohol,1710010830985032047,1.00
Al_cohol,1710010835989776542,1.00
Al_cohol,1710010840984051228,1.00
Al_cohol,1710010845985724093,1.00
Al_cohol,1710010850987797946,0.00
Al_cohol,1710010855987783743,1.00
Al_cohol,1710010860992495173,1.00
Al_cohol,1710010865986235074,0.00
Al_cohol,1710010870985199515,1.00
Al_cohol,1710010875988135738,0.00
Al_cohol,1710010880988351828,0.00
Al_cohol,1710010885991974754,0.00
Al_cohol,1710010890987720474,0.00
Al_cohol,1710010895990574120,1.00
Al_cohol,1710010900989593003,0.00
Al_cohol,1710010905987374566,1.00
Al_cohol,1710010910989651823,0.00
Al_cohol,1710010915988927494,1.00
Al_cohol,1710010920988437773,1.00
Al_cohol,1710010925990919323,0.00
Al_cohol,1710010930989861322,0.00
Al_cohol,1710010935994781515,1.00
Al_cohol,1710010940996533148,0.00
Al_cohol,1710010945994004817,0.00
Al_cohol,1710010950991942036,0.00
Al_cohol,1710010956004512018,0.00
Al_cohol,1710010960995132020,1.00
Al_cohol,1710010965992626624,1.00
Al_cohol,1710010970991441414,0.00
Al_cohol,1710010975989389990,0.00
Al_cohol,1710010980994463793,1.00
Al_cohol,1710010985997650604,1.00
Al_cohol,1710010990997573081,0.00
Al_cohol,1710010995997108354,0.00
Al_cohol,1710011001000331209,0.00
Al_cohol,1710011006024667602,1.00
Al_cohol,1710011011013849726,0.00
Al_cohol,1710011016012953952,1.00
Al_cohol,1710011021007968538,1.00
Al_cohol,1710011026012685905,1.00
Al_cohol,1710011031007575780,1.00
Al_cohol,1710011036013356975,0.00
Al_cohol,1710011041008843754,1.00
Al_cohol,1710011046014330555,0.00
Al_cohol,1710011051011652884,1.00
Al_cohol,1710011056010963325,1.00
Al_cohol,1710011061008060743,1.00
Al_cohol,1710011066012625897,1.00
Al_cohol,1710011071008653145,0.00
Al_cohol,1710011076015600312,0.00
Al_cohol,1710011081008014536,0.00
Al_cohol,1710011086015515232,1.00
Al_cohol,1710011091015762449,0.00
Al_cohol,1710011096030709891,1.00
Al_cohol,1710011101030790434,1.00
Al_cohol,1710011106018679959,1.00
Al_cohol,1710011111022223875,0.00
Al_cohol,1710011116018360825,1.00
Al_cohol,1710011121022593798,1.00
Al_cohol,1710011126021878240,1.00
Al_cohol,1710011131019776382,0.00
Al_cohol,1710011136027647626,1.00
Al_cohol,1710011141032792940,1.00
Al_cohol,1710011146023043549,0.00
Al_cohol,1710011151040681701,1.00
Al_cohol,1710011156021443742,1.00
Al_cohol,1710011161031158115,0.00
Al_cohol,1710011166026136379,0.00
Al_cohol,1710011171027082185,0.00
Al_cohol,1710011176024500243,1.00
Al_cohol,1710011181022352315,1.00
Al_cohol,1710011186031880510,0.00
Al_cohol,1710011191029205093,1.00
Al_cohol,1710011196030277069,0.00
Al_cohol,1710011201032038216,1.00
Al_cohol,1710011206025857306,1.00
Al_cohol,1710011211029561900,1.00
Al_cohol,1710011216029393386,1.00
Al_cohol,1710011221033610338,0.00
Al_cohol,1710011226042690984,0.00
Al_cohol,1710011231031788511,0.00
Al_cohol,1710011236031725813,0.00
Al_cohol,1710011241032214790,1.00
Al_cohol,1710011246027393009,1.00
Al_cohol,1710011251040907130,0.00
Al_cohol,1710011256039399893,1.00
Al_cohol,1710011261043471665,0.00
Al_cohol,1710011266040834141,1.00
Al_cohol,1710011271041037040,0.00
Al_cohol,1710011276038490114,1.00
Al_cohol,1710011281038215904,1.00
Al_cohol,1710011286076782181,0.00
Al_cohol,1710011291040614547,0.00
Al_cohol,1710011296042561102,1.00
Al_cohol,1710011301044208765,1.00
Al_cohol,1710011306078591879,1.00
Al_cohol,1710011311049298350,1.00
Al_cohol,1710011316045819197,1.00
Al_cohol,1710011321044276669,1.00
Al_cohol,1710011326058204274,1.00
Al_cohol,1710011331058266618,0.00
Al_cohol,1710011336054960916,0.00
Al_cohol,1710011341069021695,0.00
Al_cohol,1710011346059859585,1.00
Al_cohol,1710011351061629078,0.00
Al_cohol,1710011356059953181,1.00
Al_cohol,1710011361058443449,1.00
Al_cohol,1710011366072006144,1.00
Al_cohol,1710011371063794593,1.00
Al_cohol,1710011376061007005,1.00
Al_cohol,1710011381070646748,1.00
Al_cohol,1710011386063724211,0.00
Al_cohol,1710011391071028011,1.00
Al_cohol,1710011396069915865,1.00
Al_cohol,1710011401068858948,0.00
Al_cohol,1710011406073095580,0.00
Al_cohol,1710011411068781632,0.00
Al_cohol,1710011416084161194,0.00
Al_cohol,1710011421069281381,1.00
Al_cohol,1710011426075297940,0.00
Al_cohol,1710011431130012775,0.00
Al_cohol,1710011436076659542,0.00
Al_cohol,1710011441088220166,0.00
Al_cohol,1710011446093583435,1.00
Al_cohol,1710011451080636726,1.00
Al_cohol,1710011456085006191,1.00
Al_cohol,1710011461084080488,1.00
Al_cohol,1710011466079026435,1.00
Al_cohol,1710011471112684435,0.00
Al_cohol,1710011476079705666,0.00
Al_cohol,1710011481083867966,1.00
Al_cohol,1710011486089548933,0.00
Al_cohol,1710011491093754045,0.00
Al_cohol,1710011496101423392,1.00
Al_cohol,1710011501098287536,1.00
Al_cohol,1710011506104943554,1.00
Al_cohol,1710011511116352137,1.00
Al_cohol,1710011516123419771,0.00
Al_cohol,1710011521109751501,0.00
Al_cohol,1710011526297711698,0.00
Al_cohol,1710011531226356720,0.00
Al_cohol,1710011536290109356,1.00
Al_cohol,1710011541226369935,0.00
Al_cohol,1710011546388607711,1.00
Al_cohol,1710011551356826433,0.00
Al_cohol,1710011556366768972,1.00
Al_cohol,1710011561320674670,0.00
Al_cohol,1710011566380108428,1.00
Al_cohol,1710011571306836816,0.00
Al_cohol,1710011576317629888,0.00
Al_cohol,1710011581309283514,1.00
Al_cohol,1710011586378313041,0.00
Al_cohol,1710011591331225382,0.00
Al_cohol,1710011596341994671,0.00
Al_cohol,1710011601333402015,1.00
Al_cohol,1710011606352441185,0.00
Al_cohol,1710011611332883885,1.00
Al_cohol,1710011616335055407,1.00
Al_cohol,1710011621333684263,0.00
Al_cohol,1710011626408709178,1.00
Al_cohol,1710011631350531598,1.00
Al_cohol,1710011636361380984,0.00
Al_cohol,1710011641350994892,1.00
Al_cohol,1710011646372509886,1.00
Al_cohol,1710011651357173666,1.00
Al_cohol,1710011656366761573,1.00
Al_cohol,1710011661351761461,1.00
Al_cohol,1710011666370869303,1.00
Al_cohol,1710011671354413273,0.00
Al_cohol,1710011676373692537,1.00
Al_cohol,1710011681356113401,1.00
Al_cohol,1710011686386660564,0.00
Al_cohol,1710011691373057163,1.00
Al_cohol,1710011696381154462,1.00
Al_cohol,1710011701375142410,0.00
Al_cohol,1710011706388614814,1.00
Al_cohol,1710011711371975104,1.00
Al_cohol,1710011716380581968,1.00
Al_cohol,1710011721368128983,0.00
Al_cohol,1710011726382512620,1.00
Al_cohol,1710011731377627444,0.00
Al_cohol,1710011736381840142,1.00
Al_cohol,1710011741375559053,0.00
Al_cohol,1710011746398671141,1.00
Al_cohol,1710011751390269559,0.00
Al_cohol,1710011756392552876,0.00
Al_cohol,1710011761382296894,1.00
Al_cohol,1710011766413477854,0.00
Al_cohol,1710011771384032368,0.00
Al_cohol,1710011776392462533,1.00
Al_cohol,1710011781386699342,1.00
Al_cohol,1710011786389440850,1.00
Al_cohol,1710011791383576171,0.00
Al_cohol,1710011796380858917,1.00
Al_cohol,1710011801382664447,1.00
Al_cohol,1710011806396522218,1.00
Al_cohol,1710011811384371982,0.00
Al_cohol,1710011816396235565,0.00
Al_cohol,1710011821394317197,1.00
Al_cohol,1710011826395037349,1.00
Al_cohol,1710011831382213727,0.00
Al_cohol,1710011836390654038,1.00
Al_cohol,1710011841398850169,1.00
Al_cohol,1710011846394486274,0.00
Al_cohol,1710011851400972228,0.00
Al_cohol,1710011856387521617,1.00
Al_cohol,1710011861387061369,1.00
Al_cohol,1710011866403765119,0.00
Al_cohol,1710011871387979217,1.00
Al_cohol,1710011876398320149,0.00
Al_cohol,1710011881388460090,1.00
Al_cohol,1710011886406971233,1.00
Al_cohol,1710011891398906822,1.00
Al_cohol,1710011896397134827,1.00
Al_cohol,1710011901393135900,0.00
Al_cohol,1710011906418319476,1.00
Al_cohol,1710011911404451807,0.00
Al_cohol,1710011916401757530,1.00
Al_cohol,1710011921398038869,1.00
Al_cohol,1710011926423398701,0.00
Al_cohol,1710011931403125226,1.00
Al_cohol,1710011936416071794,0.00
Al_cohol,1710011941403645616,1.00
Al_cohol,1710011946399628309,0.00
Al_cohol,1710011951394461567,1.00
Al_cohol,1710011956411332767,0.00
Al_cohol,1710011961394905311,1.00
Al_cohol,1710011966402106312,1.00
Al_cohol,1710011971398252494,0.00
Al_cohol,1710011976412843660,0.00
Al_cohol,1710011981402422290,0.00
Al_cohol,1710011986406480917,1.00
Al_cohol,1710011991405768508,1.00
Al_cohol,1710011996407195301,1.00
Al_cohol,1710012001412393271,1.00
Al_cohol,1710012006421222678,1.00
Al_cohol,1710012011414299260,0.00
Al_cohol,1710012016418531944,0.00
Al_cohol,1710012021407858780,0.00
Al_cohol,1710012026420739179,0.00
Al_cohol,1710012031412726301,0.00
Al_cohol,1710012036423261794,1.00
Al_cohol,1710012041425892563,0.00
Al_cohol,1710012046419091477,0.00
Al_cohol,1710012051433461879,0.00
Al_cohol,1710012056409602081,1.00
Al_cohol,1710012061419303001,0.00
Al_cohol,1710012066442672515,0.00
Al_cohol,1710012071427919954,1.00
Al_cohol,1710012076437266111,1.00
Al_cohol,1710012081421066194,1.00
Al_cohol,1710012086432652744,1.00
Al_cohol,1710012091428032150,1.00
Al_cohol,1710012096454385929,0.00
Al_cohol,1710012101419431092,0.00
Al_cohol,1710012106425414763,1.00
Al_cohol,1710012111419590287,1.00
Al_cohol,1710012116422568015,1.00
Al_cohol,1710012121429742181,0.00
Al_cohol,1710012126432592134,1.00
Al_cohol,1710012131430248398,1.00
Al_cohol,1710012136432973180,1.00
Al_cohol,1710012141423814608,1.00
Al_cohol,1710012146435692003,0.00
Al_cohol,1710012151438045462,0.00
Al_cohol,1710012156432349826,1.00
Al_cohol,1710012161426972411,1.00
Al_cohol,1710012166445313090,1.00
Al_cohol,1710012171431574647,0.00
Al_cohol,1710012176430699749,1.00
Al_cohol,1710012181426070637,0.00
Al_cohol,1710012186440076720,1.00
Al_cohol,1710012191435958896,0.00
Al_cohol,1710012196454763804,0.00
Al_cohol,1710012201433534303,0.00
Al_cohol,1710012206441606003,1.00
Al_cohol,1710012211450722173,0.00
Al_cohol,1710012216457869229,1.00
Al_cohol,1710012221435445956,1.00
Al_cohol,1710012226444484556,1.00
Al_cohol,1710012231436993931,1.00
Al_cohol,1710012236449884694,1.00
Al_cohol,1710012241452743035,1.00
Al_cohol,1710012246446474211,0.00
Al_cohol,1710012251432127908,1.00
Al_cohol,1710012256438515126,0.00
Al_cohol,1710012261436519865,0.00
Al_cohol,1710012266449354239,1.00
Al_cohol,1710012271445195692,0.00
Al_cohol,1710012276435872573,1.00
Al_cohol,1710012281437807486,0.00
Al_cohol,1710012286442724571,1.00
Al_cohol,1710012291440708652,1.00
Al_cohol,1710012296454738040,0.00
Al_cohol,1710012301447943792,1.00
Al_cohol,1710012306460927913,1.00
Al_cohol,1710012311441957548,1.00
Al_cohol,1710012316450586985,1.00
Al_cohol,1710012321454245912,0.00
Al_cohol,1710012326464325021,1.00
Al_cohol,1710012331455189552,0.00
Al_cohol,1710012336455954776,1.00
Al_cohol,1710012341463599868,0.00
Al_cohol,1710012346459938897,1.00
Al_cohol,1710012351452298456,1.00
