name,time,heat,hum,temp
Baby_Room_Conditions,1709328951626960874,21.04,51,21.5
Baby_Room_Conditions,1709328955634068966,21.04,51,21.5
Baby_Room_Conditions,1709328959627567027,21.04,51,21.5
Baby_Room_Conditions,1709328963629755457,21.04,51,21.5
Baby_Room_Conditions,1709328967628068751,21.04,51,21.5
Baby_Room_Conditions,1709328971626348293,21.04,51,21.5
Baby_Room_Conditions,1709328975635176943,21.04,51,21.5
Baby_Room_Conditions,1709328979634091581,21.04,51,21.5
Baby_Room_Conditions,1709328983637978221,21.04,51,21.5
Baby_Room_Conditions,1709328987643681411,21.04,51,21.5
Baby_Room_Conditions,1709328991636288053,21.04,51,21.5
Baby_Room_Conditions,1709328995651237800,21.04,51,21.5
Baby_Room_Conditions,1709328999645917287,21.04,51,21.5
Baby_Room_Conditions,1709329003642759518,21.04,51,21.5
Baby_Room_Conditions,1709329007648409198,21.04,51,21.5
Baby_Room_Conditions,1709329011648474161,21.04,51,21.5
Baby_Room_Conditions,1709329015657666884,21.04,51,21.5
Baby_Room_Conditions,1709329019657695169,21.04,51,21.5
Baby_Room_Conditions,1709329023656024707,21.04,51,21.5
Baby_Room_Conditions,1709329027658581508,21.04,51,21.5
Baby_Room_Conditions,1709329031654993177,21.04,51,21.5
Baby_Room_Conditions,1709329035667458140,21.04,51,21.5
Baby_Room_Conditions,1709329039666789206,21.01,50,21.5
Baby_Room_Conditions,1709329043668673115,21.04,51,21.5
Baby_Room_Conditions,1709329047671829821,21.01,50,21.5
Baby_Room_Conditions,1709329051671289193,21.04,51,21.5
Baby_Room_Conditions,1709329055685178117,21.04,51,21.5
Baby_Room_Conditions,1709329059679054323,21.01,50,21.5
Baby_Room_Conditions,1709329063684148221,21.04,51,21.5
Baby_Room_Conditions,1709329067681231108,21.04,51,21.5
Baby_Room_Conditions,1709329071680705275,21.04,51,21.5
Baby_Room_Conditions,1709329075687444497,21.01,50,21.5
Baby_Room_Conditions,1709329079687492024,21.01,50,21.5
Baby_Room_Conditions,1709329083686497670,21.01,50,21.5
Baby_Room_Conditions,1709329087708244959,21.04,51,21.5
Baby_Room_Conditions,1709329091688214219,21.04,51,21.5
Baby_Room_Conditions,1709329095699373725,21.01,50,21.5
Baby_Room_Conditions,1709329099705054496,21.04,51,21.5
Baby_Room_Conditions,1709329103702606388,-5.470548390935481e+149,6.805646932770577e+38,5.7422649417908366e+38
Baby_Room_Conditions,1709329107702863306,21.04,51,21.5
Baby_Room_Conditions,1709329111706162643,21.01,50,21.5
Baby_Room_Conditions,1709329115721768101,21.04,51,21.5
Baby_Room_Conditions,1709329119724033769,21.01,50,21.5
Baby_Room_Conditions,1709329123723893549,21.01,50,21.5
Baby_Room_Conditions,1709329127727911939,21.01,50,21.5
Baby_Room_Conditions,1709329131725190920,21.04,51,21.5
Baby_Room_Conditions,1709329135735575029,21.01,50,21.5
Baby_Room_Conditions,1709329139730884041,21.04,51,21.5
Baby_Room_Conditions,1709329143753311288,21.01,50,21.5
Baby_Room_Conditions,1709329147732383213,21.04,51,21.5
Baby_Room_Conditions,1709329151733502303,21.01,50,21.5
Baby_Room_Conditions,1709329155740303536,21.04,51,21.5
Baby_Room_Conditions,1709329159737024333,21.04,51,21.5
Baby_Room_Conditions,1709329163741057889,21.04,51,21.5
Baby_Room_Conditions,1709329167747827195,21.04,51,21.5
Baby_Room_Conditions,1709329171743552006,21.04,51,21.5
Baby_Room_Conditions,1709329175753095794,21.04,51,21.5
Baby_Room_Conditions,1709329179750922277,21.04,51,21.5
