name,time,Status
Baby_status,1710009082205541175,not crying
Baby_status,1710009087096942199,not crying
Baby_status,1710009092809860876,not crying
Baby_status,1710009097216217683,not crying
Baby_status,1710009102183631415,not crying
Baby_status,1710009107254296831,not crying
Baby_status,1710009112830701402,not crying
Baby_status,1710009117217023912,not crying
Baby_status,1710009122280488109,not crying
Baby_status,1710009127147682536,not crying
Baby_status,1710009132832266319,not crying
Baby_status,1710009137213709716,not crying
Baby_status,1710009142191467562,not crying
Baby_status,1710009147124673994,not crying
Baby_status,1710009152840303368,not crying
Baby_status,1710009157183027273,not crying
Baby_status,1710009162263456619,not crying
Baby_status,1710009167155613907,crying
Baby_status,1710009172849388277,crying
Baby_status,1710009177225934557,crying
Baby_status,1710009182208824377,n/a
Baby_status,1710009182210810466,n/a
Baby_status,1710009187180811355,not crying
Baby_status,1710009192140031384,not crying
Baby_status,1710009197354216409,not crying
Baby_status,1710009202235985009,not crying
Baby_status,1710009207212111970,not crying
Baby_status,1710009212995631972,not crying
Baby_status,1710009217410287672,not crying
Baby_status,1710009222418926633,not crying
Baby_status,1710009227333771352,not crying
Baby_status,1710009233092682375,not crying
Baby_status,1710009237427250338,not crying
Baby_status,1710009242369590880,not crying
Baby_status,1710009247380763438,not crying
Baby_status,1710009253051994666,not crying
Baby_status,1710009257447060376,not crying
Baby_status,1710009262436366542,not crying
Baby_status,1710009267459491531,not crying
Baby_status,1710009273057095807,not crying
Baby_status,1710009277409184484,not crying
Baby_status,1710009282361030146,not crying
Baby_status,1710009287500097509,not crying
Baby_status,1710009293065797758,not crying
Baby_status,1710009297415221753,not crying
Baby_status,1710009302438496890,not crying
Baby_status,1710009307463608333,not crying
Baby_status,1710009313091363740,not crying
Baby_status,1710009317501576535,not crying
Baby_status,1710009322473243720,not crying
Baby_status,1710009327436220679,not crying
Baby_status,1710009333112478682,not crying
Baby_status,1710009337414580946,not crying
Baby_status,1710009342540291608,not crying
Baby_status,1710009347495961965,not crying
Baby_status,1710009353108987143,not crying
Baby_status,1710009357421360594,not crying
Baby_status,1710009362567799734,not crying
Baby_status,1710009367494901887,not crying
Baby_status,1710009373107684703,not crying
Baby_status,1710009377407344827,not crying
Baby_status,1710009382443735470,not crying
Baby_status,1710009387544190270,not crying
Baby_status,1710009393207288609,not crying
Baby_status,1710009397521573406,not crying
Baby_status,1710009402706962854,not crying
Baby_status,1710009407575322795,not crying
Baby_status,1710009412393900292,not crying
Baby_status,1710009417516908661,not crying
Baby_status,1710009422416224715,not crying
Baby_status,1710009427414674254,not crying
Baby_status,1710009433139916000,not crying
Baby_status,1710009437513212573,not crying
Baby_status,1710009442545647588,not crying
Baby_status,1710009447456937972,not crying
Baby_status,1710009453156774012,not crying
Baby_status,1710009457511509794,not crying
Baby_status,1710009462580274832,not crying
Baby_status,1710009467462553766,not crying
Baby_status,1710009473153131458,not crying
Baby_status,1710009477495639247,not crying
Baby_status,1710009482467882461,not crying
Baby_status,1710009487456310441,not crying
Baby_status,1710009493174917388,not crying
Baby_status,1710009497605811946,not crying
Baby_status,1710009502535478446,not crying
Baby_status,1710009507511966965,not crying
Baby_status,1710009513169342500,not crying
Baby_status,1710009517561986754,not crying
Baby_status,1710009522582028807,not crying
Baby_status,1710009527559304292,not crying
Baby_status,1710009533180113139,not crying
Baby_status,1710009537509250765,not crying
Baby_status,1710009542653087647,not crying
Baby_status,1710009547561132292,not crying
Baby_status,1710009553192078328,not crying
Baby_status,1710009561651051109,not crying
Baby_status,1710009562715620290,not crying
Baby_status,1710009567519596498,not crying
Baby_status,1710009572471257183,not crying
Baby_status,1710009577626270870,not crying
Baby_status,1710009582543517337,not crying
Baby_status,1710009587521247241,not crying
Baby_status,1710009593233956544,not crying
Baby_status,1710009597569736690,not crying
Baby_status,1710009602504802431,not crying
Baby_status,1710009607503440766,not crying
Baby_status,1710009613243866487,not crying
Baby_status,1710009617631124619,not crying
Baby_status,1710009622551676248,not crying
Baby_status,1710009627562275805,not crying
Baby_status,1710009633250047413,not crying
Baby_status,1710009637706283271,not crying
Baby_status,1710009642541784915,crying
Baby_status,1710009647667900012,crying
Baby_status,1710009653253239387,crying
Baby_status,1710009657611502710,n/a
Baby_status,1710009657612991716,n/a
Baby_status,1710009662537039613,crying
Baby_status,1710009667564249043,not crying
Baby_status,1710009673281650825,not crying
Baby_status,1710009677695174681,not crying
Baby_status,1710009682640822218,not crying
Baby_status,1710009687617594637,not crying
Baby_status,1710009693288723292,not crying
Baby_status,1710009697630859069,not crying
Baby_status,1710009702628608340,not crying
Baby_status,1710009707685348603,not crying
Baby_status,1710009713333370781,not crying
Baby_status,1710009717713692775,not crying
Baby_status,1710009722611710512,not crying
Baby_status,1710009727695301496,not crying
Baby_status,1710009733371570476,not crying
Baby_status,1710009737722145622,not crying
Baby_status,1710009742616446473,not crying
Baby_status,1710009747732274674,not crying
Baby_status,1710009753370918481,not crying
Baby_status,1710009757696765777,not crying
Baby_status,1710009762735340731,not crying
Baby_status,1710009767766993918,not crying
Baby_status,1710009773375680761,not crying
Baby_status,1710009777685727109,not crying
Baby_status,1710009782794213956,not crying
Baby_status,1710009787751154344,not crying
Baby_status,1710009793470426170,not crying
Baby_status,1710009797713596008,not crying
Baby_status,1710009802715794222,not crying
Baby_status,1710009807719979860,not crying
Baby_status,1710009813390506508,not crying
Baby_status,1710009817817198093,not crying
Baby_status,1710009822786047964,not crying
Baby_status,1710009827771443599,not crying
Baby_status,1710009833410695744,not crying
Baby_status,1710009837770538376,not crying
Baby_status,1710009842809244104,not crying
Baby_status,1710009847773913911,not crying
Baby_status,1710009853417351599,not crying
Baby_status,1710009857809905216,not crying
Baby_status,1710009862890717673,not crying
Baby_status,1710009867791146433,not crying
Baby_status,1710009873446449693,not crying
Baby_status,1710009877871409455,not crying
Baby_status,1710009882813440589,not crying
Baby_status,1710009887941488755,not crying
Baby_status,1710009893449146705,not crying
Baby_status,1710009897897808320,not crying
Baby_status,1710009902816395569,not crying
Baby_status,1710009907804269348,not crying
Baby_status,1710009913455250100,not crying
Baby_status,1710009918287529623,not crying
Baby_status,1710009923068671334,not crying
Baby_status,1710009927833186733,not crying
Baby_status,1710009933477229897,not crying
Baby_status,1710009937931168379,not crying
Baby_status,1710009942807826184,not crying
Baby_status,1710009948041216288,not crying
Baby_status,1710009953505389000,not crying
Baby_status,1710009957913772172,not crying
Baby_status,1710009962933180550,not crying
Baby_status,1710009968014640116,not crying
Baby_status,1710009973556583767,not crying
Baby_status,1710009977946889040,not crying
Baby_status,1710009982865510309,not crying
Baby_status,1710009987941272398,not crying
Baby_status,1710009993567534468,not crying
Baby_status,1710009998033092158,not crying
Baby_status,1710010003195690642,not crying
Baby_status,1710010007998989062,not crying
Baby_status,1710010013583400595,not crying
Baby_status,1710010017990258754,not crying
Baby_status,1710010022937522600,not crying
Baby_status,1710010027957151349,not crying
Baby_status,1710010033617713882,not crying
Baby_status,1710010037964879599,not crying
Baby_status,1710010042942893873,not crying
Baby_status,1710010047916779765,not crying
Baby_status,1710010053630222386,not crying
Baby_status,1710010058094106738,not crying
Baby_status,1710010063009727639,not crying
Baby_status,1710010068058514281,not crying
Baby_status,1710010073654425741,not crying
Baby_status,1710010078041219536,not crying
Baby_status,1710010082973143729,not crying
Baby_status,1710010088045779574,not crying
Baby_status,1710010094058741774,not crying
Baby_status,1710010098030539069,not crying
Baby_status,1710010102969541170,not crying
Baby_status,1710010108111081016,not crying
Baby_status,1710010113707680202,not crying
Baby_status,1710010118012032127,not crying
Baby_status,1710010123004039534,not crying
Baby_status,1710010128049115607,not crying
Baby_status,1710010133719367577,not crying
Baby_status,1710010138013086122,not crying
Baby_status,1710010143049051783,not crying
Baby_status,1710010148036468954,not crying
Baby_status,1710010153743386074,not crying
Baby_status,1710010158290565345,not crying
Baby_status,1710010163135194226,not crying
Baby_status,1710010168345689669,not crying
Baby_status,1710010173733127940,not crying
Baby_status,1710010178175475715,not crying
Baby_status,1710010184272551974,not crying
Baby_status,1710010188123927525,not crying
Baby_status,1710010193746328557,not crying
Baby_status,1710010198158764166,not crying
Baby_status,1710010203254975567,not crying
Baby_status,1710010208202487414,not crying
Baby_status,1710010213743435408,not crying
Baby_status,1710010218257330436,not crying
Baby_status,1710010223325708724,not crying
Baby_status,1710010228176908839,not crying
Baby_status,1710010233758735985,not crying
Baby_status,1710010238259213533,not crying
Baby_status,1710010243240488860,not crying
Baby_status,1710010248176939542,not crying
Baby_status,1710010253773247648,not crying
Baby_status,1710010258195423669,not crying
Baby_status,1710010263165469528,not crying
Baby_status,1710010268205615088,not crying
Baby_status,1710010273759888100,not crying
Baby_status,1710010278106305659,not crying
Baby_status,1710010283104599260,not crying
Baby_status,1710010288177000725,not crying
Baby_status,1710010293755015293,not crying
Baby_status,1710010298180714901,not crying
Baby_status,1710010303456855648,not crying
Baby_status,1710010308274855200,not crying
Baby_status,1710010313985625118,not crying
Baby_status,1710010318220820098,not crying
Baby_status,1710010323187605111,not crying
Baby_status,1710010328182493981,not crying
Baby_status,1710010333789948862,not crying
Baby_status,1710010338227316251,not crying
Baby_status,1710010343183422945,not crying
Baby_status,1710010348161001486,not crying
Baby_status,1710010353816428363,not crying
Baby_status,1710010358278082420,not crying
Baby_status,1710010363182137239,not crying
Baby_status,1710010368156013635,not crying
Baby_status,1710010373828540481,not crying
Baby_status,1710010378169745454,not crying
Baby_status,1710010383236317192,not crying
Baby_status,1710010388288996367,not crying
Baby_status,1710010393828550106,not crying
Baby_status,1710010398273825014,not crying
Baby_status,1710010403256141813,not crying
Baby_status,1710010408226589376,not crying
Baby_status,1710010413835049417,not crying
Baby_status,1710010418279331758,not crying
Baby_status,1710010423311480396,not crying
Baby_status,1710010428179540950,not crying
Baby_status,1710010433829554158,not crying
Baby_status,1710010438242952319,not crying
Baby_status,1710010443210213036,not crying
Baby_status,1710010448255428167,not crying
Baby_status,1710010453857528499,not crying
Baby_status,1710010458342880924,not crying
Baby_status,1710010463302702066,not crying
Baby_status,1710010468346648589,not crying
Baby_status,1710010473874960249,not crying
Baby_status,1710010478262153051,not crying
Baby_status,1710010483283388025,not crying
Baby_status,1710010488277631004,not crying
Baby_status,1710010493983257395,not crying
Baby_status,1710010498267827413,not crying
Baby_status,1710010503286757690,not crying
Baby_status,1710010508313093926,not crying
Baby_status,1710010513900322375,not crying
Baby_status,1710010518307986014,not crying
Baby_status,1710010523325660028,not crying
Baby_status,1710010528247353487,not crying
Baby_status,1710010533895262124,not crying
Baby_status,1710010538276581413,not crying
Baby_status,1710010543299320238,not crying
Baby_status,1710010548244941827,not crying
Baby_status,1710010553899759850,not crying
Baby_status,1710010558320626071,not crying
Baby_status,1710010563340548744,not crying
Baby_status,1710010568332438699,not crying
Baby_status,1710010573908588489,not crying
Baby_status,1710010578304773949,not crying
Baby_status,1710010583288106788,not crying
Baby_status,1710010588331550923,not crying
Baby_status,1710010593908136945,not crying
Baby_status,1710010598405024021,not crying
Baby_status,1710010603309192955,not crying
Baby_status,1710010608368551708,not crying
Baby_status,1710010613910931376,not crying
Baby_status,1710010618291252284,not crying
Baby_status,1710010623267620328,not crying
Baby_status,1710010628351846168,not crying
Baby_status,1710010633921398747,not crying
Baby_status,1710010638333918333,not crying
Baby_status,1710010643315719261,not crying
Baby_status,1710010648306534582,not crying
Baby_status,1710010653907702921,not crying
Baby_status,1710010658403346997,not crying
Baby_status,1710010663337728131,not crying
Baby_status,1710010668308199812,not crying
Baby_status,1710010673910991361,not crying
Baby_status,1710010678332240322,not crying
Baby_status,1710010683373004300,not crying
Baby_status,1710010688444503376,not crying
Baby_status,1710010693919306507,not crying
Baby_status,1710010698389322734,not crying
Baby_status,1710010703418477314,not crying
Baby_status,1710010708303085158,not crying
Baby_status,1710010713919886737,not crying
Baby_status,1710010718299209001,not crying
Baby_status,1710010723343860964,not crying
Baby_status,1710010728341209547,not crying
Baby_status,1710010734020708290,not crying
Baby_status,1710010738352308472,not crying
Baby_status,1710010743293599589,not crying
Baby_status,1710010748492364174,not crying
Baby_status,1710010753934244675,not crying
Baby_status,1710010758406566543,not crying
Baby_status,1710010763424728212,not crying
Baby_status,1710010768340299302,not crying
Baby_status,1710010773940910225,not crying
Baby_status,1710010778375042530,not crying
Baby_status,1710010783514315848,not crying
Baby_status,1710010788310796408,not crying
Baby_status,1710010793949104271,not crying
Baby_status,1710010798366317512,not crying
Baby_status,1710010803358690034,not crying
Baby_status,1710010808388041434,not crying
Baby_status,1710010813951701788,not crying
Baby_status,1710010818352976744,not crying
Baby_status,1710010823263210587,not crying
Baby_status,1710010828334127977,not crying
Baby_status,1710010834035186901,not crying
Baby_status,1710010838312238848,not crying
Baby_status,1710010843355038727,not crying
Baby_status,1710010848339193176,not crying
Baby_status,1710010853956413565,not crying
Baby_status,1710010858389363606,not crying
Baby_status,1710010863403754146,not crying
Baby_status,1710010868366740718,not crying
Baby_status,1710010873963063401,not crying
Baby_status,1710010878537656033,not crying
Baby_status,1710010883409858847,not crying
Baby_status,1710010888398011861,not crying
Baby_status,1710010893966463480,not crying
Baby_status,1710010898480573301,not crying
Baby_status,1710010903315928665,not crying
Baby_status,1710010908408813677,not crying
Baby_status,1710010913970977704,not crying
Baby_status,1710010918309626492,not crying
Baby_status,1710010923461679908,not crying
Baby_status,1710010928348523600,not crying
Baby_status,1710010934049866721,not crying
Baby_status,1710010938334504137,not crying
Baby_status,1710010943352189300,not crying
Baby_status,1710010948340799960,not crying
Baby_status,1710010953961860644,not crying
Baby_status,1710010958406207408,not crying
Baby_status,1710010963322669960,not crying
Baby_status,1710010968319004637,not crying
Baby_status,1710010973962989692,not crying
Baby_status,1710010978316499706,not crying
Baby_status,1710010983360941736,not crying
Baby_status,1710010988360714041,not crying
Baby_status,1710010993966217969,not crying
Baby_status,1710010998460235438,not crying
Baby_status,1710011003343345162,not crying
Baby_status,1710011008435632899,not crying
Baby_status,1710011013973823431,not crying
Baby_status,1710011018437094993,not crying
Baby_status,1710011023308363391,not crying
Baby_status,1710011028369166188,not crying
Baby_status,1710011034094417563,not crying
Baby_status,1710011038455344211,not crying
Baby_status,1710011043435250940,not crying
Baby_status,1710011048354656795,not crying
Baby_status,1710011054106236999,not crying
Baby_status,1710011058410130323,not crying
Baby_status,1710011063456295108,not crying
Baby_status,1710011068375264425,not crying
Baby_status,1710011073989754231,not crying
Baby_status,1710011078449162487,not crying
Baby_status,1710011083440360904,not crying
Baby_status,1710011088356948020,not crying
Baby_status,1710011094001577711,not crying
Baby_status,1710011098418782055,not crying
Baby_status,1710011103455033846,not crying
Baby_status,1710011108458230186,not crying
Baby_status,1710011114162940639,not crying
Baby_status,1710011118360438093,not crying
Baby_status,1710011123314737664,not crying
Baby_status,1710011128434521340,not crying
Baby_status,1710011134097413990,not crying
Baby_status,1710011138375366918,not crying
Baby_status,1710011143479102451,not crying
Baby_status,1710011148359081570,not crying
Baby_status,1710011154004078042,not crying
Baby_status,1710011158536114063,not crying
Baby_status,1710011163343999558,not crying
Baby_status,1710011168390615544,not crying
Baby_status,1710011174006519518,not crying
Baby_status,1710011178429119788,not crying
Baby_status,1710011183436960199,not crying
Baby_status,1710011188437367976,not crying
Baby_status,1710011194008966636,not crying
Baby_status,1710011198472387997,not crying
Baby_status,1710011203347174011,not crying
Baby_status,1710011208567574720,not crying
Baby_status,1710011214247245675,not crying
Baby_status,1710011218573828196,not crying
Baby_status,1710011223478700889,not crying
Baby_status,1710011228549489332,not crying
Baby_status,1710011234010237607,not crying
Baby_status,1710011238359568622,not crying
Baby_status,1710011243390882191,not crying
Baby_status,1710011248405004614,not crying
Baby_status,1710011254014414628,not crying
Baby_status,1710011258400964989,not crying
Baby_status,1710011263359746490,not crying
Baby_status,1710011268401737898,not crying
Baby_status,1710011274031863721,not crying
Baby_status,1710011278390173701,not crying
Baby_status,1710011283347202758,not crying
Baby_status,1710011288430623226,not crying
Baby_status,1710011294030807700,not crying
Baby_status,1710011298446582972,not crying
Baby_status,1710011303597091589,not crying
Baby_status,1710011308392695664,not crying
Baby_status,1710011314032473775,not crying
Baby_status,1710011318442714244,not crying
Baby_status,1710011323435690828,not crying
Baby_status,1710011328407887899,not crying
Baby_status,1710011334035442911,not crying
Baby_status,1710011338453091933,not crying
Baby_status,1710011343444569891,not crying
Baby_status,1710011348485119456,not crying
Baby_status,1710011354038349301,not crying
Baby_status,1710011358561335631,not crying
Baby_status,1710011363438299226,not crying
Baby_status,1710011368505989677,not crying
Baby_status,1710011374043824832,not crying
Baby_status,1710011378556668467,not crying
Baby_status,1710011383525026273,not crying
Baby_status,1710011388415166810,not crying
Baby_status,1710011394051830673,not crying
Baby_status,1710011398397774800,not crying
Baby_status,1710011403415096309,not crying
Baby_status,1710011408378898453,not crying
Baby_status,1710011414060330129,not crying
Baby_status,1710011418539109154,not crying
Baby_status,1710011423394727909,not crying
Baby_status,1710011428479896426,not crying
Baby_status,1710011434062158395,not crying
Baby_status,1710011438496978998,not crying
Baby_status,1710011443379387984,not crying
Baby_status,1710011448608828071,not crying
Baby_status,1710011454059145590,not crying
Baby_status,1710011458559711380,not crying
Baby_status,1710011463525063256,not crying
Baby_status,1710011468526456152,not crying
Baby_status,1710011474301890095,not crying
Baby_status,1710011478591728875,not crying
Baby_status,1710011483488312868,not crying
Baby_status,1710011488423404385,not crying
Baby_status,1710011494153320992,not crying
Baby_status,1710011498482092542,not crying
Baby_status,1710011503590953651,not crying
Baby_status,1710011508421912443,not crying
Baby_status,1710011514740166752,not crying
Baby_status,1710011518885795294,not crying
Baby_status,1710011523877794131,not crying
Baby_status,1710011528944597939,not crying
Baby_status,1710011534754403724,not crying
Baby_status,1710011539575491878,not crying
Baby_status,1710011544625537951,not crying
Baby_status,1710011550278674047,not crying
Baby_status,1710011554593038217,not crying
Baby_status,1710011559644493747,not crying
Baby_status,1710011564617757135,not crying
Baby_status,1710011570285069286,not crying
Baby_status,1710011574768306018,not crying
Baby_status,1710011579614943298,not crying
Baby_status,1710011584580724537,not crying
Baby_status,1710011590283219613,not crying
Baby_status,1710011594732761313,not crying
Baby_status,1710011599583501729,not crying
Baby_status,1710011604648688324,not crying
Baby_status,1710011610295687164,not crying
Baby_status,1710011614637710718,not crying
Baby_status,1710011619581349065,not crying
Baby_status,1710011624602925497,not crying
Baby_status,1710011630313694789,not crying
Baby_status,1710011634606663470,not crying
Baby_status,1710011639680148649,not crying
Baby_status,1710011644594766567,not crying
Baby_status,1710011650554702277,not crying
Baby_status,1710011654678932742,not crying
Baby_status,1710011659608984934,not crying
Baby_status,1710011664679564610,not crying
Baby_status,1710011670316010614,not crying
Baby_status,1710011674639361576,not crying
Baby_status,1710011679706116625,not crying
Baby_status,1710011684659168867,not crying
Baby_status,1710011690323801270,not crying
Baby_status,1710011694682645867,not crying
Baby_status,1710011699725656436,not crying
Baby_status,1710011704719958330,not crying
Baby_status,1710011710321594385,not crying
Baby_status,1710011714688472649,not crying
Baby_status,1710011719642867997,not crying
Baby_status,1710011724745206012,not crying
Baby_status,1710011730322528732,not crying
Baby_status,1710011734663183580,not crying
Baby_status,1710011739647567421,not crying
Baby_status,1710011744794199612,not crying
Baby_status,1710011750325783596,not crying
Baby_status,1710011754683553703,not crying
Baby_status,1710011759633067482,not crying
Baby_status,1710011764825979001,not crying
Baby_status,1710011770395313325,not crying
Baby_status,1710011774623968092,not crying
Baby_status,1710011779652088813,not crying
Baby_status,1710011784627553326,not crying
Baby_status,1710011790323262357,not crying
Baby_status,1710011794759958162,not crying
Baby_status,1710011799750146961,not crying
Baby_status,1710011804807961531,not crying
Baby_status,1710011810335540957,not crying
Baby_status,1710011814688719884,not crying
Baby_status,1710011819667838193,not crying
Baby_status,1710011824699956535,not crying
Baby_status,1710011830334340107,not crying
Baby_status,1710011834693373083,not crying
Baby_status,1710011839674089355,not crying
Baby_status,1710011844790980718,not crying
Baby_status,1710011850341612508,not crying
Baby_status,1710011854727312181,not crying
Baby_status,1710011859665110460,not crying
Baby_status,1710011864625895480,not crying
Baby_status,1710011870340452909,not crying
Baby_status,1710011874747994762,not crying
Baby_status,1710011879654248298,not crying
Baby_status,1710011884632424883,not crying
Baby_status,1710011890357338943,not crying
Baby_status,1710011894707749836,not crying
Baby_status,1710011899714574265,not crying
Baby_status,1710011904712906678,not crying
Baby_status,1710011910350676788,not crying
Baby_status,1710011914665730615,not crying
Baby_status,1710011919742245356,not crying
Baby_status,1710011924722022885,not crying
Baby_status,1710011930354149993,not crying
Baby_status,1710011934666034521,not crying
Baby_status,1710011939703795640,not crying
Baby_status,1710011944731550112,not crying
Baby_status,1710011950357169171,not crying
Baby_status,1710011954743496139,not crying
Baby_status,1710011959701829546,not crying
Baby_status,1710011964695601686,not crying
Baby_status,1710011970359018862,not crying
Baby_status,1710011974734649317,not crying
Baby_status,1710011979669322654,not crying
Baby_status,1710011984678650174,not crying
Baby_status,1710011990427081935,not crying
Baby_status,1710011994702172618,not crying
Baby_status,1710011999672369763,not crying
Baby_status,1710012004675645493,not crying
Baby_status,1710012010370715242,not crying
Baby_status,1710012014703643316,not crying
Baby_status,1710012019678998740,not crying
Baby_status,1710012024725345131,not crying
Baby_status,1710012030376764506,not crying
Baby_status,1710012034681323211,not crying
Baby_status,1710012039801816841,not crying
Baby_status,1710012044726390766,not crying
Baby_status,1710012050387666060,not crying
Baby_status,1710012054704914642,not crying
Baby_status,1710012059726338757,not crying
Baby_status,1710012064798197601,not crying
Baby_status,1710012070378796027,not crying
Baby_status,1710012074705303197,not crying
Baby_status,1710012079719933030,not crying
Baby_status,1710012084703561494,not crying
Baby_status,1710012090455746372,not crying
Baby_status,1710012094765819503,not crying
Baby_status,1710012099870665164,not crying
Baby_status,1710012104711222955,not crying
Baby_status,1710012110385498930,not crying
Baby_status,1710012114708114443,not crying
Baby_status,1710012119779533980,not crying
Baby_status,1710012124774567398,not crying
Baby_status,1710012130383264484,not crying
Baby_status,1710012134709882302,not crying
Baby_status,1710012139754325384,not crying
Baby_status,1710012144824871657,not crying
Baby_status,1710012150385814227,not crying
Baby_status,1710012154711317909,not crying
Baby_status,1710012159716841764,not crying
Baby_status,1710012164834484056,not crying
Baby_status,1710012170388796564,not crying
Baby_status,1710012174701507555,not crying
Baby_status,1710012179724058984,not crying
Baby_status,1710012184698504570,not crying
Baby_status,1710012190497251268,not crying
Baby_status,1710012194735874659,not crying
Baby_status,1710012199769231444,not crying
Baby_status,1710012204694565442,not crying
Baby_status,1710012210394299406,not crying
Baby_status,1710012214822091702,not crying
Baby_status,1710012219763120892,not crying
Baby_status,1710012224929417844,not crying
Baby_status,1710012230388936507,not crying
Baby_status,1710012234900224711,not crying
Baby_status,1710012239899218275,not crying
Baby_status,1710012244787530364,not crying
Baby_status,1710012250395547171,not crying
Baby_status,1710012254703825745,not crying
Baby_status,1710012259730624300,not crying
Baby_status,1710012264928181728,not crying
Baby_status,1710012270400411392,not crying
Baby_status,1710012274800750692,not crying
Baby_status,1710012279781225051,not crying
Baby_status,1710012285033466290,not crying
Baby_status,1710012290498553974,not crying
Baby_status,1710012294741619334,not crying
Baby_status,1710012299784642948,not crying
Baby_status,1710012304813201031,not crying
Baby_status,1710012310416228717,not crying
Baby_status,1710012314839436551,not crying
Baby_status,1710012319795097457,not crying
Baby_status,1710012324830846850,not crying
Baby_status,1710012330417240764,not crying
Baby_status,1710012334749986894,not crying
Baby_status,1710012339805509333,not crying
Baby_status,1710012344770665653,not crying
Baby_status,1710012350421780273,not crying
Baby_status,1710012354788671067,not crying
Baby_status,1710012359799159361,not crying
Baby_status,1710012364740394021,not crying
Baby_status,1710012370416480987,not crying
Baby_status,1710012374946610299,not crying
Baby_status,1710012379729378947,not crying
Baby_status,1710012384928439837,not crying
Baby_status,1710012390517206961,not crying
Baby_status,1710012394798782739,not crying
Baby_status,1710012399748531141,not crying
Baby_status,1710012404753214205,not crying
Baby_status,1710012410423675316,not crying
Baby_status,1710012414808444130,not crying
Baby_status,1710012419734313322,not crying
Baby_status,1710012424843633738,not crying
Baby_status,1710012430425217826,not crying
Baby_status,1710012434769835974,not crying
Baby_status,1710012439772876827,not crying
Baby_status,1710012444726759918,not crying
Baby_status,1710012450676827532,not crying
Baby_status,1710012454790700165,not crying
Baby_status,1710012459795843443,not crying
Baby_status,1710012464778595800,not crying
Baby_status,1710012470436767833,not crying
Baby_status,1710012474772747076,not crying
Baby_status,1710012479920061699,not crying
Baby_status,1710012484840189348,not crying
Baby_status,1710012490501211199,not crying
Baby_status,1710012494783420968,not crying
Baby_status,1710012499859266799,not crying
Baby_status,1710012504803370502,not crying
Baby_status,1710012513348141542,not crying
Baby_status,1710012518251476827,not crying
Baby_status,1710012523419054685,not crying
Baby_status,1710012529092473236,not crying
Baby_status,1710012534091656740,not crying
Baby_status,1710012539054447025,not crying
Baby_status,1710012544818749017,not crying
Baby_status,1710012549102508125,not crying
Baby_status,1710012554054011718,not crying
Baby_status,1710012559083087816,not crying
Baby_status,1710012564894540838,not crying
Baby_status,1710012569804157059,not crying
Baby_status,1710012574927101226,not crying
Baby_status,1710012580474985357,not crying
Baby_status,1710012584811472762,not crying
Baby_status,1710012589839483271,not crying
Baby_status,1710012594840958500,not crying
Baby_status,1710012600485613968,not crying
Baby_status,1710012604870400215,not crying
Baby_status,1710012609840566422,not crying
Baby_status,1710012614785519324,not crying
Baby_status,1710012620499933978,not crying
Baby_status,1710012624963258917,not crying
Baby_status,1710012629924566809,not crying
Baby_status,1710012634830972012,not crying
Baby_status,1710012640509275209,not crying
Baby_status,1710012644890259418,not crying
Baby_status,1710012649830539451,not crying
Baby_status,1710012654865280891,not crying
Baby_status,1710012660542131789,not crying
Baby_status,1710012665070447954,not crying
Baby_status,1710012670003544354,not crying
Baby_status,1710012674936218305,not crying
Baby_status,1710012680520028559,not crying
Baby_status,1710012685132238242,not crying
Baby_status,1710012690026857414,not crying
Baby_status,1710012694952645597,not crying
Baby_status,1710012700520847505,not crying
Baby_status,1710012704952451729,not crying
Baby_status,1710012709919492894,not crying
Baby_status,1710012714925825439,not crying
Baby_status,1710012720520034074,not crying
Baby_status,1710012724923656298,not crying
Baby_status,1710012729920787356,not crying
Baby_status,1710012734941523125,not crying
Baby_status,1710012740539130384,not crying
Baby_status,1710012744975037443,not crying
Baby_status,1710012749985749748,not crying
Baby_status,1710012754967573345,not crying
Baby_status,1710012760544286756,not crying
Baby_status,1710012764951161975,not crying
Baby_status,1710012769934518112,crying
Baby_status,1710012775256205896,crying
Baby_status,1710012780546770082,crying
Baby_status,1710012785065399198,not crying
Baby_status,1710012789882529622,not crying
Baby_status,1710012794905112807,not crying
Baby_status,1710012800616401279,not crying
Baby_status,1710012804932575167,not crying
Baby_status,1710012809913500254,not crying
Baby_status,1710012814943162887,not crying
Baby_status,1710012820559971817,not crying
Baby_status,1710012824965786498,not crying
Baby_status,1710012829986461394,not crying
Baby_status,1710012835105709193,not crying
Baby_status,1710012840560699168,not crying
Baby_status,1710012844956022730,not crying
Baby_status,1710012850034944355,not crying
Baby_status,1710012854980537979,not crying
Baby_status,1710012860578247371,not crying
Baby_status,1710012864941375825,not crying
Baby_status,1710012869948967573,not crying
Baby_status,1710012875592249310,not crying
Baby_status,1710012880582188716,not crying
Baby_status,1710012884992793518,not crying
Baby_status,1710012889912809453,not crying
Baby_status,1710012895144747317,not crying
Baby_status,1710012900650419661,not crying
Baby_status,1710012904944637603,not crying
Baby_status,1710012909904314110,not crying
Baby_status,1710012914984086926,not crying
Baby_status,1710012920576223787,not crying
Baby_status,1710012925004123271,not crying
Baby_status,1710012930002384541,not crying
Baby_status,1710012935032635764,not crying
Baby_status,1710012940586145547,not crying
Baby_status,1710012944938458104,not crying
Baby_status,1710012949932485561,not crying
Baby_status,1710012955073035305,not crying
Baby_status,1710012960594804134,not crying
