name,time,LPG
L_PG,1710009545277924148,0.00
L_PG,1710009550210753808,1.00
L_PG,1710009555217162334,1.00
L_PG,1710009560216788667,2.00
L_PG,1710009565276463855,1.00
L_PG,1710009570241965238,1.00
L_PG,1710009575250445944,0.00
L_PG,1710009580244211774,1.00
L_PG,1710009585337995815,2.00
L_PG,1710009590251019860,0.00
L_PG,1710009595286264915,0.00
L_PG,1710009600255084782,0.00
L_PG,1710009605309957956,1.00
L_PG,1710009610266652344,0.00
L_PG,1710009615278708725,1.00
L_PG,1710009620256901177,1.00
L_PG,1710009625349549346,1.00
L_PG,1710009630312928150,1.00
L_PG,1710009635312022082,1.00
L_PG,1710009640281825769,2.00
L_PG,1710009645315562256,2.00
L_PG,1710009650284433505,1.00
L_PG,1710009655338258479,0.00
L_PG,1710009660319475166,1.00
L_PG,1710009665338559266,1.00
L_PG,1710009670321246583,1.00
L_PG,1710009675336404767,0.00
L_PG,1710009680326402800,0.00
L_PG,1710009685399525499,0.00
L_PG,1710009690334769391,1.00
L_PG,1710009695334522331,1.00
L_PG,1710009700351252802,0.00
L_PG,1710009705448242687,1.00
L_PG,1710009710387635079,1.00
L_PG,1710009715372671684,2.00
L_PG,1710009720341841079,1.00
L_PG,1710009725444828625,0.00
L_PG,1710009730366451362,2.00
L_PG,1710009735389757560,1.00
L_PG,1710009740372230847,1.00
L_PG,1710009745449501575,1.00
L_PG,1710009750387748144,1.00
L_PG,1710009755401191434,1.00
L_PG,1710009760389620462,1.00
L_PG,1710009765446924097,0.00
L_PG,1710009770395020511,2.00
L_PG,1710009775415885112,0.00
L_PG,1710009780401492777,2.00
L_PG,1710009785466330067,1.00
L_PG,1710009790412924490,1.00
L_PG,1710009795431927048,1.00
L_PG,1710009800411015240,2.00
L_PG,1710009805491839701,1.00
L_PG,1710009810418338498,1.00
L_PG,1710009815446940648,2.00
L_PG,1710009820418866193,0.00
L_PG,1710009825450319447,2.00
L_PG,1710009830423364124,1.00
L_PG,1710009835441653170,2.00
L_PG,1710009840427477149,2.00
L_PG,1710009845473324408,1.00
L_PG,1710009850432331726,0.00
L_PG,1710009855453385076,2.00
L_PG,1710009860433588701,2.00
L_PG,1710009865529040217,0.00
L_PG,1710009870450447755,2.00
L_PG,1710009875473217604,1.00
L_PG,1710009880456004704,1.00
L_PG,1710009885575021866,2.00
L_PG,1710009890480096901,1.00
L_PG,1710009895497110305,1.00
L_PG,1710009900482122135,2.00
L_PG,1710009905546182076,2.00
L_PG,1710009910496092275,1.00
L_PG,1710009915577347132,1.00
L_PG,1710009920497108914,1.00
L_PG,1710009925581216913,2.00
L_PG,1710009930500144766,2.00
L_PG,1710009935519272536,0.00
L_PG,1710009940513028137,0.00
L_PG,1710009945577031671,1.00
L_PG,1710009950507766779,1.00
L_PG,1710009955525038099,1.00
L_PG,1710009960508197696,2.00
L_PG,1710009965669539920,1.00
L_PG,1710009970583543889,1.00
L_PG,1710009975579651845,2.00
L_PG,1710009980563878006,1.00
L_PG,1710009985655693902,0.00
L_PG,1710009990652586820,2.00
L_PG,1710009995616747076,0.00
L_PG,1710010000594440400,1.00
L_PG,1710010005649583247,2.00
L_PG,1710010010613055034,2.00
L_PG,1710010015623418580,2.00
L_PG,1710010020623045277,1.00
L_PG,1710010025703895337,2.00
L_PG,1710010030618805993,1.00
L_PG,1710010035649142347,2.00
L_PG,1710010040725443380,0.00
L_PG,1710010045698222926,2.00
L_PG,1710010050629726246,2.00
L_PG,1710010055658129388,1.00
L_PG,1710010060636960654,0.00
L_PG,1710010065726996121,0.00
L_PG,1710010070670259206,1.00
L_PG,1710010075678575031,0.00
L_PG,1710010080673581673,1.00
L_PG,1710010085763257153,0.00
L_PG,1710010090731000430,2.00
L_PG,1710010095746860202,2.00
L_PG,1710010100733037981,1.00
L_PG,1710010105811352003,0.00
L_PG,1710010110732846180,1.00
L_PG,1710010115756576983,1.00
L_PG,1710010120733052884,0.00
L_PG,1710010125783897952,2.00
L_PG,1710010130756435932,0.00
L_PG,1710010135787960214,1.00
L_PG,1710010140815589866,1.00
L_PG,1710010145857363627,1.00
L_PG,1710010150759968269,0.00
L_PG,1710010155796048856,0.00
L_PG,1710010160769642615,1.00
L_PG,1710010165771642936,2.00
L_PG,1710010170783059988,2.00
L_PG,1710010175770861696,2.00
L_PG,1710010180785054817,1.00
L_PG,1710010185793162742,1.00
L_PG,1710010190777085012,1.00
L_PG,1710010195786494740,0.00
L_PG,1710010200780693991,2.00
L_PG,1710010205785092627,2.00
L_PG,1710010210797386906,2.00
L_PG,1710010215780549193,1.00
L_PG,1710010220776132993,2.00
L_PG,1710010225791282188,0.00
L_PG,1710010230797177709,0.00
L_PG,1710010235809798929,2.00
L_PG,1710010240782534706,2.00
L_PG,1710010245780919502,0.00
L_PG,1710010250781614180,1.00
L_PG,1710010255788284246,0.00
L_PG,1710010260793430770,0.00
L_PG,1710010265791218301,0.00
L_PG,1710010270783378658,1.00
L_PG,1710010275790953330,1.00
L_PG,1710010280794287073,0.00
L_PG,1710010285795260974,1.00
L_PG,1710010290785848654,1.00
L_PG,1710010295793240176,1.00
L_PG,1710010300805725685,0.00
L_PG,1710010305799738490,1.00
L_PG,1710010310800072726,2.00
L_PG,1710010315809527602,0.00
L_PG,1710010320808593445,1.00
L_PG,1710010325813167700,1.00
L_PG,1710010330809809164,0.00
L_PG,1710010335812682736,1.00
L_PG,1710010340811961836,0.00
L_PG,1710010345822254746,0.00
L_PG,1710010350822394248,1.00
L_PG,1710010355818157822,0.00
L_PG,1710010360821056470,2.00
L_PG,1710010365839846672,0.00
L_PG,1710010370823910530,1.00
L_PG,1710010375829026602,1.00
L_PG,1710010380833476629,1.00
L_PG,1710010385855001748,1.00
L_PG,1710010390838684700,1.00
L_PG,1710010395844759914,2.00
L_PG,1710010400841835622,1.00
L_PG,1710010405856706733,1.00
L_PG,1710010410849586456,1.00
L_PG,1710010415877161367,2.00
L_PG,1710010420873168882,2.00
L_PG,1710010425861799751,0.00
L_PG,1710010430860978911,2.00
L_PG,1710010435860190359,2.00
L_PG,1710010440871764103,0.00
L_PG,1710010445889940527,1.00
L_PG,1710010450872560195,0.00
L_PG,1710010455880058730,1.00
L_PG,1710010460867005145,0.00
L_PG,1710010465899617229,0.00
L_PG,1710010470882732971,2.00
L_PG,1710010475884213020,1.00
L_PG,1710010480880524592,1.00
L_PG,1710010485936101996,2.00
L_PG,1710010490890970318,1.00
L_PG,1710010495895277319,2.00
L_PG,1710010500901217382,2.00
L_PG,1710010505912368985,1.00
L_PG,1710010510908862302,1.00
L_PG,1710010515904001505,2.00
L_PG,1710010520914927004,2.00
L_PG,1710010525923691464,1.00
L_PG,1710010530910293913,2.00
L_PG,1710010535922405176,2.00
L_PG,1710010540903075608,0.00
L_PG,1710010545922460588,1.00
L_PG,1710010550907736829,2.00
L_PG,1710010555917226783,1.00
L_PG,1710010560903947283,1.00
L_PG,1710010565934605958,0.00
L_PG,1710010570913454446,0.00
L_PG,1710010575941591977,1.00
L_PG,1710010580914420843,1.00
L_PG,1710010585930119712,0.00
L_PG,1710010590946688783,1.00
L_PG,1710010595933219153,1.00
L_PG,1710010600938124664,1.00
L_PG,1710010605936154779,0.00
L_PG,1710010610935096450,2.00
L_PG,1710010615937090450,2.00
L_PG,1710010620940053037,0.00
L_PG,1710010625934230392,2.00
L_PG,1710010630934371680,0.00
L_PG,1710010635951419573,1.00
L_PG,1710010640940846830,1.00
L_PG,1710010645944068775,1.00
L_PG,1710010650944432966,1.00
L_PG,1710010655949801252,1.00
L_PG,1710010660954829692,2.00
L_PG,1710010665957153867,1.00
L_PG,1710010670954475609,0.00
L_PG,1710010675953589789,2.00
L_PG,1710010680958575665,1.00
L_PG,1710010685961653367,1.00
L_PG,1710010690961956910,0.00
L_PG,1710010695990233476,1.00
L_PG,1710010700970810832,1.00
L_PG,1710010705971699416,0.00
L_PG,1710010710983634104,1.00
L_PG,1710010715974724748,1.00
L_PG,1710010720976767694,0.00
L_PG,1710010725983466872,0.00
L_PG,1710010730973667146,2.00
L_PG,1710010735981642459,0.00
L_PG,1710010740975188966,1.00
L_PG,1710010745981274385,0.00
L_PG,1710010750984418561,2.00
L_PG,1710010755982339785,1.00
L_PG,1710010760981611417,0.00
L_PG,1710010765984628087,1.00
L_PG,1710010770981629202,1.00
L_PG,1710010775977907660,1.00
L_PG,1710010780981739059,1.00
L_PG,1710010785985958422,1.00
L_PG,1710010790980126360,1.00
L_PG,1710010795979104852,1.00
L_PG,1710010800982258587,2.00
L_PG,1710010805981090095,0.00
L_PG,1710010810985511165,2.00
L_PG,1710010815984245742,1.00
L_PG,1710010820981310843,2.00
L_PG,1710010825982417803,1.00
L_PG,1710010830982779972,2.00
L_PG,1710010835989314200,1.00
L_PG,1710010840984051228,0.00
L_PG,1710010845985430604,2.00
L_PG,1710010850987567582,2.00
L_PG,1710010855985567549,1.00
L_PG,1710010860991050436,1.00
L_PG,1710010865984654243,2.00
L_PG,1710010870983404778,1.00
L_PG,1710010875989027664,2.00
L_PG,1710010880986221519,2.00
L_PG,1710010885990377778,2.00
L_PG,1710010890986659486,2.00
L_PG,1710010895988527926,0.00
L_PG,1710010900988205818,1.00
L_PG,1710010905985554465,0.00
L_PG,1710010910987790732,1.00
L_PG,1710010915985530104,2.00
L_PG,1710010920986484079,1.00
L_PG,1710010925990919219,1.00
L_PG,1710010930990760852,1.00
L_PG,1710010935994764327,1.00
L_PG,1710010940994326954,0.00
L_PG,1710010945991027895,1.00
L_PG,1710010950991333130,2.00
L_PG,1710010956004046915,0.00
L_PG,1710010960993595044,1.00
L_PG,1710010965990819075,1.00
L_PG,1710010970991814487,2.00
L_PG,1710010975989492594,2.00
L_PG,1710010980992447860,2.00
L_PG,1710010985997650552,1.00
L_PG,1710010990995740688,1.00
L_PG,1710010995994692890,1.00
L_PG,1710011000998060589,1.00
L_PG,1710011006025956714,1.00
L_PG,1710011011011051971,1.00
L_PG,1710011016010239218,2.00
L_PG,1710011021006616614,1.00
L_PG,1710011026010925075,0.00
L_PG,1710011031005987189,2.00
L_PG,1710011036014264161,1.00
L_PG,1710011041009470941,0.00
L_PG,1710011046015149824,0.00
L_PG,1710011051009788930,2.00
L_PG,1710011056009924473,1.00
L_PG,1710011061008540585,0.00
L_PG,1710011066011638347,0.00
L_PG,1710011071006279452,1.00
L_PG,1710011076010815322,2.00
L_PG,1710011081008848075,1.00
L_PG,1710011086016101116,1.00
L_PG,1710011091014285109,1.00
L_PG,1710011096031794107,1.00
L_PG,1710011101028836688,1.00
L_PG,1710011106016098454,1.00
L_PG,1710011111022222833,2.00
L_PG,1710011116019430094,1.00
L_PG,1710011121020239533,1.00
L_PG,1710011126023663131,1.00
L_PG,1710011131019356851,0.00
L_PG,1710011136026739399,2.00
L_PG,1710011141032977731,0.00
L_PG,1710011146022099072,1.00
L_PG,1710011151040087588,0.00
L_PG,1710011156019200571,1.00
L_PG,1710011161030988220,2.00
L_PG,1710011166024461279,1.00
L_PG,1710011171024766566,1.00
L_PG,1710011176022396446,0.00
L_PG,1710011181020805860,2.00
L_PG,1710011186029399474,2.00
L_PG,1710011191029471238,1.00
L_PG,1710011196026998535,2.00
L_PG,1710011201031196135,1.00
L_PG,1710011206024028716,2.00
L_PG,1710011211027897008,0.00
L_PG,1710011216026021779,2.00
L_PG,1710011221032485601,0.00
L_PG,1710011226039010264,1.00
L_PG,1710011231030758254,2.00
L_PG,1710011236032412739,2.00
L_PG,1710011241030535002,0.00
L_PG,1710011246027816289,2.00
L_PG,1710011251039753748,1.00
L_PG,1710011256038711666,1.00
L_PG,1710011261037971939,0.00
L_PG,1710011266038877532,1.00
L_PG,1710011271039177149,2.00
L_PG,1710011276035125800,1.00
L_PG,1710011281036640699,1.00
L_PG,1710011286074189844,1.00
L_PG,1710011291039415019,2.00
L_PG,1710011296042067978,1.00
L_PG,1710011301044212775,2.00
L_PG,1710011306076369073,1.00
L_PG,1710011311047208251,0.00
L_PG,1710011316044760241,1.00
L_PG,1710011321043684171,1.00
L_PG,1710011326056652246,1.00
L_PG,1710011331058264222,0.00
L_PG,1710011336055185290,1.00
L_PG,1710011341064410405,2.00
L_PG,1710011346058738858,2.00
L_PG,1710011351061629078,1.00
L_PG,1710011356058701518,1.00
L_PG,1710011361056228351,1.00
L_PG,1710011366072717600,2.00
L_PG,1710011371059377209,2.00
L_PG,1710011376059117583,1.00
L_PG,1710011381067627172,2.00
L_PG,1710011386065018479,2.00
L_PG,1710011391070388377,2.00
L_PG,1710011396068252692,1.00
L_PG,1710011401068329522,0.00
L_PG,1710011406072263707,0.00
L_PG,1710011411067907259,2.00
L_PG,1710011416081251150,2.00
L_PG,1710011421068260863,1.00
L_PG,1710011426072804249,2.00
L_PG,1710011431130018764,1.00
L_PG,1710011436075367202,0.00
L_PG,1710011441084647259,1.00
L_PG,1710011446091191827,0.00
L_PG,1710011451080635736,2.00
L_PG,1710011456083202186,1.00
L_PG,1710011461082965282,2.00
L_PG,1710011466076438421,2.00
L_PG,1710011471111735115,2.00
L_PG,1710011476078155202,1.00
L_PG,1710011481080389069,1.00
L_PG,1710011486090352316,1.00
L_PG,1710011491089815098,1.00
L_PG,1710011496100222145,1.00
L_PG,1710011501097242799,1.00
L_PG,1710011506100868096,0.00
L_PG,1710011511115087610,0.00
L_PG,1710011516123483937,1.00
L_PG,1710011521108530463,0.00
L_PG,1710011526296210296,0.00
L_PG,1710011531225054641,2.00
L_PG,1710011536288722641,1.00
L_PG,1710011541224892595,0.00
L_PG,1710011546387413495,1.00
L_PG,1710011551357960597,0.00
L_PG,1710011556368028812,1.00
L_PG,1710011561320674670,1.00
L_PG,1710011566381350872,1.00
L_PG,1710011571305911454,1.00
L_PG,1710011576316329162,1.00
L_PG,1710011581307940549,1.00
L_PG,1710011586380179025,1.00
L_PG,1710011591330658717,0.00
L_PG,1710011596340355092,1.00
L_PG,1710011601331764468,2.00
L_PG,1710011606352002541,0.00
L_PG,1710011611331038786,1.00
L_PG,1710011616333590047,2.00
L_PG,1710011621332032601,0.00
L_PG,1710011626407519494,1.00
L_PG,1710011631350027225,2.00
L_PG,1710011636359574427,1.00
L_PG,1710011641350528956,1.00
L_PG,1710011646371220046,2.00
L_PG,1710011651357608925,1.00
L_PG,1710011656367391623,1.00
L_PG,1710011661350751881,0.00
L_PG,1710011666370869720,0.00
L_PG,1710011671354730512,0.00
L_PG,1710011676373304569,2.00
L_PG,1710011681354491114,2.00
L_PG,1710011686385699473,1.00
L_PG,1710011691372158885,1.00
L_PG,1710011696380749879,1.00
L_PG,1710011701373528456,1.00
L_PG,1710011706385329147,2.00
L_PG,1710011711369305424,1.00
L_PG,1710011716378998535,1.00
L_PG,1710011721366278416,1.00
L_PG,1710011726381499654,1.00
L_PG,1710011731376609479,0.00
L_PG,1710011736380489834,1.00
L_PG,1710011741374588431,1.00
L_PG,1710011746396425888,1.00
L_PG,1710011751389255968,0.00
L_PG,1710011756393234593,1.00
L_PG,1710011761380293098,2.00
L_PG,1710011766410212239,0.00
L_PG,1710011771383590182,0.00
L_PG,1710011776391764879,1.00
L_PG,1710011781386091323,1.00
L_PG,1710011786389143924,2.00
L_PG,1710011791381926228,1.00
L_PG,1710011796379904180,0.00
L_PG,1710011801380649141,1.00
L_PG,1710011806398081068,1.00
L_PG,1710011811385435572,1.00
L_PG,1710011816394855673,0.00
L_PG,1710011821392696994,1.00
L_PG,1710011826395304380,2.00
L_PG,1710011831381842739,1.00
L_PG,1710011836391640181,2.00
L_PG,1710011841398071057,1.00
L_PG,1710011846394479139,1.00
L_PG,1710011851402513578,1.00
L_PG,1710011856385883028,0.00
L_PG,1710011861386026893,1.00
L_PG,1710011866401226221,1.00
L_PG,1710011871387302292,1.00
L_PG,1710011876396918435,1.00
L_PG,1710011881388235820,0.00
L_PG,1710011886405430405,1.00
L_PG,1710011891398337865,1.00
L_PG,1710011896395063271,1.00
L_PG,1710011901391531166,1.00
L_PG,1710011906416951616,1.00
L_PG,1710011911403500247,0.00
L_PG,1710011916402600756,2.00
L_PG,1710011921397056528,1.00
L_PG,1710011926421621936,0.00
L_PG,1710011931402223927,1.00
L_PG,1710011936414844818,1.00
L_PG,1710011941401759112,2.00
L_PG,1710011946399628361,1.00
L_PG,1710011951393449174,2.00
L_PG,1710011956412359274,0.00
L_PG,1710011961393950105,2.00
L_PG,1710011966400769129,2.00
L_PG,1710011971396342448,0.00
L_PG,1710011976411643507,1.00
L_PG,1710011981401477866,1.00
L_PG,1710011986405301234,1.00
L_PG,1710011991405768456,1.00
L_PG,1710011996407195457,0.00
L_PG,1710012001412708218,2.00
L_PG,1710012006421673197,2.00
L_PG,1710012011412048121,2.00
L_PG,1710012016415905963,2.00
L_PG,1710012021407659302,1.00
L_PG,1710012026420479545,1.00
L_PG,1710012031411659065,0.00
L_PG,1710012036424702987,2.00
L_PG,1710012041426408655,1.00
L_PG,1710012046418448823,1.00
L_PG,1710012051431445219,0.00
L_PG,1710012056408387293,0.00
L_PG,1710012061418073161,1.00
L_PG,1710012066440139086,2.00
L_PG,1710012071427974069,2.00
L_PG,1710012076435611481,1.00
L_PG,1710012081420646873,1.00
L_PG,1710012086430818531,2.00
L_PG,1710012091428032150,0.00
L_PG,1710012096451371980,2.00
L_PG,1710012101416872923,2.00
L_PG,1710012106424339038,1.00
L_PG,1710012111419115133,2.00
L_PG,1710012116420708750,2.00
L_PG,1710012121427320314,2.00
L_PG,1710012126431258492,1.00
L_PG,1710012131428992777,1.00
L_PG,1710012136430095012,1.00
L_PG,1710012141424351064,1.00
L_PG,1710012146436566167,1.00
L_PG,1710012151439844415,1.00
L_PG,1710012156433659926,1.00
L_PG,1710012161428025116,1.00
L_PG,1710012166443356586,1.00
L_PG,1710012171432616206,0.00
L_PG,1710012176431641569,1.00
L_PG,1710012181426617094,2.00
L_PG,1710012186440076616,0.00
L_PG,1710012191435380512,1.00
L_PG,1710012196453389329,2.00
L_PG,1710012201432672014,2.00
L_PG,1710012206441599910,2.00
L_PG,1710012211449267699,1.00
L_PG,1710012216455026426,0.00
L_PG,1710012221434802417,1.00
L_PG,1710012226440450246,0.00
L_PG,1710012231436403673,1.00
L_PG,1710012236447976627,0.00
L_PG,1710012241451221165,2.00
L_PG,1710012246445230726,1.00
L_PG,1710012251432125252,2.00
L_PG,1710012256436663622,1.00
L_PG,1710012261435493723,2.00
L_PG,1710012266448532939,0.00
L_PG,1710012271446587042,1.00
L_PG,1710012276435872521,1.00
L_PG,1710012281438421755,2.00
L_PG,1710012286441396242,0.00
L_PG,1710012291440586517,1.00
L_PG,1710012296456272983,2.00
L_PG,1710012301443699379,1.00
L_PG,1710012306450505707,0.00
L_PG,1710012311441004791,0.00
L_PG,1710012316449068136,1.00
L_PG,1710012321452918208,1.00
L_PG,1710012326464306636,0.00
L_PG,1710012331453974400,1.00
L_PG,1710012336457002897,1.00
L_PG,1710012341461661749,1.00
L_PG,1710012346458951192,1.00
L_PG,1710012351451963614,1.00
L_PG,1710012356478164829,2.00
L_PG,1710012361453775734,1.00
L_PG,1710012366463734389,0.00
L_PG,1710012371453461750,2.00
L_PG,1710012376467950432,1.00
L_PG,1710012381457949606,2.00
L_PG,1710012386480330493,1.00
L_PG,1710012391456380536,1.00
L_PG,1710012396461234805,0.00
L_PG,1710012401454845668,1.00
L_PG,1710012406462520804,1.00
L_PG,1710012411458840817,1.00
L_PG,1710012416462844289,1.00
L_PG,1710012421457275862,1.00
L_PG,1710012426467111703,2.00
L_PG,1710012431464902423,0.00
L_PG,1710012436478560952,1.00
L_PG,1710012441463005145,1.00
L_PG,1710012446462514024,1.00
L_PG,1710012451463481593,2.00
L_PG,1710012456463141401,1.00
L_PG,1710012461473617316,1.00
L_PG,1710012466479837929,2.00
L_PG,1710012471462028095,1.00
L_PG,1710012476461947471,1.00
L_PG,1710012481464546573,1.00
L_PG,1710012486471878730,1.00
L_PG,1710012491472189968,2.00
L_PG,1710012496474246457,0.00
L_PG,1710012501463643922,2.00
L_PG,1710012506474993030,1.00
L_PG,1710012512520009134,2.00
L_PG,1710012517531528494,0.00
L_PG,1710012522528145920,0.00
L_PG,1710012527523977616,0.00
L_PG,1710012532537919771,1.00
L_PG,1710012537543320648,2.00
L_PG,1710012542542776384,2.00
L_PG,1710012547545878564,2.00
L_PG,1710012552570816190,1.00
L_PG,1710012557566667398,1.00
L_PG,1710012562560743347,2.00
L_PG,1710012567572515122,0.00
L_PG,1710012572626614671,1.00
L_PG,1710012577581382510,0.00
L_PG,1710012582579573017,1.00
L_PG,1710012587564925334,2.00
L_PG,1710012592614748166,1.00
L_PG,1710012597630480065,2.00
L_PG,1710012602565885036,1.00
L_PG,1710012607562413815,1.00
L_PG,1710012612604221037,1.00
L_PG,1710012617593757124,0.00
L_PG,1710012622593481404,0.00
L_PG,1710012627593018131,0.00
L_PG,1710012632594519692,1.00
L_PG,1710012637593777507,1.00
L_PG,1710012642607830792,1.00
L_PG,1710012647603040698,1.00
L_PG,1710012652653633806,2.00
L_PG,1710012657603768334,2.00
L_PG,1710012662597395842,1.00
L_PG,1710012667597029734,1.00
L_PG,1710012672613094507,1.00
L_PG,1710012677639313202,1.00
L_PG,1710012682627068324,0.00
L_PG,1710012687613502144,2.00
L_PG,1710012692610634782,2.00
L_PG,1710012697636519666,2.00
L_PG,1710012702646963245,1.00
L_PG,1710012707680678619,0.00
L_PG,1710012712640126631,1.00
L_PG,1710012717672304558,1.00
L_PG,1710012722686228116,2.00
L_PG,1710012727661439558,0.00
L_PG,1710012732683639126,1.00
L_PG,1710012737674031764,1.00
L_PG,1710012742665721687,0.00
L_PG,1710012747673642180,1.00
L_PG,1710012752901506064,0.00
L_PG,1710012757697652820,1.00
L_PG,1710012762704467217,2.00
L_PG,1710012767699741180,1.00
L_PG,1710012772686467461,1.00
L_PG,1710012777716763961,2.00
L_PG,1710012782708037671,1.00
L_PG,1710012787715896220,1.00
L_PG,1710012792698627037,1.00
L_PG,1710012797696636239,0.00
L_PG,1710012802734505204,1.00
L_PG,1710012807736008297,0.00
L_PG,1710012812718567075,1.00
L_PG,1710012817731632106,2.00
L_PG,1710012822722233614,1.00
L_PG,1710012827760392829,1.00
L_PG,1710012832752385475,1.00
L_PG,1710012837732780761,1.00
L_PG,1710012842733194522,0.00
L_PG,1710012847755798728,2.00
L_PG,1710012852739072541,1.00
L_PG,1710012857735561986,2.00
L_PG,1710012862734881524,2.00
L_PG,1710012867747932109,0.00
L_PG,1710012872754502192,2.00
L_PG,1710012877737571779,2.00
L_PG,1710012882739754165,1.00
L_PG,1710012887762253045,0.00
L_PG,1710012892745442782,1.00
L_PG,1710012897733115591,2.00
L_PG,1710012902772108655,1.00
L_PG,1710012907742597434,1.00
L_PG,1710012912762957131,1.00
L_PG,1710012917762719603,1.00
L_PG,1710012922750358924,1.00
L_PG,1710012927790071748,0.00
L_PG,1710012932771661976,1.00
L_PG,1710012937767857063,2.00
L_PG,1710012942794138159,1.00
L_PG,1710012947775715418,1.00
L_PG,1710012952785365108,1.00
L_PG,1710012957771758608,1.00
L_PG,1710012962769384960,2.00
L_PG,1710012967776706625,0.00
L_PG,1710012972770697672,1.00
L_PG,1710012977775783129,0.00
L_PG,1710012982768460558,1.00
L_PG,1710012987773615245,2.00
L_PG,1710012992786168852,0.00
L_PG,1710012997772408976,1.00
L_PG,1710013002809603607,1.00
L_PG,1710013007855345997,2.00
L_PG,1710013012789894415,1.00
L_PG,1710013017780062083,1.00
L_PG,1710013022792024519,2.00
L_PG,1710013027790298549,1.00
L_PG,1710013032846239786,2.00
L_PG,1710013037781824025,2.00
L_PG,1710013042783485861,0.00
L_PG,1710013047794959232,0.00
L_PG,1710013052793223501,2.00
L_PG,1710013057811949468,1.00
L_PG,1710013062791815769,1.00
L_PG,1710013067793690626,1.00
L_PG,1710013072788463455,0.00
L_PG,1710013077814703300,0.00
L_PG,1710013082798078135,1.00
L_PG,1710013087808300126,1.00
L_PG,1710013092798028005,0.00
L_PG,1710013097808923296,1.00
L_PG,1710013102805201348,1.00
L_PG,1710013107823625812,2.00
L_PG,1710013112812274928,2.00
L_PG,1710013117810679252,2.00
L_PG,1710013122843987955,0.00
L_PG,1710013127829889049,0.00
L_PG,1710013133053383146,1.00
L_PG,1710013137859858546,2.00
L_PG,1710013142835949471,1.00
L_PG,1710013147890419477,1.00
L_PG,1710013152909484835,1.00
L_PG,1710013157931639457,2.00
L_PG,1710013162855569970,1.00
L_PG,1710013167855337083,1.00
L_PG,1710013172859210425,2.00
L_PG,1710013177852676252,1.00
L_PG,1710013182852854169,0.00
L_PG,1710013187868527442,1.00
L_PG,1710013192857567589,0.00
L_PG,1710013197847669137,2.00
L_PG,1710013202864292045,1.00
L_PG,1710013207851968089,1.00
L_PG,1710013212865738830,0.00
L_PG,1710013217849882394,0.00
L_PG,1710013222860844501,1.00
L_PG,1710013227860867048,0.00
L_PG,1710013232873770533,1.00
L_PG,1710013237871852973,1.00
L_PG,1710013242864512681,2.00
L_PG,1710013247861532187,1.00
L_PG,1710013252860169012,1.00
L_PG,1710013257857393123,1.00
L_PG,1710013262881557804,0.00
L_PG,1710013267876430179,0.00
L_PG,1710013272877138690,0.00
L_PG,1710013277876210422,1.00
L_PG,1710013282883159263,2.00
L_PG,1710013287883001881,2.00
L_PG,1710013292879194761,2.00
L_PG,1710013297876988906,1.00
L_PG,1710013302884011761,1.00
L_PG,1710013307895674399,1.00
L_PG,1710013312893785227,2.00
L_PG,1710013317906648057,2.00
L_PG,1710013322888199198,1.00
L_PG,1710013327911605380,1.00
L_PG,1710013332914737501,2.00
L_PG,1710013337900775381,0.00
L_PG,1710013342895023011,1.00
L_PG,1710013347908019434,1.00
L_PG,1710013352893660952,0.00
L_PG,1710013357907090886,1.00
L_PG,1710013362927134016,1.00
L_PG,1710013367926771877,0.00
L_PG,1710013372927997027,1.00
L_PG,1710013377962177434,1.00
L_PG,1710013382938330370,1.00
L_PG,1710013387946781585,1.00
L_PG,1710013392935326738,0.00
L_PG,1710013397959683689,0.00
L_PG,1710013402940901916,2.00
L_PG,1710013407952054375,1.00
L_PG,1710013412973724994,1.00
L_PG,1710013417962610617,1.00
L_PG,1710013422976468368,1.00
L_PG,1710013427982701062,1.00
L_PG,1710013432977828094,0.00
L_PG,1710013437978264930,1.00
L_PG,1710013443023807045,1.00
L_PG,1710013447985766563,0.00
L_PG,1710013452973817468,2.00
L_PG,1710013457975963483,1.00
L_PG,1710013462976465383,2.00
L_PG,1710013467979716058,1.00
L_PG,1710013472979117422,2.00
L_PG,1710013477975520147,1.00
L_PG,1710013482984618092,0.00
L_PG,1710013488006165060,2.00
L_PG,1710013492988699755,1.00
L_PG,1710013497978774596,2.00
L_PG,1710013503014828250,0.00
L_PG,1710013507988050868,2.00
L_PG,1710013513008294324,0.00
L_PG,1710013518029770983,0.00
L_PG,1710013523038794990,0.00
L_PG,1710013528041821096,2.00
L_PG,1710013533057123043,2.00
L_PG,1710013538057859796,2.00
L_PG,1710013543064702478,1.00
L_PG,1710013548059920674,2.00
L_PG,1710013553068256215,2.00
L_PG,1710013558063292800,0.00
L_PG,1710013563061001008,1.00
L_PG,1710013568074684511,2.00
L_PG,1710013573074802181,2.00
L_PG,1710013578069176784,0.00
L_PG,1710013583070129182,1.00
L_PG,1710013588075472827,1.00
L_PG,1710013593070901395,2.00
L_PG,1710013598095144188,1.00
L_PG,1710013603085450274,1.00
L_PG,1710013608099168065,2.00
L_PG,1710013613139799207,2.00
L_PG,1710013618106537048,1.00
L_PG,1710013623124418930,0.00
L_PG,1710013628135796128,1.00
L_PG,1710013633132608165,0.00
L_PG,1710013638154148825,1.00
L_PG,1710013643142678960,2.00
L_PG,1710013648142736699,1.00
L_PG,1710013653168660031,2.00
L_PG,1710013658148378484,1.00
