name,time,Distance
Baby_Distance,1709336520801964697,120
Baby_Distance,1709336521797760787,120
Baby_Distance,1709336522813414144,120
Baby_Distance,1709336524517495586,120
Baby_Distance,1709336524809725201,120
Baby_Distance,1709336525807078977,120
Baby_Distance,1709336526810733524,120
Baby_Distance,1709336528520164093,120
Baby_Distance,1709336528811683286,120
Baby_Distance,1709336529807401576,120
Baby_Distance,1709336530808348033,120
Baby_Distance,1709336532515717320,120
Baby_Distance,1709336532819084673,120
Baby_Distance,1709336533815783567,120
Baby_Distance,1709336534811595270,120
Baby_Distance,1709336536525550976,120
Baby_Distance,1709336536820119321,120
Baby_Distance,1709336537818894027,120
Baby_Distance,1709336538819888413,120
Baby_Distance,1709336540523907117,120
Baby_Distance,1709336540815268480,120
Baby_Distance,1709336541821521649,120
Baby_Distance,1709336542821666433,120
Baby_Distance,1709336544542637065,120
Baby_Distance,1709336544833417018,120
Baby_Distance,1709336545875138723,120
Baby_Distance,1709336546837939257,120
Baby_Distance,1709336548553041998,120
Baby_Distance,1709336548861358124,120
Baby_Distance,1709336549853439915,120
Baby_Distance,1709336550870319486,255
Baby_Distance,1709336552323400346,120
Baby_Distance,1709336553334522256,120
Baby_Distance,1709336554328961940,120
Baby_Distance,1709336555927145949,120
Baby_Distance,1709336556923125776,120
Baby_Distance,1709336557923689967,120
Baby_Distance,1709336558926354152,120
Baby_Distance,1709336559928906978,120
Baby_Distance,1709336560921893769,120
Baby_Distance,1709336561929291996,120
Baby_Distance,1709336562928320802,120
Baby_Distance,1709336563935281573,120
Baby_Distance,1709336564932503497,120
Baby_Distance,1709336565929981978,120
Baby_Distance,1709336566931250815,120
Baby_Distance,1709336567945476559,120
Baby_Distance,1709336568945826481,120
Baby_Distance,1709336569946470357,120
Baby_Distance,1709336570943910586,120
Baby_Distance,1709336571950269915,120
Baby_Distance,1709336572947197583,120
Baby_Distance,1709336573943553321,120
Baby_Distance,1709336574955624504,120
Baby_Distance,1709336575947025760,120
Baby_Distance,1709336576947519239,120
Baby_Distance,1709336577949311880,120
Baby_Distance,1709336578948761498,120
Baby_Distance,1709336579953012407,120
Baby_Distance,1709336580949766290,120
Baby_Distance,1709336581952001776,120
Baby_Distance,1709336582950554294,120
Baby_Distance,1709336583952852688,120
Baby_Distance,1709336584953035299,120
Baby_Distance,1709336585953565978,120
Baby_Distance,1709336586955862171,120
Baby_Distance,1709336587953172065,120
Baby_Distance,1709336588954657312,120
Baby_Distance,1709336589955471932,120
Baby_Distance,1709336590950918220,120
Baby_Distance,1709336591956506575,120
Baby_Distance,1709336592955567017,120
Baby_Distance,1709336593957061462,120
Baby_Distance,1709336594955689031,120
Baby_Distance,1709336595957879247,120
Baby_Distance,1709336596956516756,120
Baby_Distance,1709336597956189363,120
Baby_Distance,1709336598954282644,255
Baby_Distance,1709336599957777373,120
Baby_Distance,1709336600955876115,120
Baby_Distance,1709336601956570526,120
Baby_Distance,1709336602960748991,120
Baby_Distance,1709336603956778504,120
Baby_Distance,1709336604957395663,120
Baby_Distance,1709336605958566880,120
Baby_Distance,1709336606959641790,120
Baby_Distance,1709336607960191801,120
Baby_Distance,1709336608959850767,120
Baby_Distance,1709336609974054553,120
Baby_Distance,1709336610955307911,120
Baby_Distance,1709336611963097270,120
Baby_Distance,1709336612959710807,120
Baby_Distance,1709336613961240219,120
Baby_Distance,1709336614961909158,120
Baby_Distance,1709336615963189499,120
Baby_Distance,1709336616962492130,120
Baby_Distance,1709336617962888870,120
Baby_Distance,1709336618963636439,120
Baby_Distance,1709336619967007333,120
Baby_Distance,1709336620961150007,120
Baby_Distance,1709336621965851047,120
Baby_Distance,1709336622967807400,120
Baby_Distance,1709336623970548383,120
Baby_Distance,1709336624968261504,120
Baby_Distance,1709336625967848577,120
Baby_Distance,1709336626970407464,120
Baby_Distance,1709336627969100311,120
Baby_Distance,1709336628968611903,120
Baby_Distance,1709336629971497080,120
Baby_Distance,1709336630968794709,120
Baby_Distance,1709336631971044774,120
Baby_Distance,1709336632973652075,120
Baby_Distance,1709336633974198385,120
Baby_Distance,1709336634973840421,120
Baby_Distance,1709336635978618644,120
Baby_Distance,1709336636984509621,120
Baby_Distance,1709336637983820812,120
Baby_Distance,1709336638982378459,120
Baby_Distance,1709336639983496619,120
Baby_Distance,1709336640983729516,120
Baby_Distance,1709336641984180586,120
Baby_Distance,1709336642997339549,120
Baby_Distance,1709336643983759017,120
Baby_Distance,1709336644985989812,120
Baby_Distance,1709336645985908991,120
Baby_Distance,1709336646984177388,120
Baby_Distance,1709336647986254890,120
Baby_Distance,1709336648986427547,120
Baby_Distance,1709336649986271451,120
Baby_Distance,1709336650986417486,120
Baby_Distance,1709336651987851327,120
Baby_Distance,1709336652987813240,120
Baby_Distance,1709336653988333950,120
Baby_Distance,1709336654988108512,120
Baby_Distance,1709336655989201973,120
Baby_Distance,1709336656988226633,120
Baby_Distance,1709336657989318420,120
Baby_Distance,1709336658991325775,120
Baby_Distance,1709336659989507664,120
Baby_Distance,1709336660989382462,120
Baby_Distance,1709336661988361373,120
Baby_Distance,1709336662989952985,120
Baby_Distance,1709336663990124178,120
Baby_Distance,1709336664988639120,120
Baby_Distance,1709336665991533791,120
Baby_Distance,1709336666989576486,120
Baby_Distance,1709336667990841933,120
Baby_Distance,1709336668990831337,120
Baby_Distance,1709336669990399644,120
Baby_Distance,1709336670987306024,120
Baby_Distance,1709336671995327904,120
Baby_Distance,1709336672992687401,120
Baby_Distance,1709336673996103707,120
Baby_Distance,1709336674997341524,120
Baby_Distance,1709336675996798663,120
Baby_Distance,1709336676997304182,120
Baby_Distance,1709336677998777612,120
Baby_Distance,1709336678999135259,120
Baby_Distance,1709336679998413477,120
Baby_Distance,1709336681000057000,120
Baby_Distance,1709336682000112866,120
Baby_Distance,1709336683000685811,120
Baby_Distance,1709336684006254316,120
Baby_Distance,1709336685006585119,120
Baby_Distance,1709336686003880453,120
Baby_Distance,1709336687004013020,120
Baby_Distance,1709336688004671311,120
Baby_Distance,1709336689005406733,120
Baby_Distance,1709336690008099128,120
Baby_Distance,1709336691006526162,120
Baby_Distance,1709336692007512771,120
Baby_Distance,1709336693010762393,120
Baby_Distance,1709336694007876033,120
Baby_Distance,1709336695714816338,120
Baby_Distance,1709336696008145896,120
Baby_Distance,1709336697009343581,120
Baby_Distance,1709336698009963971,120
Baby_Distance,1709336699716450971,120
Baby_Distance,1709336700011760105,120
Baby_Distance,1709336701011291372,120
Baby_Distance,1709336702011151125,120
Baby_Distance,1709336703718177631,120
Baby_Distance,1709336704012678637,120
Baby_Distance,1709336705012587441,120
Baby_Distance,1709336706014758530,120
Baby_Distance,1709336707721849492,120
Baby_Distance,1709336708013624300,120
Baby_Distance,1709336709015234182,120
Baby_Distance,1709336710015323177,120
Baby_Distance,1709336711011791550,120
Baby_Distance,1709336712019606514,120
Baby_Distance,1709336713017775658,120
Baby_Distance,1709336714016928131,120
Baby_Distance,1709336715724204878,120
Baby_Distance,1709336716017790248,120
Baby_Distance,1709336717018128438,120
Baby_Distance,1709336718019752298,120
Baby_Distance,1709336719724692672,120
Baby_Distance,1709336720018770954,120
Baby_Distance,1709336721017776476,120
Baby_Distance,1709336722022418703,120
Baby_Distance,1709336723729505613,120
Baby_Distance,1709336724022366445,120
Baby_Distance,1709336725028148920,120
Baby_Distance,1709336726025229012,120
Baby_Distance,1709336727733098606,120
Baby_Distance,1709336728026223496,120
Baby_Distance,1709336729026419822,120
Baby_Distance,1709336730027884111,120
Baby_Distance,1709336731729343694,120
Baby_Distance,1709336732044969893,120
Baby_Distance,1709336733029895244,120
Baby_Distance,1709336734027701662,120
Baby_Distance,1709336735740578649,120
Baby_Distance,1709336736042304610,120
Baby_Distance,1709336737032522125,120
Baby_Distance,1709336738032909202,120
Baby_Distance,1709336739741182894,120
Baby_Distance,1709336740032665953,120
Baby_Distance,1709336741034720100,120
Baby_Distance,1709336742034389510,120
Baby_Distance,1709336743743069741,120
Baby_Distance,1709336744037771071,120
Baby_Distance,1709336745037574533,120
Baby_Distance,1709336746038539812,120
Baby_Distance,1709336747749450069,120
Baby_Distance,1709336748040798380,120
Baby_Distance,1709336749041727712,120
Baby_Distance,1709336750041843709,120
Baby_Distance,1709336751751809884,120
Baby_Distance,1709336752043702826,120
Baby_Distance,1709336753046709694,120
Baby_Distance,1709336754048264373,120
Baby_Distance,1709336755753772253,120
Baby_Distance,1709336756045104984,120
Baby_Distance,1709336757046502206,120
Baby_Distance,1709336758047482135,120
Baby_Distance,1709336759758498107,120
Baby_Distance,1709336760051906352,120
Baby_Distance,1709336761051215180,120
Baby_Distance,1709336762047241147,120
Baby_Distance,1709336763761450113,120
Baby_Distance,1709336764048761230,120
Baby_Distance,1709336765047506401,120
Baby_Distance,1709336766051115935,120
Baby_Distance,1709336767764801963,120
Baby_Distance,1709336768054018282,120
Baby_Distance,1709336769055945205,120
Baby_Distance,1709336770057209470,120
Baby_Distance,1709336771765927259,120
Baby_Distance,1709336772060115543,120
Baby_Distance,1709336773061496049,120
Baby_Distance,1709336774059231194,120
Baby_Distance,1709336775769069376,120
Baby_Distance,1709336776072841596,120
Baby_Distance,1709336777073464435,120
Baby_Distance,1709336778073697636,120
Baby_Distance,1709336779781871425,120
Baby_Distance,1709336780076048817,120
Baby_Distance,1709336781075063417,120
Baby_Distance,1709336782079009619,120
Baby_Distance,1709336783782836261,120
Baby_Distance,1709336784075955891,120
Baby_Distance,1709336785077270267,120
Baby_Distance,1709336786080066564,120
Baby_Distance,1709336787783870945,120
Baby_Distance,1709336788079012807,120
Baby_Distance,1709336789079307069,120
Baby_Distance,1709336790078809767,120
Baby_Distance,1709336791787464795,120
Baby_Distance,1709336792081714416,120
Baby_Distance,1709336793081108668,120
Baby_Distance,1709336794082205048,120
Baby_Distance,1709336795823436085,120
Baby_Distance,1709336796114493573,120
Baby_Distance,1709336945168720137,120
Baby_Distance,1709336946167879260,120
Baby_Distance,1709336947166692704,120
Baby_Distance,1709336948779535874,120
Baby_Distance,1709336949797045934,120
Baby_Distance,1709336950776312178,120
Baby_Distance,1709336951779175759,120
Baby_Distance,1709336952786085006,120
Baby_Distance,1709336953790593058,120
Baby_Distance,1709336954790786118,120
Baby_Distance,1709336955791910996,120
Baby_Distance,1709336956798637786,120
Baby_Distance,1709336957794024602,120
Baby_Distance,1709336958790340475,120
Baby_Distance,1709336959791026909,120
Baby_Distance,1709336960797793274,120
Baby_Distance,1709336961800005377,120
Baby_Distance,1709336962819654779,120
Baby_Distance,1709336963804004994,120
Baby_Distance,1709336964805678654,120
Baby_Distance,1709336965803639352,120
Baby_Distance,1709336966804642854,120
Baby_Distance,1709336967803887764,120
Baby_Distance,1709336968815028684,120
Baby_Distance,1709336969807919543,120
Baby_Distance,1709336970804960910,120
Baby_Distance,1709336971805239715,120
Baby_Distance,1709336972812017253,120
Baby_Distance,1709336973812748969,120
Baby_Distance,1709336974809097361,120
Baby_Distance,1709336975813264274,120
Baby_Distance,1709336976812581665,120
Baby_Distance,1709336977812292646,120
Baby_Distance,1709336978812458156,120
Baby_Distance,1709336979813001476,120
Baby_Distance,1709336980810097926,120
Baby_Distance,1709336981813466808,120
Baby_Distance,1709336982813157310,120
Baby_Distance,1709336983810188495,120
Baby_Distance,1709336984817953974,120
Baby_Distance,1709336985817354575,120
Baby_Distance,1709336986818086526,120
Baby_Distance,1709336987817112489,120
Baby_Distance,1709336988816004961,120
Baby_Distance,1709336989819706950,120
Baby_Distance,1709336990814630626,120
Baby_Distance,1709336991817998028,120
Baby_Distance,1709336992819645277,120
Baby_Distance,1709336993822724707,120
Baby_Distance,1709336994822162166,120
Baby_Distance,1709336995822091705,120
Baby_Distance,1709336996819703330,120
Baby_Distance,1709336997821448746,120
Baby_Distance,1709336998821372966,120
Baby_Distance,1709336999822985097,120
Baby_Distance,1709337000819565884,120
Baby_Distance,1709337001828906325,120
Baby_Distance,1709337002829925691,120
Baby_Distance,1709337003829293965,120
Baby_Distance,1709337004829712599,120
Baby_Distance,1709337005829883628,120
Baby_Distance,1709337006830847830,120
Baby_Distance,1709337007828616726,120
Baby_Distance,1709337008832839353,120
Baby_Distance,1709337009833164071,120
Baby_Distance,1709337010829467965,120
Baby_Distance,1709337011832822985,120
Baby_Distance,1709337012833781237,120
Baby_Distance,1709337013833954386,120
Baby_Distance,1709337014832930557,120
Baby_Distance,1709337015834414271,120
Baby_Distance,1709337016833721427,120
Baby_Distance,1709337017834805764,120
Baby_Distance,1709337018837803115,120
Baby_Distance,1709337019838305470,120
Baby_Distance,1709337020837087515,120
Baby_Distance,1709337021839268508,120
Baby_Distance,1709337022841089813,120
Baby_Distance,1709337023841127370,120
Baby_Distance,1709337024842849609,120
Baby_Distance,1709337025843519452,120
Baby_Distance,1709337026847561160,120
Baby_Distance,1709337027852115365,120
Baby_Distance,1709337028850844479,120
Baby_Distance,1709337029850285672,120
Baby_Distance,1709337030846026144,120
Baby_Distance,1709337031847390037,120
Baby_Distance,1709337032848872626,120
Baby_Distance,1709337033847603710,120
Baby_Distance,1709337034851326445,120
Baby_Distance,1709337035852393144,120
Baby_Distance,1709337036850309381,120
Baby_Distance,1709337037861371780,120
Baby_Distance,1709337038856678800,120
Baby_Distance,1709337040560805711,120
Baby_Distance,1709337040853558029,120
Baby_Distance,1709337041858378926,120
Baby_Distance,1709337042859031915,120
Baby_Distance,1709337044565129277,120
Baby_Distance,1709337044857656802,120
Baby_Distance,1709337045859254419,120
Baby_Distance,1709337046859599329,120
Baby_Distance,1709337048574009261,120
Baby_Distance,1709337048866548398,120
Baby_Distance,1709337049868206893,120
Baby_Distance,1709337050863582434,120
Baby_Distance,1709337052575069288,120
Baby_Distance,1709337052871662163,120
Baby_Distance,1709337053869741650,120
Baby_Distance,1709337054869194360,120
Baby_Distance,1709337056576035590,120
Baby_Distance,1709337056869559304,120
Baby_Distance,1709337057868079928,120
Baby_Distance,1709337058884773576,120
Baby_Distance,1709337060592257448,120
Baby_Distance,1709337060882618616,255
Baby_Distance,1709337061885651618,120
Baby_Distance,1709337062885069158,120
Baby_Distance,1709337064590203389,120
Baby_Distance,1709337064886075426,120
Baby_Distance,1709337065885910929,120
Baby_Distance,1709337066885473514,120
Baby_Distance,1709337067882410792,120
Baby_Distance,1709337068885141282,120
Baby_Distance,1709337069886132556,120
Baby_Distance,1709337070881891655,120
Baby_Distance,1709337071884949378,120
Baby_Distance,1709337072885108931,120
Baby_Distance,1709337073885616606,120
Baby_Distance,1709337074885156156,120
Baby_Distance,1709337076591109308,120
Baby_Distance,1709337076886325820,120
Baby_Distance,1709337077888603432,120
Baby_Distance,1709337078891465675,120
Baby_Distance,1709337080595453873,120
Baby_Distance,1709337080888940283,120
Baby_Distance,1709337081892428353,120
Baby_Distance,1709337082892541014,120
Baby_Distance,1709337084601116636,120
Baby_Distance,1709337084891593521,120
Baby_Distance,1709337085895454240,120
Baby_Distance,1709337086892496068,120
Baby_Distance,1709337088598970122,120
Baby_Distance,1709337088894111264,120
Baby_Distance,1709337089892492772,120
Baby_Distance,1709337090891844171,120
Baby_Distance,1709337092600447166,120
Baby_Distance,1709337092894448257,120
Baby_Distance,1709337093895041002,120
Baby_Distance,1709337094897626501,120
Baby_Distance,1709337096602276423,120
Baby_Distance,1709337096895651836,120
Baby_Distance,1709337097893508593,120
Baby_Distance,1709337098898719703,120
Baby_Distance,1709337100600424048,120
Baby_Distance,1709337100897688356,120
Baby_Distance,1709337101898124682,120
Baby_Distance,1709337102900732303,120
Baby_Distance,1709337104611053698,120
Baby_Distance,1709337104899999484,120
Baby_Distance,1709337105901122052,120
Baby_Distance,1709337106905149195,120
Baby_Distance,1709337108609619969,120
Baby_Distance,1709337108905946098,120
Baby_Distance,1709337109905381581,120
Baby_Distance,1709337110901705404,120
Baby_Distance,1709337112611725216,120
Baby_Distance,1709337112905801297,120
Baby_Distance,1709337113908671347,120
Baby_Distance,1709337114907892240,120
Baby_Distance,1709337116634199913,120
Baby_Distance,1709337116906484541,120
Baby_Distance,1709337117904136006,120
Baby_Distance,1709337118908518232,120
Baby_Distance,1709337119909732601,120
Baby_Distance,1709337120905286463,120
Baby_Distance,1709337121909843267,120
Baby_Distance,1709337122909870291,120
Baby_Distance,1709337123911010904,120
Baby_Distance,1709337124912041568,120
Baby_Distance,1709337125911906191,120
Baby_Distance,1709337126911437846,120
Baby_Distance,1709337127908744556,120
Baby_Distance,1709337128912396353,120
Baby_Distance,1709337129911955554,120
Baby_Distance,1709337130910295956,255
Baby_Distance,1709337131912071503,120
Baby_Distance,1709337132912707311,120
Baby_Distance,1709337133913339681,120
Baby_Distance,1709337134913710904,120
Baby_Distance,1709337136634780882,120
Baby_Distance,1709337136913721473,120
Baby_Distance,1709337137912813945,120
Baby_Distance,1709337138915481458,120
Baby_Distance,1709337139916944025,120
Baby_Distance,1709337140915165557,255
Baby_Distance,1709337141917070516,120
Baby_Distance,1709337142916348032,120
Baby_Distance,1709337143916806481,120
Baby_Distance,1709337144918239301,120
Baby_Distance,1709337145918020145,120
Baby_Distance,1709337146918777443,120
Baby_Distance,1709337147916795111,120
Baby_Distance,1709337148920007660,120
Baby_Distance,1709337149920610214,120
Baby_Distance,1709337150919070273,120
Baby_Distance,1709337151920082459,120
Baby_Distance,1709337152921449069,120
Baby_Distance,1709337153921140891,120
Baby_Distance,1709337154921514897,120
Baby_Distance,1709337155922242338,120
Baby_Distance,1709337156922385144,120
Baby_Distance,1709337157928256265,120
Baby_Distance,1709337158923820748,120
Baby_Distance,1709337159922605168,120
Baby_Distance,1709337160921079014,120
Baby_Distance,1709337161925513051,120
Baby_Distance,1709337162924060956,120
Baby_Distance,1709337164650068454,120
Baby_Distance,1709337164937018751,120
Baby_Distance,1709337165940899450,120
Baby_Distance,1709337166939433027,120
Baby_Distance,1709337168644408490,120
Baby_Distance,1709337168940086105,120
Baby_Distance,1709337169942091960,120
Baby_Distance,1709337170936464553,120
Baby_Distance,1709337172646024317,120
Baby_Distance,1709337172942088960,120
Baby_Distance,1709337173942392366,120
Baby_Distance,1709337174941411243,120
Baby_Distance,1709337175941133190,120
Baby_Distance,1709337176941491800,120
Baby_Distance,1709337177938939532,120
Baby_Distance,1709337178946013849,120
Baby_Distance,1709337180646248047,120
Baby_Distance,1709337180940286911,120
Baby_Distance,1709337181943372955,120
Baby_Distance,1709337182944431919,120
Baby_Distance,1709337184648589326,120
Baby_Distance,1709337184944638495,120
Baby_Distance,1709337185947097243,120
Baby_Distance,1709337186946551780,120
Baby_Distance,1709337188649282202,120
Baby_Distance,1709337188947679384,120
Baby_Distance,1709337189947351676,120
Baby_Distance,1709337190946659280,120
Baby_Distance,1709337192652834163,120
Baby_Distance,1709337192949445671,120
Baby_Distance,1709337193947666712,120
Baby_Distance,1709337194958693028,120
Baby_Distance,1709337195946666647,120
Baby_Distance,1709337196947863404,120
Baby_Distance,1709337197946249804,120
Baby_Distance,1709337198948981554,120
Baby_Distance,1709337200653458194,120
Baby_Distance,1709337200946803406,120
Baby_Distance,1709337201950090047,120
Baby_Distance,1709337202950671434,120
Baby_Distance,1709337204658329358,120
Baby_Distance,1709337204955347110,120
Baby_Distance,1709337205955021204,120
Baby_Distance,1709337206955920345,120
Baby_Distance,1709337208664767006,120
Baby_Distance,1709337208960181064,120
Baby_Distance,1709337209960933378,120
Baby_Distance,1709337210957317110,120
Baby_Distance,1709337212667446832,120
Baby_Distance,1709337212962489378,120
Baby_Distance,1709337213959914666,120
Baby_Distance,1709337214960407027,120
Baby_Distance,1709337216664862798,120
Baby_Distance,1709337216962749137,120
Baby_Distance,1709337217956502398,120
Baby_Distance,1709337218961371669,120
Baby_Distance,1709337220665381599,120
Baby_Distance,1709337220959730290,120
Baby_Distance,1709337221961775866,120
Baby_Distance,1709337222963177537,120
Baby_Distance,1709337224670136461,120
Baby_Distance,1709337224965498950,120
Baby_Distance,1709337225966639680,120
Baby_Distance,1709337226966909318,120
Baby_Distance,1709337228669325381,120
Baby_Distance,1709337228967992494,120
Baby_Distance,1709337229965921041,120
Baby_Distance,1709337230965167761,120
Baby_Distance,1709337232676840403,120
Baby_Distance,1709337232970235707,120
Baby_Distance,1709337233972612622,120
Baby_Distance,1709337234971646003,120
Baby_Distance,1709337236677836518,120
Baby_Distance,1709337236971774996,120
Baby_Distance,1709337237969929366,120
Baby_Distance,1709337238974852256,120
Baby_Distance,1709337240679691985,120
Baby_Distance,1709337240973288015,120
Baby_Distance,1709337241977122468,120
Baby_Distance,1709337242978127240,120
Baby_Distance,1709337244688464288,120
Baby_Distance,1709337244981233235,120
Baby_Distance,1709337245979925979,120
Baby_Distance,1709337246980247363,120
Baby_Distance,1709337247977476411,120
Baby_Distance,1709337248979422996,120
Baby_Distance,1709337249979973438,120
Baby_Distance,1709337250980639763,120
Baby_Distance,1709337252689200863,120
Baby_Distance,1709337252982556160,120
Baby_Distance,1709337253984061334,120
Baby_Distance,1709337254982568546,120
Baby_Distance,1709337256691589480,120
Baby_Distance,1709337256987672841,120
Baby_Distance,1709337257982827455,120
Baby_Distance,1709337258986005014,120
Baby_Distance,1709337260693103758,120
Baby_Distance,1709337260987917850,120
Baby_Distance,1709337261988659006,120
Baby_Distance,1709337263011728430,120
Baby_Distance,1709337264700552739,120
Baby_Distance,1709337264991187780,120
Baby_Distance,1709337265993386844,120
Baby_Distance,1709337266996228353,120
Baby_Distance,1709337268701006097,103
Baby_Distance,1709337268990574941,120
Baby_Distance,1709337269993674154,120
Baby_Distance,1709337270991492392,120
Baby_Distance,1709337272700980636,120
Baby_Distance,1709337272995390715,120
Baby_Distance,1709337273997229510,120
Baby_Distance,1709337274997624819,120
Baby_Distance,1709337276703920095,120
Baby_Distance,1709337277000031261,120
Baby_Distance,1709337277993491379,120
Baby_Distance,1709337278998382295,120
Baby_Distance,1709337280701550542,120
Baby_Distance,1709337280992977710,120
Baby_Distance,1709337281999174764,120
Baby_Distance,1709337282999639803,120
Baby_Distance,1709337284715183267,120
Baby_Distance,1709337285002837788,120
Baby_Distance,1709337286002487514,120
Baby_Distance,1709337287003176870,120
Baby_Distance,1709337288708039524,120
Baby_Distance,1709337289007120000,120
Baby_Distance,1709337290007908728,120
Baby_Distance,1709337291001558935,120
Baby_Distance,1709337292713167498,120
Baby_Distance,1709337293007680226,120
Baby_Distance,1709337294008018639,120
Baby_Distance,1709337295007871166,120
Baby_Distance,1709337296716460669,120
Baby_Distance,1709337297009426004,120
Baby_Distance,1709337298008958112,120
Baby_Distance,1709337299013123383,120
Baby_Distance,1709337300716497737,120
Baby_Distance,1709337301009300259,120
Baby_Distance,1709337302011642407,120
Baby_Distance,1709337303013404347,120
Baby_Distance,1709337304724381953,120
Baby_Distance,1709337305015035678,120
Baby_Distance,1709337306015780743,120
Baby_Distance,1709337307016848930,120
Baby_Distance,1709337308723584197,120
Baby_Distance,1709337309021237952,120
Baby_Distance,1709337310019008230,120
Baby_Distance,1709337311016226165,120
Baby_Distance,1709337312728460001,120
Baby_Distance,1709337313021247884,120
Baby_Distance,1709337314021851170,120
Baby_Distance,1709337315022911641,120
Baby_Distance,1709337316729918247,120
Baby_Distance,1709337317020666968,120
Baby_Distance,1709337318020576397,120
Baby_Distance,1709337319024840761,120
Baby_Distance,1709337320730037364,120
Baby_Distance,1709337321026750025,120
Baby_Distance,1709337322027099866,120
Baby_Distance,1709337323027883610,120
Baby_Distance,1709337324741153724,120
Baby_Distance,1709337325029007452,120
Baby_Distance,1709337326030256192,120
Baby_Distance,1709337327031186442,120
Baby_Distance,1709337328736083657,120
Baby_Distance,1709337329034961465,120
Baby_Distance,1709337330033725417,120
Baby_Distance,1709337331033787593,120
Baby_Distance,1709337332745369156,120
Baby_Distance,1709337333035068396,120
Baby_Distance,1709337334037796186,120
Baby_Distance,1709337335038699137,120
Baby_Distance,1709337336745537999,120
Baby_Distance,1709337337037739314,120
Baby_Distance,1709337338036373935,120
Baby_Distance,1709337339040157133,120
Baby_Distance,1709337340744390319,120
Baby_Distance,1709337341037146631,120
Baby_Distance,1709337342041748209,120
Baby_Distance,1709337343041372614,120
Baby_Distance,1709337344754688318,120
Baby_Distance,1709337345042832663,120
Baby_Distance,1709337346043040501,120
Baby_Distance,1709337347043692294,120
Baby_Distance,1709337348755082945,120
Baby_Distance,1709337349045732021,120
Baby_Distance,1709337350066316304,120
Baby_Distance,1709337351048439868,120
Baby_Distance,1709337352758412078,120
Baby_Distance,1709337353047264024,120
Baby_Distance,1709337354048294038,120
Baby_Distance,1709337355048260044,120
Baby_Distance,1709337356751929194,120
Baby_Distance,1709337357049705747,120
Baby_Distance,1709337358056872354,120
Baby_Distance,1709337359052191235,120
Baby_Distance,1709337360755700691,120
Baby_Distance,1709337361050351939,120
Baby_Distance,1709337362055059956,120
Baby_Distance,1709337363057833289,120
Baby_Distance,1709337364766618765,120
Baby_Distance,1709337365053714254,120
Baby_Distance,1709337366056274825,120
Baby_Distance,1709337367059489143,120
Baby_Distance,1709337368768806017,120
Baby_Distance,1709337369058621080,120
Baby_Distance,1709337370057830615,120
Baby_Distance,1709337371054043649,120
Baby_Distance,1709337372765922018,120
Baby_Distance,1709337373063248516,120
Baby_Distance,1709337374060525606,120
Baby_Distance,1709337375062967471,120
Baby_Distance,1709337376767362627,120
Baby_Distance,1709337377066074744,120
Baby_Distance,1709337378063473965,120
Baby_Distance,1709337379064598956,120
Baby_Distance,1709337380780201520,120
Baby_Distance,1709337381075613646,120
Baby_Distance,1709337382077588058,120
Baby_Distance,1709337383077809401,120
Baby_Distance,1709337384788114058,120
Baby_Distance,1709337385076931099,120
Baby_Distance,1709337386077081763,120
Baby_Distance,1709337387077197165,120
Baby_Distance,1709337388783171152,120
Baby_Distance,1709337389089449962,120
Baby_Distance,1709337390077080347,120
Baby_Distance,1709337391075940020,120
Baby_Distance,1709337392785563053,120
Baby_Distance,1709337393079423305,120
Baby_Distance,1709337394079580940,120
Baby_Distance,1709337395080239876,120
Baby_Distance,1709337396787975616,120
Baby_Distance,1709337397081279202,120
Baby_Distance,1709337398081862041,120
Baby_Distance,1709337399082395973,120
Baby_Distance,1709337400782433866,120
Baby_Distance,1709337401078238172,120
Baby_Distance,1709337402083187609,120
Baby_Distance,1709337403082869560,120
Baby_Distance,1709337404794692568,120
Baby_Distance,1709337405082519085,120
Baby_Distance,1709337406082683585,120
Baby_Distance,1709337407083468082,120
Baby_Distance,1709337408791401511,120
Baby_Distance,1709337409084320825,120
Baby_Distance,1709337410081185904,120
Baby_Distance,1709337411082123157,120
Baby_Distance,1709337412794122818,120
Baby_Distance,1709337413087968378,120
Baby_Distance,1709337414086730114,120
Baby_Distance,1709337415088803089,120
Baby_Distance,1709337416796210623,120
Baby_Distance,1709337417088861029,120
Baby_Distance,1709337418088579061,120
Baby_Distance,1709337419090868699,120
Baby_Distance,1709337420794993268,120
Baby_Distance,1709337421088218568,120
Baby_Distance,1709337422090970493,120
Baby_Distance,1709337423092057527,120
Baby_Distance,1709337424803698369,120
Baby_Distance,1709337425092285192,120
Baby_Distance,1709337426091882645,120
Baby_Distance,1709337427092658739,120
Baby_Distance,1709337428802347446,120
Baby_Distance,1709337429094549100,120
Baby_Distance,1709337430091483068,120
Baby_Distance,1709337431099536376,120
Baby_Distance,1709337432804679049,120
Baby_Distance,1709337433096935859,120
Baby_Distance,1709337434098061217,120
Baby_Distance,1709337435099067772,120
Baby_Distance,1709337436808549020,120
Baby_Distance,1709337437099190209,120
Baby_Distance,1709337438100091033,120
Baby_Distance,1709337439100714981,120
Baby_Distance,1709337440803978379,120
Baby_Distance,1709337441098936636,120
Baby_Distance,1709337442105263742,120
Baby_Distance,1709337443106655758,120
Baby_Distance,1709337444818028760,120
Baby_Distance,1709337445107984949,120
Baby_Distance,1709337446125001081,120
Baby_Distance,1709337447110389497,120
