name,time,not_ideal_temp_conditions
Not_Ideal_Env,1710008344449354911,1
Not_Ideal_Env,1710008349459812358,1
Not_Ideal_Env,1710008354443841016,1
Not_Ideal_Env,1710008359462401107,1
Not_Ideal_Env,1710008364450787269,1
Not_Ideal_Env,1710008369452484793,1
Not_Ideal_Env,1710008374451610097,1
Not_Ideal_Env,1710008379447917663,1
Not_Ideal_Env,1710008384466800043,1
Not_Ideal_Env,1710008389444980358,1
Not_Ideal_Env,1710008394452633115,1
Not_Ideal_Env,1710008399445429171,1
Not_Ideal_Env,1710008404445947185,1
Not_Ideal_Env,1710008409455779389,1
Not_Ideal_Env,1710008414449486720,1
Not_Ideal_Env,1710008419448247476,1
Not_Ideal_Env,1710008424445143042,1
Not_Ideal_Env,1710008429460642863,1
Not_Ideal_Env,1710008434458693859,1
Not_Ideal_Env,1710008439441850392,1
Not_Ideal_Env,1710008444462579750,1
Not_Ideal_Env,1710008449450850291,1
Not_Ideal_Env,1710008454447274088,1
Not_Ideal_Env,1710008459446342830,1
Not_Ideal_Env,1710008464480450972,1
Not_Ideal_Env,1710008469464404844,1
Not_Ideal_Env,1710008474468056302,1
Not_Ideal_Env,1710008479453358259,1
Not_Ideal_Env,1710008484553855749,1
Not_Ideal_Env,1710008489473892516,1
Not_Ideal_Env,1710008494474871100,1
Not_Ideal_Env,1710008499477081718,1
Not_Ideal_Env,1710008504478795054,1
Not_Ideal_Env,1710008509516214505,1
Not_Ideal_Env,1710008514499420379,1
Not_Ideal_Env,1710008519488209416,1
Not_Ideal_Env,1710008524517223298,1
Not_Ideal_Env,1710008529498019308,1
Not_Ideal_Env,1710008534511912068,1
Not_Ideal_Env,1710008539511162550,1
Not_Ideal_Env,1710008544580783227,1
Not_Ideal_Env,1710008549553711120,1
Not_Ideal_Env,1710008554518859104,1
Not_Ideal_Env,1710008559525029170,1
Not_Ideal_Env,1710008564587605424,1
Not_Ideal_Env,1710008569567261496,1
Not_Ideal_Env,1710008574552006720,1
Not_Ideal_Env,1710008579548017688,1
Not_Ideal_Env,1710008584605212324,1
Not_Ideal_Env,1710008589548761223,1
Not_Ideal_Env,1710008594556148727,1
Not_Ideal_Env,1710008599546733024,1
Not_Ideal_Env,1710008604638772964,1
Not_Ideal_Env,1710008609619342157,1
Not_Ideal_Env,1710008614617598838,1
Not_Ideal_Env,1710008619625027833,1
Not_Ideal_Env,1710008624613582533,1
Not_Ideal_Env,1710008629609150233,1
Not_Ideal_Env,1710008634623668437,1
Not_Ideal_Env,1710008639614502469,1
Not_Ideal_Env,1710008644652022156,1
Not_Ideal_Env,1710008649644046820,1
Not_Ideal_Env,1710008654658789890,1
Not_Ideal_Env,1710008659624008632,1
Not_Ideal_Env,1710008664686350847,1
Not_Ideal_Env,1710008669669179946,1
Not_Ideal_Env,1710008674667942060,1
Not_Ideal_Env,1710008679652992568,1
Not_Ideal_Env,1710008684646947890,1
Not_Ideal_Env,1710008689685549550,1
Not_Ideal_Env,1710008694680185192,1
Not_Ideal_Env,1710008699683522733,1
Not_Ideal_Env,1710008704679085725,1
Not_Ideal_Env,1710008709711886649,1
Not_Ideal_Env,1710008714686707026,1
Not_Ideal_Env,1710008719678235259,1
Not_Ideal_Env,1710008724668653449,1
Not_Ideal_Env,1710008729674543874,1
Not_Ideal_Env,1710008734673541415,1
Not_Ideal_Env,1710008739663571757,1
Not_Ideal_Env,1710008744668211682,1
Not_Ideal_Env,1710008749692672366,1
Not_Ideal_Env,1710008754664146233,1
Not_Ideal_Env,1710008759655943306,1
Not_Ideal_Env,1710008764665672708,1
Not_Ideal_Env,1710008769660051551,1
Not_Ideal_Env,1710008774661595943,1
Not_Ideal_Env,1710008779662607165,1
Not_Ideal_Env,1710008784699141375,1
Not_Ideal_Env,1710008789673716617,1
Not_Ideal_Env,1710008794696795316,1
Not_Ideal_Env,1710008799687152135,1
Not_Ideal_Env,1710008804779137663,1
Not_Ideal_Env,1710008809678927678,1
Not_Ideal_Env,1710008814724427872,1
Not_Ideal_Env,1710008819685784671,1
Not_Ideal_Env,1710008824702209569,1
Not_Ideal_Env,1710008829681882111,1
Not_Ideal_Env,1710008834691610077,1
Not_Ideal_Env,1710008839686822432,1
Not_Ideal_Env,1710008844732225183,1
Not_Ideal_Env,1710008849707120475,1
Not_Ideal_Env,1710008854741522505,1
Not_Ideal_Env,1710008859700167244,1
Not_Ideal_Env,1710008864808952654,1
Not_Ideal_Env,1710008869721798556,1
Not_Ideal_Env,1710008874760108704,1
Not_Ideal_Env,1710008879724012508,1
Not_Ideal_Env,1710008884822921214,1
Not_Ideal_Env,1710008889821892837,1
Not_Ideal_Env,1710008894795213360,1
Not_Ideal_Env,1710008899791313856,1
Not_Ideal_Env,1710008904832486005,1
Not_Ideal_Env,1710008909801215832,1
Not_Ideal_Env,1710008914814926845,1
Not_Ideal_Env,1710008919789398142,1
Not_Ideal_Env,1710008924817317018,1
Not_Ideal_Env,1710008929814480281,1
Not_Ideal_Env,1710008934812951315,1
Not_Ideal_Env,1710008939809402680,1
Not_Ideal_Env,1710008944841235769,1
Not_Ideal_Env,1710008949799635409,1
Not_Ideal_Env,1710008954836270916,1
Not_Ideal_Env,1710008959809626294,1
Not_Ideal_Env,1710008964866027582,1
Not_Ideal_Env,1710008969805563842,1
Not_Ideal_Env,1710008974855284347,1
Not_Ideal_Env,1710008979801243138,1
Not_Ideal_Env,1710008984806501163,1
Not_Ideal_Env,1710008989800950378,1
Not_Ideal_Env,1710008994897912648,1
Not_Ideal_Env,1710008999831437027,1
Not_Ideal_Env,1710009004855755839,1
Not_Ideal_Env,1710009009856728836,1
Not_Ideal_Env,1710009014870793657,1
Not_Ideal_Env,1710009019836172352,1
Not_Ideal_Env,1710009024890517981,1
Not_Ideal_Env,1710009029842901447,1
Not_Ideal_Env,1710009034879241231,1
Not_Ideal_Env,1710009039872977382,1
Not_Ideal_Env,1710009044905929889,1
Not_Ideal_Env,1710009049885971756,1
Not_Ideal_Env,1710009054885258876,1
Not_Ideal_Env,1710009059875339329,1
Not_Ideal_Env,1710009064927489268,1
Not_Ideal_Env,1710009069918885359,1
Not_Ideal_Env,1710009074927944208,1
Not_Ideal_Env,1710009079914631892,1
Not_Ideal_Env,1710009084918242075,1
Not_Ideal_Env,1710009089912205545,1
Not_Ideal_Env,1710009094916545906,1
Not_Ideal_Env,1710009099901089005,1
Not_Ideal_Env,1710009104971547888,1
Not_Ideal_Env,1710009109932852993,1
Not_Ideal_Env,1710009114951990977,1
Not_Ideal_Env,1710009119922651091,1
Not_Ideal_Env,1710009125026144328,1
Not_Ideal_Env,1710009129929198119,1
Not_Ideal_Env,1710009134936686557,1
Not_Ideal_Env,1710009139929012625,1
Not_Ideal_Env,1710009144938402396,1
Not_Ideal_Env,1710009149930715636,1
Not_Ideal_Env,1710009154940807681,1
Not_Ideal_Env,1710009159934524343,1
Not_Ideal_Env,1710009164970845324,1
Not_Ideal_Env,1710009169938342089,1
Not_Ideal_Env,1710009174942678969,1
Not_Ideal_Env,1710009181127726372,1
Not_Ideal_Env,1710009185057835845,1
Not_Ideal_Env,1710009189984545350,1
Not_Ideal_Env,1710009194983492491,1
Not_Ideal_Env,1710009199992568302,1
Not_Ideal_Env,1710009205136777527,1
Not_Ideal_Env,1710009210054695175,1
Not_Ideal_Env,1710009215065981289,1
Not_Ideal_Env,1710009220044639776,1
Not_Ideal_Env,1710009225141678227,1
Not_Ideal_Env,1710009230106765553,1
Not_Ideal_Env,1710009235123250302,1
Not_Ideal_Env,1710009240104618215,1
Not_Ideal_Env,1710009245234342367,1
Not_Ideal_Env,1710009250103525886,1
Not_Ideal_Env,1710009255144239594,1
Not_Ideal_Env,1710009260118582018,1
Not_Ideal_Env,1710009265226801131,1
Not_Ideal_Env,1710009270128891357,1
Not_Ideal_Env,1710009275169421905,1
Not_Ideal_Env,1710009280129555586,1
Not_Ideal_Env,1710009285172639264,1
Not_Ideal_Env,1710009290303125842,1
Not_Ideal_Env,1710009295190045467,1
Not_Ideal_Env,1710009300152069276,1
Not_Ideal_Env,1710009305201164893,1
Not_Ideal_Env,1710009310156527383,1
Not_Ideal_Env,1710009315183814741,1
Not_Ideal_Env,1710009320176810847,1
Not_Ideal_Env,1710009325223800098,1
Not_Ideal_Env,1710009330204637402,1
Not_Ideal_Env,1710009335215351303,1
Not_Ideal_Env,1710009340178034303,1
Not_Ideal_Env,1710009345227418068,1
Not_Ideal_Env,1710009350212159157,1
Not_Ideal_Env,1710009355225388617,1
Not_Ideal_Env,1710009360221601262,1
Not_Ideal_Env,1710009365226460614,1
Not_Ideal_Env,1710009370212560813,1
Not_Ideal_Env,1710009375226465897,1
Not_Ideal_Env,1710009380213534454,1
Not_Ideal_Env,1710009385235893605,1
Not_Ideal_Env,1710009390213389823,1
Not_Ideal_Env,1710009395245587829,1
Not_Ideal_Env,1710009400200851328,1
Not_Ideal_Env,1710009405228802711,1
Not_Ideal_Env,1710009410197566257,1
Not_Ideal_Env,1710009415245305168,1
Not_Ideal_Env,1710009420207172257,1
Not_Ideal_Env,1710009425259438585,1
Not_Ideal_Env,1710009430212591151,1
Not_Ideal_Env,1710009435230847871,1
Not_Ideal_Env,1710009440209905035,1
Not_Ideal_Env,1710009445317968252,1
Not_Ideal_Env,1710009450244454875,1
Not_Ideal_Env,1710009455246101093,1
Not_Ideal_Env,1710009460241330683,1
Not_Ideal_Env,1710009465342151652,1
Not_Ideal_Env,1710009470265228210,1
Not_Ideal_Env,1710009475259157603,1
Not_Ideal_Env,1710009480250712181,1
Not_Ideal_Env,1710009485272719034,1
Not_Ideal_Env,1710009490410893848,1
Not_Ideal_Env,1710009495275398134,1
Not_Ideal_Env,1710009500271509659,1
Not_Ideal_Env,1710009505334941737,1
Not_Ideal_Env,1710009510303828700,1
Not_Ideal_Env,1710009515304976841,1
Not_Ideal_Env,1710009520313658576,1
Not_Ideal_Env,1710009525354508937,1
Not_Ideal_Env,1710009530314357740,1
Not_Ideal_Env,1710009535346923224,1
Not_Ideal_Env,1710009540311672738,1
Not_Ideal_Env,1710009545343807231,1
Not_Ideal_Env,1710009550308218202,1
Not_Ideal_Env,1710009555313167722,1
Not_Ideal_Env,1710009560309649377,1
Not_Ideal_Env,1710009565346948642,1
Not_Ideal_Env,1710009570314328925,1
Not_Ideal_Env,1710009575308716028,1
Not_Ideal_Env,1710009580304338935,1
Not_Ideal_Env,1710009585398232767,1
Not_Ideal_Env,1710009590375687137,1
Not_Ideal_Env,1710009595394354376,1
Not_Ideal_Env,1710009600369830057,1
Not_Ideal_Env,1710009605425424530,1
Not_Ideal_Env,1710009610372062125,1
Not_Ideal_Env,1710009615373831662,1
Not_Ideal_Env,1710009620385370365,1
Not_Ideal_Env,1710009625409490359,1
Not_Ideal_Env,1710009630461153630,1
Not_Ideal_Env,1710009635385219929,1
Not_Ideal_Env,1710009640375198813,1
Not_Ideal_Env,1710009645394132012,1
Not_Ideal_Env,1710009650375316348,1
Not_Ideal_Env,1710009655382728653,1
Not_Ideal_Env,1710009660374344162,1
Not_Ideal_Env,1710009665393155554,1
Not_Ideal_Env,1710009670377074638,1
Not_Ideal_Env,1710009675405761790,1
Not_Ideal_Env,1710009680408382126,1
Not_Ideal_Env,1710009685471582409,1
Not_Ideal_Env,1710009690436215062,1
Not_Ideal_Env,1710009695435197952,1
Not_Ideal_Env,1710009700436274461,1
Not_Ideal_Env,1710009705546832741,1
Not_Ideal_Env,1710009710426709435,1
Not_Ideal_Env,1710009715435681380,1
Not_Ideal_Env,1710009720417372351,1
Not_Ideal_Env,1710009725513485856,1
Not_Ideal_Env,1710009730476990282,1
Not_Ideal_Env,1710009735478300664,1
Not_Ideal_Env,1710009740468342365,1
Not_Ideal_Env,1710009745519519634,1
Not_Ideal_Env,1710009750479051863,1
Not_Ideal_Env,1710009755505123863,1
Not_Ideal_Env,1710009760474194724,1
Not_Ideal_Env,1710009765515481430,1
Not_Ideal_Env,1710009770484343662,1
Not_Ideal_Env,1710009775504017746,1
Not_Ideal_Env,1710009780485679694,1
Not_Ideal_Env,1710009785531670065,1
Not_Ideal_Env,1710009790492916732,1
Not_Ideal_Env,1710009795544375801,1
Not_Ideal_Env,1710009800497970064,1
Not_Ideal_Env,1710009805537891741,1
Not_Ideal_Env,1710009810551848797,1
Not_Ideal_Env,1710009815570390353,1
Not_Ideal_Env,1710009820521107737,1
Not_Ideal_Env,1710009825530370438,1
Not_Ideal_Env,1710009830527408682,1
Not_Ideal_Env,1710009835531732617,1
Not_Ideal_Env,1710009840547532280,1
Not_Ideal_Env,1710009845557150125,1
Not_Ideal_Env,1710009850532335359,1
Not_Ideal_Env,1710009855517980126,1
Not_Ideal_Env,1710009860539949917,1
Not_Ideal_Env,1710009865662641136,1
Not_Ideal_Env,1710009870566629043,1
Not_Ideal_Env,1710009875554875150,1
Not_Ideal_Env,1710009880545107278,1
Not_Ideal_Env,1710009885643533308,1
Not_Ideal_Env,1710009890611276211,1
Not_Ideal_Env,1710009895621418960,1
Not_Ideal_Env,1710009900613426079,1
Not_Ideal_Env,1710009905615117996,1
Not_Ideal_Env,1710009910621095926,1
Not_Ideal_Env,1710009915858651051,1
Not_Ideal_Env,1710009920641939375,1
Not_Ideal_Env,1710009925645343212,1
Not_Ideal_Env,1710009930620189057,1
Not_Ideal_Env,1710009935669741571,1
Not_Ideal_Env,1710009940629619471,1
Not_Ideal_Env,1710009945674600568,1
Not_Ideal_Env,1710009950648806886,1
Not_Ideal_Env,1710009955653909026,1
Not_Ideal_Env,1710009960647191923,1
Not_Ideal_Env,1710009965819336195,1
Not_Ideal_Env,1710009970694698364,1
Not_Ideal_Env,1710009975711697970,1
Not_Ideal_Env,1710009980703189054,1
Not_Ideal_Env,1710009985716195211,1
Not_Ideal_Env,1710009990810956919,1
Not_Ideal_Env,1710009995688507879,1
Not_Ideal_Env,1710010000692651844,1
Not_Ideal_Env,1710010005718262080,1
Not_Ideal_Env,1710010010718533901,1
Not_Ideal_Env,1710010015721625961,1
Not_Ideal_Env,1710010020715849342,1
Not_Ideal_Env,1710010025769143713,1
Not_Ideal_Env,1710010030748373164,1
Not_Ideal_Env,1710010035737102834,1
Not_Ideal_Env,1710010040808517737,1
Not_Ideal_Env,1710010045797306240,1
Not_Ideal_Env,1710010050776464765,1
Not_Ideal_Env,1710010055776562845,1
Not_Ideal_Env,1710010060764127780,1
Not_Ideal_Env,1710010065816067540,1
Not_Ideal_Env,1710010070786035119,1
Not_Ideal_Env,1710010075812307602,1
Not_Ideal_Env,1710010080791613984,1
Not_Ideal_Env,1710010085820023055,1
Not_Ideal_Env,1710010090779447714,1
Not_Ideal_Env,1710010095816689966,1
Not_Ideal_Env,1710010100817978580,1
Not_Ideal_Env,1710010105876469023,1
Not_Ideal_Env,1710010110839600716,1
Not_Ideal_Env,1710010115849448440,1
Not_Ideal_Env,1710010120850653112,1
Not_Ideal_Env,1710010125881000124,1
Not_Ideal_Env,1710010130866129415,1
Not_Ideal_Env,1710010135860353199,1
Not_Ideal_Env,1710010140943843859,1
Not_Ideal_Env,1710010145934574199,1
Not_Ideal_Env,1710010150903638771,1
Not_Ideal_Env,1710010155906137128,1
Not_Ideal_Env,1710010160916300919,1
Not_Ideal_Env,1710010166030762578,1
Not_Ideal_Env,1710010170917758385,1
Not_Ideal_Env,1710010175939603415,1
Not_Ideal_Env,1710010180942755427,1
Not_Ideal_Env,1710010185942427026,1
Not_Ideal_Env,1710010190931727976,1
Not_Ideal_Env,1710010195943065665,1
Not_Ideal_Env,1710010200936087212,1
Not_Ideal_Env,1710010205937630285,1
Not_Ideal_Env,1710010210948833681,1
Not_Ideal_Env,1710010215930457067,1
Not_Ideal_Env,1710010220900908922,1
Not_Ideal_Env,1710010225913829791,1
Not_Ideal_Env,1710010230915781419,1
Not_Ideal_Env,1710010235907056514,1
Not_Ideal_Env,1710010240910549008,1
Not_Ideal_Env,1710010245922460685,1
Not_Ideal_Env,1710010251031819053,1
Not_Ideal_Env,1710010255932425108,1
Not_Ideal_Env,1710010260937388611,1
Not_Ideal_Env,1710010265917011777,1
Not_Ideal_Env,1710010270948406374,1
Not_Ideal_Env,1710010275934285860,1
Not_Ideal_Env,1710010280933111545,1
Not_Ideal_Env,1710010285922654756,1
Not_Ideal_Env,1710010290942426554,1
Not_Ideal_Env,1710010295922151609,1
Not_Ideal_Env,1710010300942439486,1
Not_Ideal_Env,1710010305921438281,1
Not_Ideal_Env,1710010310918681173,1
Not_Ideal_Env,1710010315963836395,1
Not_Ideal_Env,1710010320931069795,1
Not_Ideal_Env,1710010326000379921,1
Not_Ideal_Env,1710010330925647516,1
Not_Ideal_Env,1710010335946542432,1
Not_Ideal_Env,1710010340944488516,1
Not_Ideal_Env,1710010345974251463,1
Not_Ideal_Env,1710010350935954118,1
Not_Ideal_Env,1710010355959444210,1
Not_Ideal_Env,1710010360952569559,1
Not_Ideal_Env,1710010365966947692,1
Not_Ideal_Env,1710010370968259668,1
Not_Ideal_Env,1710010376033493084,1
Not_Ideal_Env,1710010380973255157,1
Not_Ideal_Env,1710010385989998365,1
Not_Ideal_Env,1710010390968388784,1
Not_Ideal_Env,1710010395978790389,1
Not_Ideal_Env,1710010400982793781,1
Not_Ideal_Env,1710010405982220153,1
Not_Ideal_Env,1710010410965159546,1
Not_Ideal_Env,1710010416027677565,1
Not_Ideal_Env,1710010420981567726,1
Not_Ideal_Env,1710010425989637433,1
Not_Ideal_Env,1710010430978373870,1
Not_Ideal_Env,1710010435980055308,1
Not_Ideal_Env,1710010440982780958,1
Not_Ideal_Env,1710010445992381422,1
Not_Ideal_Env,1710010450989224322,1
Not_Ideal_Env,1710010456051766729,1
Not_Ideal_Env,1710010461042071882,1
Not_Ideal_Env,1710010466057101319,1
Not_Ideal_Env,1710010471032204484,1
Not_Ideal_Env,1710010476049886820,1
Not_Ideal_Env,1710010481036053219,1
Not_Ideal_Env,1710010486058460790,1
Not_Ideal_Env,1710010491039044283,1
Not_Ideal_Env,1710010496047181427,1
Not_Ideal_Env,1710010501053183729,1
Not_Ideal_Env,1710010506087175149,1
Not_Ideal_Env,1710010511083375706,1
Not_Ideal_Env,1710010516089683516,1
Not_Ideal_Env,1710010521061396130,1
Not_Ideal_Env,1710010526064314985,1
Not_Ideal_Env,1710010531067936594,1
Not_Ideal_Env,1710010536106916358,1
Not_Ideal_Env,1710010541093241508,1
Not_Ideal_Env,1710010546075585732,1
Not_Ideal_Env,1710010551062907070,1
Not_Ideal_Env,1710010556074867641,1
Not_Ideal_Env,1710010561070875139,1
Not_Ideal_Env,1710010566082019090,1
Not_Ideal_Env,1710010571067832970,1
Not_Ideal_Env,1710010576072048554,1
Not_Ideal_Env,1710010581073832527,1
Not_Ideal_Env,1710010586135460194,1
Not_Ideal_Env,1710010591093251762,1
Not_Ideal_Env,1710010596094594424,1
Not_Ideal_Env,1710010601089464814,1
Not_Ideal_Env,1710010606090026482,1
Not_Ideal_Env,1710010611099568011,1
Not_Ideal_Env,1710010616099876861,1
Not_Ideal_Env,1710010621087564449,1
Not_Ideal_Env,1710010626102106524,1
Not_Ideal_Env,1710010631088019529,1
Not_Ideal_Env,1710010636111502764,1
Not_Ideal_Env,1710010641094075513,1
Not_Ideal_Env,1710010646102703741,1
Not_Ideal_Env,1710010651096549779,1
Not_Ideal_Env,1710010656111213552,1
Not_Ideal_Env,1710010661111572581,1
Not_Ideal_Env,1710010666100624094,1
Not_Ideal_Env,1710010671101095356,1
Not_Ideal_Env,1710010676101729427,1
Not_Ideal_Env,1710010681095393103,1
Not_Ideal_Env,1710010686108512905,1
Not_Ideal_Env,1710010691116874961,1
Not_Ideal_Env,1710010696124934359,1
Not_Ideal_Env,1710010701100083765,1
Not_Ideal_Env,1710010706123430760,1
Not_Ideal_Env,1710010711134460659,1
Not_Ideal_Env,1710010716114523477,1
Not_Ideal_Env,1710010721110520976,1
Not_Ideal_Env,1710010726092186595,1
Not_Ideal_Env,1710010731107161053,1
Not_Ideal_Env,1710010736096614400,1
Not_Ideal_Env,1710010741092001681,1
Not_Ideal_Env,1710010746108905239,1
Not_Ideal_Env,1710010751097275353,1
Not_Ideal_Env,1710010756108493509,1
Not_Ideal_Env,1710010761112182053,1
Not_Ideal_Env,1710010766105532975,1
Not_Ideal_Env,1710010771100681128,1
Not_Ideal_Env,1710010776103860083,1
Not_Ideal_Env,1710010781098442868,1
Not_Ideal_Env,1710010786111699387,1
Not_Ideal_Env,1710010791103861707,1
Not_Ideal_Env,1710010796124735747,1
Not_Ideal_Env,1710010801098706199,1
Not_Ideal_Env,1710010806105540179,1
Not_Ideal_Env,1710010811105433140,1
Not_Ideal_Env,1710010816112457583,1
Not_Ideal_Env,1710010821106941548,1
Not_Ideal_Env,1710010826109803762,1
Not_Ideal_Env,1710010831108476926,1
Not_Ideal_Env,1710010836116690679,1
Not_Ideal_Env,1710010841117707998,1
Not_Ideal_Env,1710010846123556442,1
Not_Ideal_Env,1710010851108697401,1
Not_Ideal_Env,1710010856120083492,1
Not_Ideal_Env,1710010861111190565,1
Not_Ideal_Env,1710010866118390235,1
Not_Ideal_Env,1710010871116904518,1
Not_Ideal_Env,1710010876124047503,1
Not_Ideal_Env,1710010881116624644,1
Not_Ideal_Env,1710010886130415729,1
Not_Ideal_Env,1710010891119671614,1
Not_Ideal_Env,1710010896118741410,1
Not_Ideal_Env,1710010901116646333,1
Not_Ideal_Env,1710010906146387320,1
Not_Ideal_Env,1710010911122041234,1
Not_Ideal_Env,1710010916131930635,1
Not_Ideal_Env,1710010921123276551,1
Not_Ideal_Env,1710010926118210976,1
Not_Ideal_Env,1710010931122890932,1
Not_Ideal_Env,1710010936122540976,1
Not_Ideal_Env,1710010941122153288,1
Not_Ideal_Env,1710010946122297190,1
Not_Ideal_Env,1710010951121149249,1
Not_Ideal_Env,1710010956125246381,1
Not_Ideal_Env,1710010961124483031,1
Not_Ideal_Env,1710010966127243093,1
Not_Ideal_Env,1710010971119016280,1
Not_Ideal_Env,1710010976132028054,1
Not_Ideal_Env,1710010981121088605,1
Not_Ideal_Env,1710010986132538887,1
Not_Ideal_Env,1710010991125313772,1
Not_Ideal_Env,1710010996127103727,1
Not_Ideal_Env,1710011001126524244,1
Not_Ideal_Env,1710011006132648379,1
Not_Ideal_Env,1710011011132219179,1
Not_Ideal_Env,1710011016132256995,1
Not_Ideal_Env,1710011021129028295,1
Not_Ideal_Env,1710011026133262276,1
Not_Ideal_Env,1710011031144483209,1
Not_Ideal_Env,1710011036161274797,1
Not_Ideal_Env,1710011041133407977,1
Not_Ideal_Env,1710011046139710191,1
Not_Ideal_Env,1710011051131694405,1
Not_Ideal_Env,1710011056133440517,1
Not_Ideal_Env,1710011061134142820,1
Not_Ideal_Env,1710011066135271262,1
Not_Ideal_Env,1710011071134469179,1
Not_Ideal_Env,1710011076135456305,1
Not_Ideal_Env,1710011081139933314,1
Not_Ideal_Env,1710011086136871010,1
Not_Ideal_Env,1710011091131896102,1
Not_Ideal_Env,1710011096148789424,1
Not_Ideal_Env,1710011101140700765,1
Not_Ideal_Env,1710011106140680367,1
Not_Ideal_Env,1710011111142803763,1
Not_Ideal_Env,1710011116144667366,1
Not_Ideal_Env,1710011121138484215,1
Not_Ideal_Env,1710011126140029171,1
Not_Ideal_Env,1710011131139796891,1
Not_Ideal_Env,1710011136185481382,1
Not_Ideal_Env,1710011141143440968,1
Not_Ideal_Env,1710011146152180857,1
Not_Ideal_Env,1710011151148280672,1
Not_Ideal_Env,1710011156159027278,1
Not_Ideal_Env,1710011161145886338,1
Not_Ideal_Env,1710011166144655582,1
Not_Ideal_Env,1710011171139093433,1
Not_Ideal_Env,1710011176149005263,1
Not_Ideal_Env,1710011181138843758,1
Not_Ideal_Env,1710011186141986082,1
Not_Ideal_Env,1710011191136832701,1
Not_Ideal_Env,1710011196144381171,1
Not_Ideal_Env,1710011201140897955,1
Not_Ideal_Env,1710011206145554622,1
Not_Ideal_Env,1710011211145742088,1
Not_Ideal_Env,1710011216138489371,1
Not_Ideal_Env,1710011221146265324,1
Not_Ideal_Env,1710011226165804746,1
Not_Ideal_Env,1710011231146435053,1
Not_Ideal_Env,1710011236152746765,1
Not_Ideal_Env,1710011241150720591,1
Not_Ideal_Env,1710011246157323468,1
Not_Ideal_Env,1710011251152644352,1
Not_Ideal_Env,1710011256157324912,1
Not_Ideal_Env,1710011261173177382,1
Not_Ideal_Env,1710011266152996516,1
Not_Ideal_Env,1710011271151762282,1
Not_Ideal_Env,1710011276163795527,1
Not_Ideal_Env,1710011281158976171,1
Not_Ideal_Env,1710011286184245970,1
Not_Ideal_Env,1710011291158441174,1
Not_Ideal_Env,1710011296166960627,1
Not_Ideal_Env,1710011301160225550,1
Not_Ideal_Env,1710011306179784432,1
Not_Ideal_Env,1710011311162866078,1
Not_Ideal_Env,1710011316162693426,1
Not_Ideal_Env,1710011321168289993,1
Not_Ideal_Env,1710011326169170391,1
Not_Ideal_Env,1710011331163206761,1
Not_Ideal_Env,1710011336171791600,1
Not_Ideal_Env,1710011341184487851,1
Not_Ideal_Env,1710011346190228356,1
Not_Ideal_Env,1710011351164791202,1
Not_Ideal_Env,1710011356165670819,1
Not_Ideal_Env,1710011361173405697,1
Not_Ideal_Env,1710011366169768280,1
Not_Ideal_Env,1710011371162679954,1
Not_Ideal_Env,1710011376161181477,1
Not_Ideal_Env,1710011381162264211,1
Not_Ideal_Env,1710011386169835385,1
Not_Ideal_Env,1710011391168955404,1
Not_Ideal_Env,1710011396174891311,1
Not_Ideal_Env,1710011401176365637,1
Not_Ideal_Env,1710011406167868292,1
Not_Ideal_Env,1710011411197099357,1
Not_Ideal_Env,1710011416189027680,1
Not_Ideal_Env,1710011421165155912,1
Not_Ideal_Env,1710011426170959398,1
Not_Ideal_Env,1710011431174180623,1
Not_Ideal_Env,1710011436173520423,1
Not_Ideal_Env,1710011441174442742,1
Not_Ideal_Env,1710011446178158306,1
Not_Ideal_Env,1710011451179413589,1
Not_Ideal_Env,1710011456183101181,1
Not_Ideal_Env,1710011461184943802,1
Not_Ideal_Env,1710011466185137546,1
Not_Ideal_Env,1710011471182293043,1
Not_Ideal_Env,1710011476181765278,1
Not_Ideal_Env,1710011481184931590,1
Not_Ideal_Env,1710011486189494227,1
Not_Ideal_Env,1710011491186987586,1
Not_Ideal_Env,1710011496195549274,1
Not_Ideal_Env,1710011501189677123,1
Not_Ideal_Env,1710011506184444319,1
Not_Ideal_Env,1710011511185538244,1
Not_Ideal_Env,1710011516189963385,1
Not_Ideal_Env,1710011521197745002,1
Not_Ideal_Env,1710011526330528115,1
Not_Ideal_Env,1710011531282642446,1
Not_Ideal_Env,1710011536322828117,1
Not_Ideal_Env,1710011541273151260,1
Not_Ideal_Env,1710011546398723359,1
Not_Ideal_Env,1710011551371413839,1
Not_Ideal_Env,1710011556379576592,1
Not_Ideal_Env,1710011561356511442,1
Not_Ideal_Env,1710011566396517756,1
Not_Ideal_Env,1710011571372675897,1
Not_Ideal_Env,1710011576394273990,1
Not_Ideal_Env,1710011581373355204,1
Not_Ideal_Env,1710011586419089694,1
Not_Ideal_Env,1710011591399255186,1
Not_Ideal_Env,1710011596410483222,1
Not_Ideal_Env,1710011601386361913,1
Not_Ideal_Env,1710011606417729381,1
Not_Ideal_Env,1710011611397145833,1
Not_Ideal_Env,1710011616394453463,1
Not_Ideal_Env,1710011621383986564,1
Not_Ideal_Env,1710011626449914995,1
Not_Ideal_Env,1710011631394919750,1
Not_Ideal_Env,1710011636413623696,1
Not_Ideal_Env,1710011641409010503,1
Not_Ideal_Env,1710011646411163001,1
Not_Ideal_Env,1710011651402157127,1
Not_Ideal_Env,1710011656429782012,1
Not_Ideal_Env,1710011661409236292,1
Not_Ideal_Env,1710011666415886566,1
