name,time,Propane
Pro_pane,1709712894512518567,2.00
Pro_pane,1709712899600246116,1.00
Pro_pane,1709712904549244993,2.00
Pro_pane,1709712909543013251,1.00
Pro_pane,1709712914614048581,1.00
Pro_pane,1709712919639673377,2.00
Pro_pane,1709712924664025724,0.00
Pro_pane,1709712929665732437,2.00
Pro_pane,1709712934645180391,1.00
Pro_pane,1709712939697553655,0.00
Pro_pane,1709712944660652989,0.00
Pro_pane,1709712949716598789,2.00
Pro_pane,1709712954714747936,1.00
Pro_pane,1709712959741226863,0.00
Pro_pane,1709712964694208285,2.00
Pro_pane,1709712969776958596,0.00
Pro_pane,1709712974760091196,1.00
Pro_pane,1709712979759049957,1.00
Pro_pane,1709712984800777426,2.00
Pro_pane,1709712989770626136,2.00
Pro_pane,1709712994770676185,2.00
Pro_pane,1709712999810555313,1.00
Pro_pane,1709713004846190539,1.00
Pro_pane,1709713009844194175,2.00
Pro_pane,1709713014870375299,1.00
Pro_pane,1709713019917420126,1.00
Pro_pane,1709713025077613980,1.00
Pro_pane,1709713029889713152,2.00
Pro_pane,1709713034966835091,1.00
Pro_pane,1709713039905166228,1.00
Pro_pane,1709713044899163910,0.00
Pro_pane,1709713049900147719,0.00
Pro_pane,1709713054907611771,1.00
Pro_pane,1709713060031314792,1.00
Pro_pane,1709713064930619381,1.00
Pro_pane,1709713070013453367,1.00
Pro_pane,1709713075005429939,1.00
Pro_pane,1709713080044077450,1.00
Pro_pane,1709713085093652800,0.00
Pro_pane,1709713090099571468,1.00
Pro_pane,1709713095122339993,0.00
Pro_pane,1709713100225780739,1.00
Pro_pane,1709713105162505899,0.00
Pro_pane,1709713110169239241,1.00
Pro_pane,1709713115225064298,1.00
Pro_pane,1709713120363670998,0.00
Pro_pane,1709713125302545465,2.00
Pro_pane,1709713130295373303,1.00
Pro_pane,1709713135302208609,1.00
Pro_pane,1709713140311415365,2.00
Pro_pane,1709713145350790595,1.00
Pro_pane,1709713150352666528,1.00
Pro_pane,1709713155316825507,1.00
Pro_pane,1709713160311767438,0.00
Pro_pane,1709713165348050008,1.00
Pro_pane,1709713170385474759,0.00
Pro_pane,1709713175350223779,1.00
Pro_pane,1709713180397741889,0.00
Pro_pane,1709713185360010543,2.00
Pro_pane,1709713190423144240,1.00
Pro_pane,1709713195449511189,0.00
Pro_pane,1709713200495249033,1.00
Pro_pane,1709713205510569542,1.00
Pro_pane,1709713210462980809,1.00
Pro_pane,1709713215517756542,0.00
Pro_pane,1709713220580369353,1.00
Pro_pane,1709713225552035454,2.00
Pro_pane,1709713230558290151,2.00
Pro_pane,1709713235537279748,1.00
Pro_pane,1709713240587332510,1.00
Pro_pane,1709713245577113993,1.00
Pro_pane,1709713250607879050,1.00
Pro_pane,1709713255602093770,1.00
Pro_pane,1709713260863220430,0.00
Pro_pane,1709713265724476553,1.00
Pro_pane,1709713270775068849,0.00
Pro_pane,1709713275710967651,1.00
Pro_pane,1709713280739233236,0.00
Pro_pane,1709713285721845892,0.00
Pro_pane,1709713290709261935,1.00
Pro_pane,1709713295733322763,1.00
Pro_pane,1709713300778647054,1.00
Pro_pane,1709713305744341317,0.00
Pro_pane,1709713310801834404,1.00
Pro_pane,1709713315776852977,1.00
Pro_pane,1709713320838839687,1.00
Pro_pane,1709713325772421538,1.00
Pro_pane,1709713330777342094,1.00
Pro_pane,1709713335825271569,2.00
Pro_pane,1709713340922761116,0.00
Pro_pane,1709713345898845108,2.00
Pro_pane,1709713350877926172,2.00
Pro_pane,1709713355898810580,0.00
Pro_pane,1709713360882684329,1.00
Pro_pane,1709713365904720396,2.00
Pro_pane,1709713371089881055,1.00
Pro_pane,1709713375955950953,1.00
Pro_pane,1709713381000404290,0.00
Pro_pane,1709713385963292742,1.00
Pro_pane,1709713391269622654,1.00
Pro_pane,1709713396018348007,2.00
Pro_pane,1709713401052962676,2.00
Pro_pane,1709713406023831837,0.00
Pro_pane,1709713411074384835,1.00
Pro_pane,1709713416045566999,1.00
Pro_pane,1709713421125991790,0.00
Pro_pane,1709713426042933281,2.00
Pro_pane,1709713431117608794,0.00
Pro_pane,1709713436051575557,0.00
Pro_pane,1709713441374903168,2.00
Pro_pane,1709713446169003918,1.00
Pro_pane,1709713451169506356,1.00
Pro_pane,1709713456101049286,2.00
Pro_pane,1709713461145728692,1.00
Pro_pane,1709713466122491841,0.00
Pro_pane,1709713471136668000,2.00
Pro_pane,1709713476147355655,1.00
Pro_pane,1709713481312107406,2.00
Pro_pane,1709713486177896713,0.00
Pro_pane,1709713491186773688,2.00
Pro_pane,1709713496174707360,2.00
Pro_pane,1709713501363623044,1.00
Pro_pane,1709713506249875475,1.00
Pro_pane,1709713511348745409,1.00
Pro_pane,1709713516263595854,1.00
Pro_pane,1709713521372458956,0.00
Pro_pane,1709713526356186340,1.00
Pro_pane,1709713531357019471,1.00
Pro_pane,1709713536364555726,2.00
Pro_pane,1709713541460955552,0.00
Pro_pane,1709713546401334247,0.00
Pro_pane,1709713551411513318,1.00
Pro_pane,1709713556418013166,1.00
Pro_pane,1709713561506725072,1.00
Pro_pane,1709713566480664968,1.00
Pro_pane,1709713571484797222,2.00
Pro_pane,1709713576489081958,2.00
Pro_pane,1709713581554007988,2.00
Pro_pane,1709713586530912111,1.00
Pro_pane,1709713591552445766,1.00
Pro_pane,1709713596561795956,0.00
Pro_pane,1709713601614233218,0.00
Pro_pane,1709713606574135980,1.00
Pro_pane,1709713611616298493,2.00
Pro_pane,1709713616601206204,0.00
Pro_pane,1709713621699135863,0.00
Pro_pane,1709713626647650944,0.00
Pro_pane,1709713631655616842,2.00
Pro_pane,1709713636640309819,1.00
Pro_pane,1709713641769201095,1.00
Pro_pane,1709713646684254472,1.00
Pro_pane,1709713651700428314,1.00
Pro_pane,1709713656679530221,1.00
Pro_pane,1709713661731601444,1.00
Pro_pane,1709713666699506123,0.00
Pro_pane,1709713671696028852,1.00
Pro_pane,1709713676703891106,1.00
Pro_pane,1709713681820124511,1.00
Pro_pane,1709713686791305209,2.00
Pro_pane,1709713691802408965,2.00
Pro_pane,1709713696798206136,0.00
Pro_pane,1709713701832600783,1.00
Pro_pane,1709713706793314565,0.00
Pro_pane,1709713711837141659,2.00
Pro_pane,1709713716808506552,1.00
Pro_pane,1709713721867738367,0.00
Pro_pane,1709713726859060355,0.00
Pro_pane,1709713731883966624,1.00
Pro_pane,1709713736844349293,1.00
Pro_pane,1709713741969200617,1.00
Pro_pane,1709713746915869626,0.00
Pro_pane,1709713751908066360,0.00
Pro_pane,1709713756936143220,2.00
Pro_pane,1709713761963984275,1.00
Pro_pane,1709713766937683418,1.00
Pro_pane,1709713771965981727,0.00
Pro_pane,1709713776938290939,0.00
Pro_pane,1709713782002241338,1.00
Pro_pane,1709713786986381304,1.00
Pro_pane,1709713791989840556,2.00
Pro_pane,1709713796975718067,1.00
Pro_pane,1709713802020993144,1.00
Pro_pane,1709713807014893179,1.00
Pro_pane,1709713812015590063,1.00
Pro_pane,1709713816999996054,2.00
Pro_pane,1709713822144853675,2.00
Pro_pane,1709713827106562664,0.00
Pro_pane,1709713832130565114,0.00
Pro_pane,1709713837111965600,1.00
Pro_pane,1709713842191977431,0.00
Pro_pane,1709713847136243595,2.00
Pro_pane,1709713852137452733,0.00
Pro_pane,1709713857153384385,0.00
Pro_pane,1709713862194411295,1.00
Pro_pane,1709713867175697402,0.00
Pro_pane,1709713872169080031,0.00
Pro_pane,1709713877194721799,1.00
Pro_pane,1709713882359183927,1.00
Pro_pane,1709713887318290429,1.00
Pro_pane,1709713892321033349,1.00
Pro_pane,1709713897245364654,1.00
Pro_pane,1709713902524048529,0.00
Pro_pane,1709713907327240633,0.00
Pro_pane,1709713912352983602,1.00
Pro_pane,1709713917363099791,1.00
Pro_pane,1709713922470367967,2.00
Pro_pane,1709713927375875393,1.00
Pro_pane,1709713932381742475,1.00
Pro_pane,1709713937391753260,0.00
Pro_pane,1709713942437334137,1.00
Pro_pane,1709713947420028064,2.00
Pro_pane,1709713952431264203,2.00
Pro_pane,1709713957423297008,1.00
Pro_pane,1709713962627060945,1.00
Pro_pane,1709713967506148715,0.00
Pro_pane,1709713972508885095,2.00
Pro_pane,1709713977509872048,2.00
Pro_pane,1709713982497962414,0.00
Pro_pane,1709713987498007297,0.00
Pro_pane,1709713992515869265,1.00
Pro_pane,1709713997483930602,2.00
Pro_pane,1709714002716931390,0.00
Pro_pane,1709714007607099753,0.00
Pro_pane,1709714012604532971,1.00
Pro_pane,1709714017604086367,1.00
Pro_pane,1709714022735837063,1.00
Pro_pane,1709714027636366624,1.00
Pro_pane,1709714032664606913,1.00
Pro_pane,1709714037644605710,1.00
Pro_pane,1709714042965913086,2.00
Pro_pane,1709714047759382461,1.00
Pro_pane,1709714052766607847,1.00
Pro_pane,1709714057686901776,1.00
Pro_pane,1709714062799412698,1.00
Pro_pane,1709714067732191610,1.00
Pro_pane,1709714072750970469,0.00
Pro_pane,1709714077716015503,2.00
Pro_pane,1709714082792506260,1.00
Pro_pane,1709714087781400836,1.00
Pro_pane,1709714092777908380,1.00
Pro_pane,1709714097787225933,2.00
Pro_pane,1709714102940805617,2.00
Pro_pane,1709714107849088212,1.00
Pro_pane,1709714112862058231,1.00
Pro_pane,1709714117853588305,1.00
Pro_pane,1709714122912685000,1.00
Pro_pane,1709714127892103732,2.00
Pro_pane,1709714132889009102,2.00
Pro_pane,1709714137885547434,1.00
Pro_pane,1709714143076709113,2.00
Pro_pane,1709714147957390468,0.00
Pro_pane,1709714152981518833,2.00
Pro_pane,1709714157991212276,2.00
Pro_pane,1709714163171516877,1.00
Pro_pane,1709714168031532785,1.00
Pro_pane,1709714173043872950,0.00
Pro_pane,1709714178031589328,2.00
Pro_pane,1709714183105118341,1.00
Pro_pane,1709714188075978971,2.00
Pro_pane,1709714193082622995,1.00
Pro_pane,1709714198075045284,0.00
Pro_pane,1709714203239792258,0.00
Pro_pane,1709714208222413244,1.00
Pro_pane,1709714213199387096,0.00
Pro_pane,1709714218197007654,1.00
Pro_pane,1709714223292279399,1.00
Pro_pane,1709714228257941654,0.00
Pro_pane,1709714233271120028,2.00
Pro_pane,1709714238259926560,1.00
Pro_pane,1709714243457786348,0.00
Pro_pane,1709714248330578330,0.00
Pro_pane,1709714253342703479,2.00
Pro_pane,1709714258326726890,1.00
Pro_pane,1709714263392976463,1.00
Pro_pane,1709714268363007289,2.00
Pro_pane,1709714273598817726,0.00
Pro_pane,1709714278370835543,2.00
Pro_pane,1709714283573241443,2.00
Pro_pane,1709714288486350047,2.00
Pro_pane,1709714293480215069,1.00
Pro_pane,1709714298461136456,1.00
Pro_pane,1709714303504292623,1.00
Pro_pane,1709714308518913419,1.00
Pro_pane,1709714313517517556,0.00
Pro_pane,1709714318498353316,1.00
Pro_pane,1709714323642220576,1.00
Pro_pane,1709714328556511270,0.00
Pro_pane,1709714333583565860,1.00
Pro_pane,1709714338586490923,1.00
Pro_pane,1709714343656857072,1.00
Pro_pane,1709714348592314266,1.00
Pro_pane,1709714353595530308,2.00
Pro_pane,1709714358610331497,2.00
Pro_pane,1709714363812842320,1.00
Pro_pane,1709714368705865389,0.00
Pro_pane,1709714373721632200,0.00
Pro_pane,1709714378699314846,0.00
Pro_pane,1709714384092424034,0.00
Pro_pane,1709714388769381074,1.00
Pro_pane,1709714393785612612,1.00
Pro_pane,1709714398787968603,1.00
Pro_pane,1709714403958285968,1.00
Pro_pane,1709714408929933364,1.00
Pro_pane,1709714413880171149,1.00
Pro_pane,1709714418872366612,1.00
Pro_pane,1709714424092722603,1.00
Pro_pane,1709714428973661344,2.00
Pro_pane,1709714433931847271,1.00
Pro_pane,1709714438869354894,1.00
Pro_pane,1709714444010685311,2.00
Pro_pane,1709714448925463423,2.00
Pro_pane,1709714453904652927,1.00
Pro_pane,1709714458880547476,2.00
Pro_pane,1709714464002506387,0.00
Pro_pane,1709714468981323633,1.00
Pro_pane,1709714474009391323,1.00
Pro_pane,1709714478982008244,0.00
Pro_pane,1709714484119502138,2.00
Pro_pane,1709714489096796867,2.00
Pro_pane,1709714494091354571,1.00
Pro_pane,1709714499116623698,0.00
Pro_pane,1709714504180811335,1.00
Pro_pane,1709714509151638864,1.00
Pro_pane,1709714514137199890,0.00
Pro_pane,1709714519135506080,1.00
Pro_pane,1709714524321675860,1.00
Pro_pane,1709714529222569082,1.00
Pro_pane,1709714534233099342,2.00
Pro_pane,1709714539221122665,1.00
Pro_pane,1709714544322770630,2.00
Pro_pane,1709714549295775826,1.00
Pro_pane,1709714554308741200,2.00
Pro_pane,1709714559347470392,1.00
Pro_pane,1709714564557649926,2.00
Pro_pane,1709714569411859406,0.00
Pro_pane,1709714574435891572,0.00
Pro_pane,1709714579425630030,1.00
Pro_pane,1709714584526240052,1.00
Pro_pane,1709714589455975477,2.00
Pro_pane,1709714594467824849,1.00
Pro_pane,1709714599440814214,1.00
Pro_pane,1709714604502459766,1.00
Pro_pane,1709714609493089570,0.00
Pro_pane,1709714614500024909,0.00
Pro_pane,1709714619515427136,2.00
Pro_pane,1709714624705764849,1.00
Pro_pane,1709714630274526864,1.00
Pro_pane,1709714635200956011,1.00
Pro_pane,1709714640180929562,2.00
Pro_pane,1709714645223288301,1.00
Pro_pane,1709714650188055308,0.00
Pro_pane,1709714655252773503,1.00
Pro_pane,1709714660207545219,1.00
Pro_pane,1709714665207300659,1.00
Pro_pane,1709714670195888506,1.00
Pro_pane,1709714675196062254,2.00
Pro_pane,1709714680193245860,1.00
Pro_pane,1709714685217639486,0.00
Pro_pane,1709714690210811713,1.00
Pro_pane,1709714695210256457,0.00
Pro_pane,1709714700206711892,2.00
Pro_pane,1709714708142504552,1.00
Pro_pane,1709714713090002228,1.00
Pro_pane,1709714718062946540,1.00
Pro_pane,1709714723087969839,0.00
Pro_pane,1709714728097308620,2.00
Pro_pane,1709714733088611269,1.00
Pro_pane,1709714738082936333,1.00
Pro_pane,1709714743126155955,0.00
Pro_pane,1709714748171044658,1.00
Pro_pane,1709714753182789989,1.00
Pro_pane,1709714758193090286,1.00
Pro_pane,1709714763194247998,1.00
Pro_pane,1709714768246809069,2.00
Pro_pane,1709714773225818120,1.00
Pro_pane,1709714778259873187,1.00
Pro_pane,1709714783311192705,0.00
Pro_pane,1709714788277059316,0.00
Pro_pane,1709714793242125012,1.00
Pro_pane,1709714798284896311,1.00
Pro_pane,1709714803551770725,0.00
Pro_pane,1709714810372660344,2.00
Pro_pane,1709714815385169402,1.00
Pro_pane,1709714820373231555,0.00
Pro_pane,1709714825463358373,1.00
Pro_pane,1709714831815519197,1.00
Pro_pane,1709714836797723235,1.00
Pro_pane,1709714841803011257,2.00
Pro_pane,1709714846807160970,2.00
Pro_pane,1709714851808745239,1.00
Pro_pane,1709714856786532813,2.00
Pro_pane,1709714861779671403,2.00
Pro_pane,1709714866783970488,0.00
Pro_pane,1709714871799271161,1.00
Pro_pane,1709714876786217901,0.00
Pro_pane,1709714881778991282,0.00
Pro_pane,1709714886818731669,1.00
Pro_pane,1709714892041609635,0.00
Pro_pane,1709714896963259658,1.00
Pro_pane,1709714901850440440,1.00
Pro_pane,1709714906850106456,2.00
Pro_pane,1709714912290902855,0.00
Pro_pane,1709714917225862990,0.00
Pro_pane,1709714922227605599,1.00
Pro_pane,1709714927252371048,2.00
Pro_pane,1709714932411842978,2.00
Pro_pane,1709714937352387447,1.00
Pro_pane,1709714942373175482,0.00
Pro_pane,1709714947346610060,1.00
Pro_pane,1709714952396203830,1.00
Pro_pane,1709714957371607269,2.00
Pro_pane,1709714963357332075,1.00
Pro_pane,1709714968320870103,2.00
Pro_pane,1709714973360231698,1.00
Pro_pane,1709714978364347440,1.00
Pro_pane,1709714983344810455,0.00
Pro_pane,1709714988346586104,1.00
Pro_pane,1709714993339258972,2.00
Pro_pane,1709714998330183695,1.00
Pro_pane,1709715003420818232,1.00
Pro_pane,1709715008348524692,0.00
Pro_pane,1709715013353087895,0.00
Pro_pane,1709715018355327328,2.00
Pro_pane,1709715023486036310,1.00
Pro_pane,1709715028450966594,2.00
Pro_pane,1709715033462707895,2.00
Pro_pane,1709715038462772825,0.00
Pro_pane,1709715043599018134,1.00
Pro_pane,1709715048507948871,0.00
Pro_pane,1709715053519958430,2.00
Pro_pane,1709715058505466412,1.00
Pro_pane,1709715063662731851,2.00
Pro_pane,1709715068593110483,2.00
Pro_pane,1709715073703243912,0.00
Pro_pane,1709715078616315168,1.00
Pro_pane,1709715083698068619,2.00
Pro_pane,1709715088660695145,2.00
Pro_pane,1709715093661569147,1.00
Pro_pane,1709715098657285478,1.00
Pro_pane,1709715103823154001,2.00
Pro_pane,1709715108774050618,1.00
Pro_pane,1709715113819371421,1.00
Pro_pane,1709715118714588641,0.00
Pro_pane,1709715123825348930,2.00
Pro_pane,1709715128798718865,2.00
Pro_pane,1709715133853425747,1.00
Pro_pane,1709715138899305427,2.00
Pro_pane,1709715144067102672,1.00
Pro_pane,1709715148916165121,0.00
Pro_pane,1709715153911758412,1.00
Pro_pane,1709715158980141463,1.00
Pro_pane,1709715163959477435,1.00
Pro_pane,1709715169017595199,1.00
Pro_pane,1709715174058604461,2.00
Pro_pane,1709715179009604667,1.00
Pro_pane,1709715184027059635,2.00
Pro_pane,1709715189103323222,0.00
Pro_pane,1709715194073813745,1.00
Pro_pane,1709715199069211072,2.00
Pro_pane,1709715204273735576,1.00
Pro_pane,1709715209140770770,1.00
Pro_pane,1709715214135551702,0.00
Pro_pane,1709715219141139025,1.00
Pro_pane,1709715224179448357,1.00
Pro_pane,1709715229152070349,2.00
Pro_pane,1709715234151093780,1.00
Pro_pane,1709715239141093502,1.00
Pro_pane,1709715244252264951,1.00
Pro_pane,1709715250960050919,0.00
Pro_pane,1709715255980452674,1.00
Pro_pane,1709715261057380652,2.00
Pro_pane,1709715265963346112,1.00
Pro_pane,1709715270971454657,1.00
Pro_pane,1709715275991343708,2.00
Pro_pane,1709715280974513434,0.00
Pro_pane,1709715285986924026,0.00
Pro_pane,1709715290969953468,1.00
Pro_pane,1709715295965594979,0.00
Pro_pane,1709715300957835646,1.00
Pro_pane,1709715305965190934,2.00
Pro_pane,1709715311140966265,1.00
Pro_pane,1709715316110647270,1.00
Pro_pane,1709715321048345461,0.00
Pro_pane,1709715326058128724,2.00
Pro_pane,1709715331183364129,2.00
Pro_pane,1709715336127237495,1.00
Pro_pane,1709715341132833383,1.00
Pro_pane,1709715346133465721,1.00
Pro_pane,1709715351292957115,2.00
Pro_pane,1709715356443552459,1.00
Pro_pane,1709715361350689639,1.00
Pro_pane,1709715366288420757,1.00
Pro_pane,1709715371448789192,1.00
Pro_pane,1709715376414583772,2.00
Pro_pane,1709715381408053855,1.00
Pro_pane,1709715386356683473,0.00
Pro_pane,1709715391543998005,0.00
Pro_pane,1709715396548206180,1.00
Pro_pane,1709715401400639135,1.00
Pro_pane,1709715406391546723,2.00
Pro_pane,1709715411686120713,1.00
Pro_pane,1709715416503624850,1.00
Pro_pane,1709715421565454419,1.00
Pro_pane,1709715426536534790,1.00
Pro_pane,1709715431613148659,2.00
Pro_pane,1709715436674860388,1.00
Pro_pane,1709715441683415147,1.00
Pro_pane,1709715446609394249,1.00
Pro_pane,1709715451757867746,1.00
Pro_pane,1709715456628224090,2.00
Pro_pane,1709715461632192775,1.00
Pro_pane,1709715466629448382,0.00
Pro_pane,1709715471793163037,2.00
Pro_pane,1709715476718999486,1.00
Pro_pane,1709715481778988120,2.00
Pro_pane,1709715486707800073,1.00
Pro_pane,1709715491937930348,1.00
Pro_pane,1709715496815841679,1.00
Pro_pane,1709715501814879729,1.00
Pro_pane,1709715506828757194,1.00
Pro_pane,1709715511955722944,1.00
Pro_pane,1709715516913351508,0.00
Pro_pane,1709715521916605673,0.00
Pro_pane,1709715526904195774,0.00
Pro_pane,1709715532149766189,2.00
Pro_pane,1709715537077146506,0.00
Pro_pane,1709715542061149138,1.00
Pro_pane,1709715547022147293,1.00
Pro_pane,1709715552059920205,1.00
Pro_pane,1709715557139120177,1.00
Pro_pane,1709715562144401003,1.00
Pro_pane,1709715567048241808,2.00
Pro_pane,1709715572225843389,2.00
Pro_pane,1709715577214653004,1.00
Pro_pane,1709715582198461988,0.00
Pro_pane,1709715587179939978,0.00
Pro_pane,1709715592260290059,1.00
Pro_pane,1709715597188583473,1.00
Pro_pane,1709715602214436530,1.00
Pro_pane,1709715607197949181,1.00
Pro_pane,1709715612466437080,1.00
Pro_pane,1709715617240837925,2.00
Pro_pane,1709715622334673900,1.00
Pro_pane,1709715627248875929,0.00
Pro_pane,1709715632407059627,1.00
Pro_pane,1709715637327124819,1.00
Pro_pane,1709715642406551088,0.00
Pro_pane,1709715647385107287,2.00
Pro_pane,1709715652499313113,1.00
Pro_pane,1709715657475346489,0.00
Pro_pane,1709715662699436740,2.00
Pro_pane,1709715668197364426,2.00
Pro_pane,1709715673153816698,1.00
Pro_pane,1709715678141686714,1.00
Pro_pane,1709715683153646610,1.00
Pro_pane,1709715688158879784,1.00
Pro_pane,1709715693098298658,2.00
Pro_pane,1709964475883078450,1.00
Pro_pane,1709964475998972513,1.00
Pro_pane,1709964476025788707,1.00
Pro_pane,1709964476111956328,2.00
Pro_pane,1709964476158072496,2.00
Pro_pane,1709964476262945458,2.00
Pro_pane,1709964476450957094,1.00
Pro_pane,1709964476647833539,0.00
Pro_pane,1709964476859121124,0.00
Pro_pane,1709964477052015345,1.00
Pro_pane,1709964477257576755,2.00
Pro_pane,1709964477495145275,1.00
Pro_pane,1709964478133252855,2.00
Pro_pane,1709964478317011644,1.00
Pro_pane,1709964480122391438,1.00
Pro_pane,1709964480151480071,2.00
Pro_pane,1710005337762792065,0.00
Pro_pane,1710005342745757833,0.00
Pro_pane,1710005347771511936,2.00
Pro_pane,1710005356735088978,1.00
Pro_pane,1710005361714634420,1.00
Pro_pane,1710005366713831025,1.00
Pro_pane,1710005371727294540,2.00
Pro_pane,1710005376703708017,0.00
Pro_pane,1710005381719771534,1.00
Pro_pane,1710005386718707752,1.00
Pro_pane,1710005391714045758,1.00
Pro_pane,1710005396731345368,2.00
Pro_pane,1710005401713659649,2.00
Pro_pane,1710005406722549919,0.00
Pro_pane,1710005411724193458,2.00
Pro_pane,1710005416748475488,1.00
Pro_pane,1710005421741624467,1.00
Pro_pane,1710005426740397044,0.00
Pro_pane,1710005431753564371,2.00
Pro_pane,1710005436749894282,1.00
Pro_pane,1710005441748519915,2.00
Pro_pane,1710005446767574520,1.00
Pro_pane,1710005451758346783,1.00
Pro_pane,1710005456779455879,1.00
Pro_pane,1710005461781012373,0.00
Pro_pane,1710005466763461044,1.00
Pro_pane,1710005471751774129,1.00
Pro_pane,1710005476795225645,1.00
Pro_pane,1710005481766743017,0.00
Pro_pane,1710005486764467048,0.00
Pro_pane,1710005491749867051,1.00
Pro_pane,1710005496832704784,1.00
Pro_pane,1710005501772560648,1.00
Pro_pane,1710005506764385397,1.00
Pro_pane,1710005511817060194,2.00
Pro_pane,1710005517160221158,0.00
Pro_pane,1710005522138814754,1.00
Pro_pane,1710005527134540998,0.00
Pro_pane,1710005532136783051,2.00
Pro_pane,1710005537148542044,2.00
Pro_pane,1710005542177849455,1.00
Pro_pane,1710005547161554364,1.00
Pro_pane,1710005552150734551,2.00
Pro_pane,1710005557173975742,0.00
Pro_pane,1710005562153209516,1.00
Pro_pane,1710005567166431374,2.00
Pro_pane,1710005572155481622,2.00
Pro_pane,1710005577217201427,0.00
Pro_pane,1710005582146479269,2.00
Pro_pane,1710005587173084700,1.00
Pro_pane,1710005592176495487,0.00
Pro_pane,1710005597244844755,2.00
Pro_pane,1710005602168132766,1.00
Pro_pane,1710005607179896777,2.00
Pro_pane,1710005612179852029,0.00
Pro_pane,1710005617191084589,1.00
Pro_pane,1710005622228606433,1.00
Pro_pane,1710005627208216962,1.00
Pro_pane,1710005632191832628,1.00
Pro_pane,1710005637237408130,0.00
Pro_pane,1710005642224731217,1.00
Pro_pane,1710005647241097530,1.00
Pro_pane,1710005652222165981,2.00
Pro_pane,1710005657247591041,1.00
Pro_pane,1710005662226442388,1.00
Pro_pane,1710005667229510201,1.00
Pro_pane,1710005672230737169,0.00
Pro_pane,1710005677224445237,2.00
Pro_pane,1710005682223486445,1.00
Pro_pane,1710005687241323298,1.00
Pro_pane,1710005692228391897,0.00
Pro_pane,1710005697292114958,2.00
Pro_pane,1710005702248382309,0.00
Pro_pane,1710005707250106359,1.00
Pro_pane,1710005712237091107,0.00
Pro_pane,1710005717300403389,1.00
Pro_pane,1710005722283471897,1.00
Pro_pane,1710005727291316111,2.00
Pro_pane,1710005732280651616,2.00
Pro_pane,1710005737378798794,0.00
Pro_pane,1710005742309567611,2.00
Pro_pane,1710005747289187027,2.00
Pro_pane,1710005752291656151,1.00
Pro_pane,1710005757360953722,1.00
Pro_pane,1710005762304499013,1.00
Pro_pane,1710005767307863713,2.00
Pro_pane,1710005772301253867,2.00
Pro_pane,1710005777388076272,2.00
Pro_pane,1710005782313005066,1.00
Pro_pane,1710005787329543460,1.00
Pro_pane,1710005792325726146,1.00
Pro_pane,1710005797369916304,0.00
Pro_pane,1710005802346243376,0.00
Pro_pane,1710005807360039260,0.00
Pro_pane,1710005812353463388,0.00
Pro_pane,1710005817389291415,1.00
Pro_pane,1710005822356743018,1.00
Pro_pane,1710005827342053398,0.00
Pro_pane,1710005832349607384,1.00
Pro_pane,1710005837401650362,1.00
Pro_pane,1710005842372216803,1.00
Pro_pane,1710005847364302943,2.00
Pro_pane,1710005852366377887,0.00
Pro_pane,1710005857443456243,0.00
Pro_pane,1710005862381370660,0.00
Pro_pane,1710005867382433634,1.00
Pro_pane,1710005872376326461,1.00
Pro_pane,1710005877462071804,2.00
Pro_pane,1710005882410011427,1.00
Pro_pane,1710005887409953969,2.00
Pro_pane,1710005892428295800,1.00
Pro_pane,1710005897454255762,2.00
Pro_pane,1710005902450772422,2.00
Pro_pane,1710005907449235044,1.00
Pro_pane,1710005912446006712,2.00
Pro_pane,1710005917481968011,1.00
Pro_pane,1710005922446228706,1.00
Pro_pane,1710005927448540910,0.00
Pro_pane,1710005932441309165,1.00
Pro_pane,1710005937510936031,2.00
Pro_pane,1710005942450469684,1.00
Pro_pane,1710005947450997002,2.00
Pro_pane,1710005952449016750,1.00
Pro_pane,1710005957493382456,0.00
Pro_pane,1710005962452546192,1.00
Pro_pane,1710005967467108613,0.00
Pro_pane,1710005972455376254,2.00
Pro_pane,1710005977498743778,1.00
Pro_pane,1710005982470036889,1.00
Pro_pane,1710005987470292057,1.00
Pro_pane,1710005992478229928,1.00
Pro_pane,1710005997522244102,2.00
Pro_pane,1710006002511668956,0.00
Pro_pane,1710006007505846365,1.00
Pro_pane,1710006012507030802,2.00
Pro_pane,1710006017556444832,0.00
Pro_pane,1710006022543588472,1.00
Pro_pane,1710006027549993106,1.00
Pro_pane,1710006032547809767,2.00
Pro_pane,1710006037563119616,1.00
Pro_pane,1710006042535835411,2.00
Pro_pane,1710006047553964973,2.00
Pro_pane,1710006052557499655,1.00
Pro_pane,1710006057551486002,0.00
Pro_pane,1710006062559118724,1.00
Pro_pane,1710006067596573393,2.00
Pro_pane,1710006072558151253,1.00
Pro_pane,1710006077560635813,1.00
Pro_pane,1710006082559149203,0.00
Pro_pane,1710006087564280138,0.00
Pro_pane,1710006092563892097,0.00
Pro_pane,1710006097611315365,2.00
Pro_pane,1710006102598543124,0.00
Pro_pane,1710006107595303833,0.00
Pro_pane,1710006112598412763,1.00
Pro_pane,1710006117625029700,0.00
Pro_pane,1710006122622500655,1.00
Pro_pane,1710006127644027584,2.00
Pro_pane,1710006132628587619,1.00
Pro_pane,1710006137628986363,1.00
Pro_pane,1710006142622178789,1.00
Pro_pane,1710006147626912386,1.00
Pro_pane,1710006152626629501,1.00
